,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret25,3,1,1,-1.0,1
2,cret25,3,2,1,70.0,0
3,cret25,3,3,1,90.0,0
4,cret25,3,4,1,85.0,0
5,cret25,3,5,1,80.0,0
6,cret25,3,6,1,-1.0,1
7,cret25,3,7,1,90.0,0
8,cret25,3,8,1,80.0,0
9,cret25,3,9,1,65.0,0
10,cret25,3,10,1,80.0,0
11,cret25,3,11,1,80.0,0
12,cret25,3,12,1,80.0,0
13,cret25,3,13,1,85.0,0
14,cret25,3,14,1,68.0,0
15,cret25,3,15,1,70.0,0
16,cret25,3,16,1,80.0,0
17,cret25,3,17,1,80.0,0
18,cret25,3,18,1,80.0,0
19,cret25,3,19,1,80.0,0
20,cret25,3,20,1,80.0,0
21,cret25,3,21,1,80.0,0
22,cret25,3,22,1,60.0,0
23,cret25,3,23,1,80.0,0
24,cret25,3,24,1,85.0,0
25,cret25,3,25,1,90.0,0
26,cret25,3,26,1,-1.0,1
27,cret25,3,27,1,80.0,0
28,cret25,3,28,1,88.0,0
29,cret25,3,29,1,80.0,0
30,cret25,3,30,1,85.0,0
31,cret25,3,31,1,80.0,0
32,cret25,3,32,1,80.0,0
33,cret25,3,33,1,75.0,0
34,cret25,3,34,1,80.0,0
35,cret25,3,35,1,80.0,0
36,cret25,3,36,1,60.0,0
37,cret25,3,37,1,80.0,0
38,cret25,3,38,1,80.0,0
39,cret25,3,39,1,-1.0,1
40,cret25,3,40,1,-1.0,1
