,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret10,1,1,1,-1,1
2,cret10,1,2,1,-1,1
3,cret10,1,3,1,-1,1
4,cret10,1,4,1,-1,1
5,cret10,1,5,1,-1,1
6,cret10,1,6,1,-1,1
7,cret10,1,7,1,-1,1
8,cret10,1,8,1,85.0,0
9,cret10,1,9,1,-1,1
10,cret10,1,10,1,-1,1
11,cret10,1,11,1,-1,1
12,cret10,1,12,1,-1,1
13,cret10,1,13,1,-1,1
14,cret10,1,14,1,70,0
15,cret10,1,15,1,63.0,0
16,cret10,1,16,1,85.0,0
17,cret10,1,17,1,60.0,0
18,cret10,1,18,1,80.0,0
19,cret10,1,19,1,60.0,0
20,cret10,1,20,1,-1,1
21,cret10,1,21,1,80.0,0
22,cret10,1,22,1,100.0,0
23,cret10,1,23,1,70,0
24,cret10,1,24,1,75.0,0
25,cret10,1,25,1,-1,1
26,cret10,1,26,1,60.0,0
27,cret10,1,27,1,70,0
28,cret10,1,28,1,95.0,0
29,cret10,1,29,1,75.0,0
30,cret10,1,30,1,110.0,0
31,cret10,1,31,1,85.0,0
32,cret10,1,32,1,65.0,0
33,cret10,1,33,1,80.0,0
34,cret10,1,34,1,120.0,0
35,cret10,1,35,1,-1,1
36,cret10,1,36,1,-1,1
37,cret10,1,37,1,70,0
38,cret10,1,38,1,70,0
39,cret10,1,39,1,-1,1
40,cret10,1,40,1,135.0,0
