,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret07,4,1,1,-1.0,1
2,cret07,4,2,1,70.0,0
3,cret07,4,3,1,110.0,0
4,cret07,4,4,1,-1.0,1
5,cret07,4,5,1,-1.0,1
6,cret07,4,6,1,70.0,0
7,cret07,4,7,1,95.0,0
8,cret07,4,8,1,80.0,0
9,cret07,4,9,1,70.0,0
10,cret07,4,10,1,82.0,0
11,cret07,4,11,1,-1.0,1
12,cret07,4,12,1,70.0,0
13,cret07,4,13,1,85.0,0
14,cret07,4,14,1,-1.0,1
15,cret07,4,15,1,70.0,0
16,cret07,4,16,1,-1.0,1
17,cret07,4,17,1,-1.0,1
18,cret07,4,18,1,125.0,0
19,cret07,4,19,1,-1.0,1
20,cret07,4,20,1,55.0,0
21,cret07,4,21,1,-1.0,1
22,cret07,4,22,1,95.0,0
23,cret07,4,23,1,70.0,0
24,cret07,4,24,1,50.0,0
25,cret07,4,25,1,75.0,0
26,cret07,4,26,1,75.0,0
27,cret07,4,27,1,70.0,0
28,cret07,4,28,1,60.0,0
29,cret07,4,29,1,-1.0,1
30,cret07,4,30,1,-1.0,1
31,cret07,4,31,1,70.0,0
32,cret07,4,32,1,-1.0,1
33,cret07,4,33,1,70.0,0
34,cret07,4,34,1,-1.0,1
35,cret07,4,35,1,50.0,0
36,cret07,4,36,1,60.0,0
37,cret07,4,37,1,70.0,0
38,cret07,4,38,1,-1.0,1
39,cret07,4,39,1,70.0,0
40,cret07,4,40,1,-1.0,1
