,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret38,2,1,1,100.0,0
2,cret38,2,2,1,110.0,0
3,cret38,2,3,1,105.0,0
4,cret38,2,4,1,-1,1
5,cret38,2,5,1,105.0,0
6,cret38,2,6,1,100.0,0
7,cret38,2,7,1,95.0,0
8,cret38,2,8,1,115.0,0
9,cret38,2,9,1,80.0,0
10,cret38,2,10,1,110.0,0
11,cret38,2,11,1,110.0,0
12,cret38,2,12,1,-1,1
13,cret38,2,13,1,100.0,0
14,cret38,2,14,1,145.0,0
15,cret38,2,15,1,95.0,0
16,cret38,2,16,1,85.0,0
17,cret38,2,17,1,95.0,0
18,cret38,2,18,1,150.0,0
19,cret38,2,19,1,50.0,0
20,cret38,2,20,1,80,0
21,cret38,2,21,1,-1,1
22,cret38,2,22,1,165.0,0
23,cret38,2,23,1,80,0
24,cret38,2,24,1,100.0,0
25,cret38,2,25,1,135.0,0
26,cret38,2,26,1,80,0
27,cret38,2,27,1,95.0,0
28,cret38,2,28,1,76.0,0
29,cret38,2,29,1,80,0
30,cret38,2,30,1,80,0
31,cret38,2,31,1,100.0,0
32,cret38,2,32,1,110.0,0
33,cret38,2,33,1,160.0,0
34,cret38,2,34,1,90.0,0
35,cret38,2,35,1,90.0,0
36,cret38,2,36,1,130.0,0
37,cret38,2,37,1,90.0,0
38,cret38,2,38,1,120.0,0
39,cret38,2,39,1,105.0,0
40,cret38,2,40,1,170.0,0
