,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret15,1,1,1,70.0,0
2,cret15,1,2,1,-1.0,1
3,cret15,1,3,1,-1.0,1
4,cret15,1,4,1,70.0,0
5,cret15,1,5,1,70.0,0
6,cret15,1,6,1,70.0,0
7,cret15,1,7,1,80.0,0
8,cret15,1,8,1,80.0,0
9,cret15,1,9,1,70.0,0
10,cret15,1,10,1,70.0,0
11,cret15,1,11,1,80.0,0
12,cret15,1,12,1,70.0,0
13,cret15,1,13,1,80.0,0
14,cret15,1,14,1,70.0,0
15,cret15,1,15,1,-1.0,1
16,cret15,1,16,1,70.0,0
17,cret15,1,17,1,55.0,0
18,cret15,1,18,1,77.0,0
19,cret15,1,19,1,80.0,0
20,cret15,1,20,1,70.0,0
21,cret15,1,21,1,70.0,0
22,cret15,1,22,1,95.0,0
23,cret15,1,23,1,60.0,0
24,cret15,1,24,1,100.0,0
25,cret15,1,25,1,70.0,0
26,cret15,1,26,1,70.0,0
27,cret15,1,27,1,70.0,0
28,cret15,1,28,1,100.0,0
29,cret15,1,29,1,70.0,0
30,cret15,1,30,1,70.0,0
31,cret15,1,31,1,70.0,0
32,cret15,1,32,1,70.0,0
33,cret15,1,33,1,70.0,0
34,cret15,1,34,1,70.0,0
35,cret15,1,35,1,60.0,0
36,cret15,1,36,1,80.0,0
37,cret15,1,37,1,65.0,0
38,cret15,1,38,1,70.0,0
39,cret15,1,39,1,60.0,0
40,cret15,1,40,1,70.0,0
