,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret11,1,1,1,145.0,0
2,cret11,1,2,1,80.0,0
3,cret11,1,3,1,90.0,0
4,cret11,1,4,1,115.0,0
5,cret11,1,5,1,-1.0,1
6,cret11,1,6,1,105.0,0
7,cret11,1,7,1,70.0,0
8,cret11,1,8,1,115.0,0
9,cret11,1,9,1,95.0,0
10,cret11,1,10,1,100.0,0
11,cret11,1,11,1,130.0,0
12,cret11,1,12,1,105.0,0
13,cret11,1,13,1,115.0,0
14,cret11,1,14,1,115.0,0
15,cret11,1,15,1,115.0,0
16,cret11,1,16,1,110.0,0
17,cret11,1,17,1,70.0,0
18,cret11,1,18,1,115.0,0
19,cret11,1,19,1,70.0,0
20,cret11,1,20,1,90.0,0
21,cret11,1,21,1,85.0,0
22,cret11,1,22,1,70.0,0
23,cret11,1,23,1,100.0,0
24,cret11,1,24,1,95.0,0
25,cret11,1,25,1,85.0,0
26,cret11,1,26,1,75.0,0
27,cret11,1,27,1,105.0,0
28,cret11,1,28,1,98.0,0
29,cret11,1,29,1,70.0,0
30,cret11,1,30,1,120.0,0
31,cret11,1,31,1,90.0,0
32,cret11,1,32,1,-1.0,1
33,cret11,1,33,1,80.0,0
34,cret11,1,34,1,115.0,0
35,cret11,1,35,1,-1.0,1
36,cret11,1,36,1,85.0,0
37,cret11,1,37,1,70.0,0
38,cret11,1,38,1,-1.0,1
39,cret11,1,39,1,100.0,0
40,cret11,1,40,1,115.0,0
