,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret07,3,1,1,-1.0,1
2,cret07,3,2,1,70.0,0
3,cret07,3,3,1,65.0,0
4,cret07,3,4,1,60.0,0
5,cret07,3,5,1,55.0,0
6,cret07,3,6,1,60.0,0
7,cret07,3,7,1,45.0,0
8,cret07,3,8,1,70.0,0
9,cret07,3,9,1,50.0,0
10,cret07,3,10,1,55.0,0
11,cret07,3,11,1,70.0,0
12,cret07,3,12,1,-1.0,1
13,cret07,3,13,1,-1.0,1
14,cret07,3,14,1,70.0,0
15,cret07,3,15,1,55.0,0
16,cret07,3,16,1,85.0,0
17,cret07,3,17,1,-1.0,1
18,cret07,3,18,1,77.0,0
19,cret07,3,19,1,75.0,0
20,cret07,3,20,1,55.0,0
21,cret07,3,21,1,77.0,0
22,cret07,3,22,1,70.0,0
23,cret07,3,23,1,75.0,0
24,cret07,3,24,1,-1.0,1
25,cret07,3,25,1,70.0,0
26,cret07,3,26,1,-1.0,1
27,cret07,3,27,1,50.0,0
28,cret07,3,28,1,70.0,0
29,cret07,3,29,1,70.0,0
30,cret07,3,30,1,61.0,0
31,cret07,3,31,1,70.0,0
32,cret07,3,32,1,78.0,0
33,cret07,3,33,1,70.0,0
34,cret07,3,34,1,70.0,0
35,cret07,3,35,1,-1.0,1
36,cret07,3,36,1,70.0,0
37,cret07,3,37,1,70.0,0
38,cret07,3,38,1,70.0,0
39,cret07,3,39,1,95.0,0
40,cret07,3,40,1,80.0,0
