,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret14,1,1,1,70.0,0
2,cret14,1,2,1,-1.0,1
3,cret14,1,3,1,70.0,0
4,cret14,1,4,1,110.0,0
5,cret14,1,5,1,70.0,0
6,cret14,1,6,1,70.0,0
7,cret14,1,7,1,70.0,0
8,cret14,1,8,1,-1.0,1
9,cret14,1,9,1,100.0,0
10,cret14,1,10,1,70.0,0
11,cret14,1,11,1,105.0,0
12,cret14,1,12,1,95.0,0
13,cret14,1,13,1,80.0,0
14,cret14,1,14,1,95.0,0
15,cret14,1,15,1,-1.0,1
16,cret14,1,16,1,-1.0,1
17,cret14,1,17,1,-1.0,1
18,cret14,1,18,1,110.0,0
19,cret14,1,19,1,95.0,0
20,cret14,1,20,1,70.0,0
21,cret14,1,21,1,100.0,0
22,cret14,1,22,1,-1.0,1
23,cret14,1,23,1,-1.0,1
24,cret14,1,24,1,80.0,0
25,cret14,1,25,1,-1.0,1
26,cret14,1,26,1,-1.0,1
27,cret14,1,27,1,95.0,0
28,cret14,1,28,1,105.0,0
29,cret14,1,29,1,-1.0,1
30,cret14,1,30,1,-1.0,1
31,cret14,1,31,1,-1.0,1
32,cret14,1,32,1,70.0,0
33,cret14,1,33,1,-1.0,1
34,cret14,1,34,1,-1.0,1
35,cret14,1,35,1,-1.0,1
36,cret14,1,36,1,-1.0,1
37,cret14,1,37,1,100.0,0
38,cret14,1,38,1,-1.0,1
39,cret14,1,39,1,120.0,0
40,cret14,1,40,1,110.0,0
