,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret33,4,1,1,95.0,0
2,cret33,4,2,1,80,0
3,cret33,4,3,1,80,0
4,cret33,4,4,1,80,0
5,cret33,4,5,1,80,0
6,cret33,4,6,1,80,0
7,cret33,4,7,1,80,0
8,cret33,4,8,1,-1,1
9,cret33,4,9,1,100.0,0
10,cret33,4,10,1,80,0
11,cret33,4,11,1,80,0
12,cret33,4,12,1,80,0
13,cret33,4,13,1,85.0,0
14,cret33,4,14,1,40.0,0
15,cret33,4,15,1,80,0
16,cret33,4,16,1,80,0
17,cret33,4,17,1,95.0,0
18,cret33,4,18,1,80,0
19,cret33,4,19,1,100.0,0
20,cret33,4,20,1,100.0,0
21,cret33,4,21,1,70.0,0
22,cret33,4,22,1,65.0,0
23,cret33,4,23,1,80,0
24,cret33,4,24,1,95.0,0
25,cret33,4,25,1,85.0,0
26,cret33,4,26,1,70.0,0
27,cret33,4,27,1,80,0
28,cret33,4,28,1,80,0
29,cret33,4,29,1,-1,1
30,cret33,4,30,1,-1,1
31,cret33,4,31,1,90.0,0
32,cret33,4,32,1,80,0
33,cret33,4,33,1,80,0
34,cret33,4,34,1,90.0,0
35,cret33,4,35,1,95.0,0
36,cret33,4,36,1,-1,1
37,cret33,4,37,1,88.0,0
38,cret33,4,38,1,95.0,0
39,cret33,4,39,1,100.0,0
40,cret33,4,40,1,90.0,0
