,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret15,2,1,1,70.0,0
2,cret15,2,2,1,105.0,0
3,cret15,2,3,1,80.0,0
4,cret15,2,4,1,70.0,0
5,cret15,2,5,1,75.0,0
6,cret15,2,6,1,70.0,0
7,cret15,2,7,1,70.0,0
8,cret15,2,8,1,-1.0,1
9,cret15,2,9,1,70.0,0
10,cret15,2,10,1,85.0,0
11,cret15,2,11,1,70.0,0
12,cret15,2,12,1,70.0,0
13,cret15,2,13,1,70.0,0
14,cret15,2,14,1,80.0,0
15,cret15,2,15,1,85.0,0
16,cret15,2,16,1,80.0,0
17,cret15,2,17,1,80.0,0
18,cret15,2,18,1,70.0,0
19,cret15,2,19,1,70.0,0
20,cret15,2,20,1,70.0,0
21,cret15,2,21,1,70.0,0
22,cret15,2,22,1,105.0,0
23,cret15,2,23,1,70.0,0
24,cret15,2,24,1,70.0,0
25,cret15,2,25,1,85.0,0
26,cret15,2,26,1,85.0,0
27,cret15,2,27,1,70.0,0
28,cret15,2,28,1,85.0,0
29,cret15,2,29,1,80.0,0
30,cret15,2,30,1,70.0,0
31,cret15,2,31,1,70.0,0
32,cret15,2,32,1,90.0,0
33,cret15,2,33,1,70.0,0
34,cret15,2,34,1,70.0,0
35,cret15,2,35,1,70.0,0
36,cret15,2,36,1,80.0,0
37,cret15,2,37,1,70.0,0
38,cret15,2,38,1,80.0,0
39,cret15,2,39,1,80.0,0
40,cret15,2,40,1,92.0,0
