,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret09,3,1,1,-1.0,1
2,cret09,3,2,1,70.0,0
3,cret09,3,3,1,70.0,0
4,cret09,3,4,1,50.0,0
5,cret09,3,5,1,80.0,0
6,cret09,3,6,1,50.0,0
7,cret09,3,7,1,70.0,0
8,cret09,3,8,1,-1.0,1
9,cret09,3,9,1,55.0,0
10,cret09,3,10,1,55.0,0
11,cret09,3,11,1,70.0,0
12,cret09,3,12,1,70.0,0
13,cret09,3,13,1,55.0,0
14,cret09,3,14,1,-1.0,1
15,cret09,3,15,1,70.0,0
16,cret09,3,16,1,-1.0,1
17,cret09,3,17,1,-1.0,1
18,cret09,3,18,1,70.0,0
19,cret09,3,19,1,-1.0,1
20,cret09,3,20,1,-1.0,1
21,cret09,3,21,1,-1.0,1
22,cret09,3,22,1,60.0,0
23,cret09,3,23,1,70.0,0
24,cret09,3,24,1,-1.0,1
25,cret09,3,25,1,70.0,0
26,cret09,3,26,1,85.0,0
27,cret09,3,27,1,70.0,0
28,cret09,3,28,1,60.0,0
29,cret09,3,29,1,50.0,0
30,cret09,3,30,1,50.0,0
31,cret09,3,31,1,70.0,0
32,cret09,3,32,1,-1.0,1
33,cret09,3,33,1,70.0,0
34,cret09,3,34,1,70.0,0
35,cret09,3,35,1,70.0,0
36,cret09,3,36,1,-1.0,1
37,cret09,3,37,1,-1.0,1
38,cret09,3,38,1,-1.0,1
39,cret09,3,39,1,-1.0,1
40,cret09,3,40,1,-1.0,1
