,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret08,3,1,1,90.0,0
2,cret08,3,2,1,80.0,0
3,cret08,3,3,1,70.0,0
4,cret08,3,4,1,75.0,0
5,cret08,3,5,1,105.0,0
6,cret08,3,6,1,60.0,0
7,cret08,3,7,1,77.0,0
8,cret08,3,8,1,65.0,0
9,cret08,3,9,1,85.0,0
10,cret08,3,10,1,-1.0,1
11,cret08,3,11,1,75.0,0
12,cret08,3,12,1,85.0,0
13,cret08,3,13,1,80.0,0
14,cret08,3,14,1,-1.0,1
15,cret08,3,15,1,80.0,0
16,cret08,3,16,1,65.0,0
17,cret08,3,17,1,70.0,0
18,cret08,3,18,1,75.0,0
19,cret08,3,19,1,70.0,0
20,cret08,3,20,1,80.0,0
21,cret08,3,21,1,70.0,0
22,cret08,3,22,1,80.0,0
23,cret08,3,23,1,-1.0,1
24,cret08,3,24,1,80.0,0
25,cret08,3,25,1,-1.0,1
26,cret08,3,26,1,-1.0,1
27,cret08,3,27,1,77.0,0
28,cret08,3,28,1,-1.0,1
29,cret08,3,29,1,70.0,0
30,cret08,3,30,1,80.0,0
31,cret08,3,31,1,60.0,0
32,cret08,3,32,1,70.0,0
33,cret08,3,33,1,75.0,0
34,cret08,3,34,1,85.0,0
35,cret08,3,35,1,-1.0,1
36,cret08,3,36,1,77.0,0
37,cret08,3,37,1,63.0,0
38,cret08,3,38,1,-1.0,1
39,cret08,3,39,1,78.0,0
40,cret08,3,40,1,-1.0,1
