,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret30,4,1,1,110.0,0
2,cret30,4,2,1,80,0
3,cret30,4,3,1,80,0
4,cret30,4,4,1,60.0,0
5,cret30,4,5,1,100.0,0
6,cret30,4,6,1,80,0
7,cret30,4,7,1,80,0
8,cret30,4,8,1,-1,1
9,cret30,4,9,1,-1,1
10,cret30,4,10,1,80,0
11,cret30,4,11,1,-1,1
12,cret30,4,12,1,-1,1
13,cret30,4,13,1,55.0,0
14,cret30,4,14,1,55.0,0
15,cret30,4,15,1,-1,1
16,cret30,4,16,1,80,0
17,cret30,4,17,1,80,0
18,cret30,4,18,1,80,0
19,cret30,4,19,1,-1,1
20,cret30,4,20,1,80,0
21,cret30,4,21,1,45.0,0
22,cret30,4,22,1,95.0,0
23,cret30,4,23,1,-1,1
24,cret30,4,24,1,80,0
25,cret30,4,25,1,80,0
26,cret30,4,26,1,55.0,0
27,cret30,4,27,1,80,0
28,cret30,4,28,1,80,0
29,cret30,4,29,1,95.0,0
30,cret30,4,30,1,60.0,0
31,cret30,4,31,1,90.0,0
32,cret30,4,32,1,80,0
33,cret30,4,33,1,60.0,0
34,cret30,4,34,1,80,0
35,cret30,4,35,1,80,0
36,cret30,4,36,1,60.0,0
37,cret30,4,37,1,80,0
38,cret30,4,38,1,80,0
39,cret30,4,39,1,80,0
40,cret30,4,40,1,80,0
