,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret04,2,1,1,-1.0,1
2,cret04,2,2,1,-1.0,1
3,cret04,2,3,1,-1.0,1
4,cret04,2,4,1,170.0,0
5,cret04,2,5,1,140.0,0
6,cret04,2,6,1,90.0,0
7,cret04,2,7,1,140.0,0
8,cret04,2,8,1,120.0,0
9,cret04,2,9,1,130.0,0
10,cret04,2,10,1,150.0,0
11,cret04,2,11,1,150.0,0
12,cret04,2,12,1,120.0,0
13,cret04,2,13,1,150.0,0
14,cret04,2,14,1,120.0,0
15,cret04,2,15,1,120.0,0
16,cret04,2,16,1,75.0,0
17,cret04,2,17,1,100.0,0
18,cret04,2,18,1,120.0,0
19,cret04,2,19,1,115.0,0
20,cret04,2,20,1,110.0,0
21,cret04,2,21,1,125.0,0
22,cret04,2,22,1,125.0,0
23,cret04,2,23,1,110.0,0
24,cret04,2,24,1,100.0,0
25,cret04,2,25,1,100.0,0
26,cret04,2,26,1,110.0,0
27,cret04,2,27,1,-1.0,1
28,cret04,2,28,1,120.0,0
29,cret04,2,29,1,120.0,0
30,cret04,2,30,1,130.0,0
31,cret04,2,31,1,120.0,0
32,cret04,2,32,1,125.0,0
33,cret04,2,33,1,90.0,0
34,cret04,2,34,1,130.0,0
35,cret04,2,35,1,115.0,0
36,cret04,2,36,1,160.0,0
37,cret04,2,37,1,120.0,0
38,cret04,2,38,1,135.0,0
39,cret04,2,39,1,140.0,0
40,cret04,2,40,1,110.0,0
