,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret05,1,1,1,-1.0,1
2,cret05,1,2,1,85.0,0
3,cret05,1,3,1,70.0,0
4,cret05,1,4,1,75.0,0
5,cret05,1,5,1,75.0,0
6,cret05,1,6,1,-1.0,1
7,cret05,1,7,1,75.0,0
8,cret05,1,8,1,70.0,0
9,cret05,1,9,1,-1.0,1
10,cret05,1,10,1,95.0,0
11,cret05,1,11,1,85.0,0
12,cret05,1,12,1,85.0,0
13,cret05,1,13,1,90.0,0
14,cret05,1,14,1,55.0,0
15,cret05,1,15,1,75.0,0
16,cret05,1,16,1,55.0,0
17,cret05,1,17,1,75.0,0
18,cret05,1,18,1,75.0,0
19,cret05,1,19,1,55.0,0
20,cret05,1,20,1,75.0,0
21,cret05,1,21,1,-1.0,1
22,cret05,1,22,1,75.0,0
23,cret05,1,23,1,-1.0,1
24,cret05,1,24,1,75.0,0
25,cret05,1,25,1,100.0,0
26,cret05,1,26,1,85.0,0
27,cret05,1,27,1,80.0,0
28,cret05,1,28,1,75.0,0
29,cret05,1,29,1,75.0,0
30,cret05,1,30,1,-1.0,1
31,cret05,1,31,1,-1.0,1
32,cret05,1,32,1,95.0,0
33,cret05,1,33,1,75.0,0
34,cret05,1,34,1,90.0,0
35,cret05,1,35,1,70.0,0
36,cret05,1,36,1,65.0,0
37,cret05,1,37,1,90.0,0
38,cret05,1,38,1,75.0,0
39,cret05,1,39,1,85.0,0
40,cret05,1,40,1,80.0,0
