,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret10,4,1,1,70,0
2,cret10,4,2,1,80.0,0
3,cret10,4,3,1,60.0,0
4,cret10,4,4,1,85.0,0
5,cret10,4,5,1,80.0,0
6,cret10,4,6,1,77.0,0
7,cret10,4,7,1,65.0,0
8,cret10,4,8,1,70,0
9,cret10,4,9,1,85.0,0
10,cret10,4,10,1,-1,1
11,cret10,4,11,1,70,0
12,cret10,4,12,1,79.0,0
13,cret10,4,13,1,63.0,0
14,cret10,4,14,1,70,0
15,cret10,4,15,1,85.0,0
16,cret10,4,16,1,98.0,0
17,cret10,4,17,1,-1,1
18,cret10,4,18,1,70,0
19,cret10,4,19,1,70,0
20,cret10,4,20,1,79.0,0
21,cret10,4,21,1,85.0,0
22,cret10,4,22,1,90.0,0
23,cret10,4,23,1,70,0
24,cret10,4,24,1,110.0,0
25,cret10,4,25,1,90.0,0
26,cret10,4,26,1,90.0,0
27,cret10,4,27,1,-1,1
28,cret10,4,28,1,-1,1
29,cret10,4,29,1,100.0,0
30,cret10,4,30,1,85.0,0
31,cret10,4,31,1,80.0,0
32,cret10,4,32,1,60.0,0
33,cret10,4,33,1,60.0,0
34,cret10,4,34,1,85.0,0
35,cret10,4,35,1,80.0,0
36,cret10,4,36,1,70,0
37,cret10,4,37,1,70,0
38,cret10,4,38,1,105.0,0
39,cret10,4,39,1,70,0
40,cret10,4,40,1,-1,1
