,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret03,2,1,1,-1.0,1
2,cret03,2,2,1,-1.0,1
3,cret03,2,3,1,55.0,0
4,cret03,2,4,1,-1.0,1
5,cret03,2,5,1,55.0,0
6,cret03,2,6,1,-1.0,1
7,cret03,2,7,1,40.0,0
8,cret03,2,8,1,42.0,0
9,cret03,2,9,1,50.0,0
10,cret03,2,10,1,-1.0,1
11,cret03,2,11,1,40.0,0
12,cret03,2,12,1,60.0,0
13,cret03,2,13,1,-1.0,1
14,cret03,2,14,1,55.0,0
15,cret03,2,15,1,40.0,0
16,cret03,2,16,1,-1.0,1
17,cret03,2,17,1,-1.0,1
18,cret03,2,18,1,55.0,0
19,cret03,2,19,1,-1.0,1
20,cret03,2,20,1,40.0,0
21,cret03,2,21,1,-1.0,1
22,cret03,2,22,1,-1.0,1
23,cret03,2,23,1,-1.0,1
24,cret03,2,24,1,-1.0,1
25,cret03,2,25,1,35.0,0
26,cret03,2,26,1,-1.0,1
27,cret03,2,27,1,-1.0,1
28,cret03,2,28,1,45.0,0
29,cret03,2,29,1,55.0,0
30,cret03,2,30,1,-1.0,1
31,cret03,2,31,1,75.0,0
32,cret03,2,32,1,40.0,0
33,cret03,2,33,1,-1.0,1
34,cret03,2,34,1,55.0,0
35,cret03,2,35,1,-1.0,1
36,cret03,2,36,1,-1.0,1
37,cret03,2,37,1,40.0,0
38,cret03,2,38,1,-1.0,1
39,cret03,2,39,1,-1.0,1
40,cret03,2,40,1,55.0,0
