,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret10,2,1,1,75.0,0
2,cret10,2,2,1,85.0,0
3,cret10,2,3,1,-1.0,1
4,cret10,2,4,1,-1.0,1
5,cret10,2,5,1,-1.0,1
6,cret10,2,6,1,-1.0,1
7,cret10,2,7,1,95.0,0
8,cret10,2,8,1,-1.0,1
9,cret10,2,9,1,-1.0,1
10,cret10,2,10,1,75.0,0
11,cret10,2,11,1,95.0,0
12,cret10,2,12,1,80.0,0
13,cret10,2,13,1,-1.0,1
14,cret10,2,14,1,-1.0,1
15,cret10,2,15,1,93.0,0
16,cret10,2,16,1,70.0,0
17,cret10,2,17,1,-1.0,1
18,cret10,2,18,1,90.0,0
19,cret10,2,19,1,70.0,0
20,cret10,2,20,1,60.0,0
21,cret10,2,21,1,70.0,0
22,cret10,2,22,1,75.0,0
23,cret10,2,23,1,70.0,0
24,cret10,2,24,1,65.0,0
25,cret10,2,25,1,70.0,0
26,cret10,2,26,1,80.0,0
27,cret10,2,27,1,115.0,0
28,cret10,2,28,1,80.0,0
29,cret10,2,29,1,70.0,0
30,cret10,2,30,1,-1.0,1
31,cret10,2,31,1,85.0,0
32,cret10,2,32,1,70.0,0
33,cret10,2,33,1,70.0,0
34,cret10,2,34,1,70.0,0
35,cret10,2,35,1,70.0,0
36,cret10,2,36,1,190.0,0
37,cret10,2,37,1,-1.0,1
38,cret10,2,38,1,65.0,0
39,cret10,2,39,1,78.0,0
40,cret10,2,40,1,88.0,0
