,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret04,1,1,1,-1.0,1
2,cret04,1,2,1,-1.0,1
3,cret04,1,3,1,-1.0,1
4,cret04,1,4,1,-1.0,1
5,cret04,1,5,1,112.0,0
6,cret04,1,6,1,115.0,0
7,cret04,1,7,1,-1.0,1
8,cret04,1,8,1,120.0,0
9,cret04,1,9,1,90.0,0
10,cret04,1,10,1,80.0,0
11,cret04,1,11,1,75.0,0
12,cret04,1,12,1,115.0,0
13,cret04,1,13,1,90.0,0
14,cret04,1,14,1,-1.0,1
15,cret04,1,15,1,-1.0,1
16,cret04,1,16,1,135.0,0
17,cret04,1,17,1,110.0,0
18,cret04,1,18,1,100.0,0
19,cret04,1,19,1,90.0,0
20,cret04,1,20,1,95.0,0
21,cret04,1,21,1,110.0,0
22,cret04,1,22,1,150.0,0
23,cret04,1,23,1,90.0,0
24,cret04,1,24,1,125.0,0
25,cret04,1,25,1,120.0,0
26,cret04,1,26,1,-1.0,1
27,cret04,1,27,1,75.0,0
28,cret04,1,28,1,100.0,0
29,cret04,1,29,1,85.0,0
30,cret04,1,30,1,90.0,0
31,cret04,1,31,1,150.0,0
32,cret04,1,32,1,80.0,0
33,cret04,1,33,1,90.0,0
34,cret04,1,34,1,105.0,0
35,cret04,1,35,1,175.0,0
36,cret04,1,36,1,140.0,0
37,cret04,1,37,1,120.0,0
38,cret04,1,38,1,175.0,0
39,cret04,1,39,1,100.0,0
40,cret04,1,40,1,80.0,0
