,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret33,1,1,1,100.0,0
2,cret33,1,2,1,80.0,0
3,cret33,1,3,1,80.0,0
4,cret33,1,4,1,90.0,0
5,cret33,1,5,1,65.0,0
6,cret33,1,6,1,80.0,0
7,cret33,1,7,1,85.0,0
8,cret33,1,8,1,70.0,0
9,cret33,1,9,1,80.0,0
10,cret33,1,10,1,80.0,0
11,cret33,1,11,1,80.0,0
12,cret33,1,12,1,95.0,0
13,cret33,1,13,1,80.0,0
14,cret33,1,14,1,90.0,0
15,cret33,1,15,1,80.0,0
16,cret33,1,16,1,-1.0,1
17,cret33,1,17,1,105.0,0
18,cret33,1,18,1,-1.0,1
19,cret33,1,19,1,-1.0,1
20,cret33,1,20,1,80.0,0
21,cret33,1,21,1,80.0,0
22,cret33,1,22,1,80.0,0
23,cret33,1,23,1,80.0,0
24,cret33,1,24,1,80.0,0
25,cret33,1,25,1,80.0,0
26,cret33,1,26,1,80.0,0
27,cret33,1,27,1,80.0,0
28,cret33,1,28,1,-1.0,1
29,cret33,1,29,1,50.0,0
30,cret33,1,30,1,90.0,0
31,cret33,1,31,1,80.0,0
32,cret33,1,32,1,95.0,0
33,cret33,1,33,1,95.0,0
34,cret33,1,34,1,95.0,0
35,cret33,1,35,1,80.0,0
36,cret33,1,36,1,-1.0,1
37,cret33,1,37,1,80.0,0
38,cret33,1,38,1,80.0,0
39,cret33,1,39,1,70.0,0
40,cret33,1,40,1,80.0,0
