,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret03,1,1,1,-1.0,1
2,cret03,1,2,1,-1.0,1
3,cret03,1,3,1,-1.0,1
4,cret03,1,4,1,-1.0,1
5,cret03,1,5,1,100.0,0
6,cret03,1,6,1,-1.0,1
7,cret03,1,7,1,-1.0,1
8,cret03,1,8,1,-1.0,1
9,cret03,1,9,1,-1.0,1
10,cret03,1,10,1,55.0,0
11,cret03,1,11,1,55.0,0
12,cret03,1,12,1,-1.0,1
13,cret03,1,13,1,55.0,0
14,cret03,1,14,1,-1.0,1
15,cret03,1,15,1,-1.0,1
16,cret03,1,16,1,-1.0,1
17,cret03,1,17,1,50.0,0
18,cret03,1,18,1,55.0,0
19,cret03,1,19,1,-1.0,1
20,cret03,1,20,1,55.0,0
21,cret03,1,21,1,-1.0,1
22,cret03,1,22,1,-1.0,1
23,cret03,1,23,1,-1.0,1
24,cret03,1,24,1,-1.0,1
25,cret03,1,25,1,50.0,0
26,cret03,1,26,1,-1.0,1
27,cret03,1,27,1,-1.0,1
28,cret03,1,28,1,-1.0,1
29,cret03,1,29,1,-1.0,1
30,cret03,1,30,1,-1.0,1
31,cret03,1,31,1,-1.0,1
32,cret03,1,32,1,-1.0,1
33,cret03,1,33,1,-1.0,1
34,cret03,1,34,1,-1.0,1
35,cret03,1,35,1,-1.0,1
36,cret03,1,36,1,-1.0,1
37,cret03,1,37,1,-1.0,1
38,cret03,1,38,1,-1.0,1
39,cret03,1,39,1,-1.0,1
40,cret03,1,40,1,-1.0,1
