,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret24,1,1,1,145.0,0
2,cret24,1,2,1,90.0,0
3,cret24,1,3,1,-1.0,1
4,cret24,1,4,1,150.0,0
5,cret24,1,5,1,70.0,0
6,cret24,1,6,1,155.0,0
7,cret24,1,7,1,-1.0,1
8,cret24,1,8,1,80.0,0
9,cret24,1,9,1,-1.0,1
10,cret24,1,10,1,-1.0,1
11,cret24,1,11,1,90.0,0
12,cret24,1,12,1,160.0,0
13,cret24,1,13,1,95.0,0
14,cret24,1,14,1,145.0,0
15,cret24,1,15,1,95.0,0
16,cret24,1,16,1,90.0,0
17,cret24,1,17,1,85.0,0
18,cret24,1,18,1,110.0,0
19,cret24,1,19,1,80.0,0
20,cret24,1,20,1,135.0,0
21,cret24,1,21,1,-1.0,1
22,cret24,1,22,1,80.0,0
23,cret24,1,23,1,90.0,0
24,cret24,1,24,1,120.0,0
25,cret24,1,25,1,80.0,0
26,cret24,1,26,1,120.0,0
27,cret24,1,27,1,150.0,0
28,cret24,1,28,1,120.0,0
29,cret24,1,29,1,120.0,0
30,cret24,1,30,1,90.0,0
31,cret24,1,31,1,90.0,0
32,cret24,1,32,1,115.0,0
33,cret24,1,33,1,110.0,0
34,cret24,1,34,1,100.0,0
35,cret24,1,35,1,140.0,0
36,cret24,1,36,1,95.0,0
37,cret24,1,37,1,140.0,0
38,cret24,1,38,1,80.0,0
39,cret24,1,39,1,80.0,0
40,cret24,1,40,1,105.0,0
