,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret36,3,1,1,95.0,0
2,cret36,3,2,1,90.0,0
3,cret36,3,3,1,70.0,0
4,cret36,3,4,1,96.0,0
5,cret36,3,5,1,80.0,0
6,cret36,3,6,1,60.0,0
7,cret36,3,7,1,60.0,0
8,cret36,3,8,1,80.0,0
9,cret36,3,9,1,80.0,0
10,cret36,3,10,1,80.0,0
11,cret36,3,11,1,80.0,0
12,cret36,3,12,1,-1.0,1
13,cret36,3,13,1,-1.0,1
14,cret36,3,14,1,88.0,0
15,cret36,3,15,1,72.0,0
16,cret36,3,16,1,70.0,0
17,cret36,3,17,1,70.0,0
18,cret36,3,18,1,-1.0,1
19,cret36,3,19,1,100.0,0
20,cret36,3,20,1,-1.0,1
21,cret36,3,21,1,80.0,0
22,cret36,3,22,1,80.0,0
23,cret36,3,23,1,-1.0,1
24,cret36,3,24,1,80.0,0
25,cret36,3,25,1,70.0,0
26,cret36,3,26,1,80.0,0
27,cret36,3,27,1,65.0,0
28,cret36,3,28,1,-1.0,1
29,cret36,3,29,1,80.0,0
30,cret36,3,30,1,75.0,0
31,cret36,3,31,1,-1.0,1
32,cret36,3,32,1,80.0,0
33,cret36,3,33,1,80.0,0
34,cret36,3,34,1,-1.0,1
35,cret36,3,35,1,90.0,0
36,cret36,3,36,1,80.0,0
37,cret36,3,37,1,-1.0,1
38,cret36,3,38,1,-1.0,1
39,cret36,3,39,1,-1.0,1
40,cret36,3,40,1,65.0,0
