,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret26,4,1,1,-1,1
2,cret26,4,2,1,105.0,0
3,cret26,4,3,1,80,0
4,cret26,4,4,1,95.0,0
5,cret26,4,5,1,80,0
6,cret26,4,6,1,80,0
7,cret26,4,7,1,85.0,0
8,cret26,4,8,1,-1,1
9,cret26,4,9,1,105.0,0
10,cret26,4,10,1,95.0,0
11,cret26,4,11,1,80,0
12,cret26,4,12,1,80,0
13,cret26,4,13,1,80,0
14,cret26,4,14,1,-1,1
15,cret26,4,15,1,-1,1
16,cret26,4,16,1,80,0
17,cret26,4,17,1,65.0,0
18,cret26,4,18,1,80,0
19,cret26,4,19,1,-1,1
20,cret26,4,20,1,125.0,0
21,cret26,4,21,1,80,0
22,cret26,4,22,1,80,0
23,cret26,4,23,1,80,0
24,cret26,4,24,1,-1,1
25,cret26,4,25,1,80,0
26,cret26,4,26,1,80,0
27,cret26,4,27,1,100.0,0
28,cret26,4,28,1,80,0
29,cret26,4,29,1,80,0
30,cret26,4,30,1,80,0
31,cret26,4,31,1,85.0,0
32,cret26,4,32,1,-1,1
33,cret26,4,33,1,85.0,0
34,cret26,4,34,1,80,0
35,cret26,4,35,1,85.0,0
36,cret26,4,36,1,80,0
37,cret26,4,37,1,80,0
38,cret26,4,38,1,80,0
39,cret26,4,39,1,80,0
40,cret26,4,40,1,78.0,0
