,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret36,4,1,1,-1.0,1
2,cret36,4,2,1,80.0,0
3,cret36,4,3,1,80.0,0
4,cret36,4,4,1,80.0,0
5,cret36,4,5,1,65.0,0
6,cret36,4,6,1,80.0,0
7,cret36,4,7,1,90.0,0
8,cret36,4,8,1,80.0,0
9,cret36,4,9,1,80.0,0
10,cret36,4,10,1,80.0,0
11,cret36,4,11,1,80.0,0
12,cret36,4,12,1,80.0,0
13,cret36,4,13,1,-1.0,1
14,cret36,4,14,1,-1.0,1
15,cret36,4,15,1,60.0,0
16,cret36,4,16,1,80.0,0
17,cret36,4,17,1,-1.0,1
18,cret36,4,18,1,-1.0,1
19,cret36,4,19,1,55.0,0
20,cret36,4,20,1,105.0,0
21,cret36,4,21,1,80.0,0
22,cret36,4,22,1,100.0,0
23,cret36,4,23,1,51.0,0
24,cret36,4,24,1,-1.0,1
25,cret36,4,25,1,70.0,0
26,cret36,4,26,1,65.0,0
27,cret36,4,27,1,-1.0,1
28,cret36,4,28,1,-1.0,1
29,cret36,4,29,1,65.0,0
30,cret36,4,30,1,60.0,0
31,cret36,4,31,1,-1.0,1
32,cret36,4,32,1,-1.0,1
33,cret36,4,33,1,-1.0,1
34,cret36,4,34,1,-1.0,1
35,cret36,4,35,1,80.0,0
36,cret36,4,36,1,80.0,0
37,cret36,4,37,1,-1.0,1
38,cret36,4,38,1,-1.0,1
39,cret36,4,39,1,80.0,0
40,cret36,4,40,1,65.0,0
