,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret25,4,1,1,-1,1
2,cret25,4,2,1,80,0
3,cret25,4,3,1,70.0,0
4,cret25,4,4,1,85.0,0
5,cret25,4,5,1,80,0
6,cret25,4,6,1,90.0,0
7,cret25,4,7,1,80,0
8,cret25,4,8,1,80,0
9,cret25,4,9,1,-1,1
10,cret25,4,10,1,80,0
11,cret25,4,11,1,80,0
12,cret25,4,12,1,80,0
13,cret25,4,13,1,80,0
14,cret25,4,14,1,80,0
15,cret25,4,15,1,100.0,0
16,cret25,4,16,1,-1,1
17,cret25,4,17,1,75.0,0
18,cret25,4,18,1,-1,1
19,cret25,4,19,1,65.0,0
20,cret25,4,20,1,65.0,0
21,cret25,4,21,1,80,0
22,cret25,4,22,1,80,0
23,cret25,4,23,1,80,0
24,cret25,4,24,1,80,0
25,cret25,4,25,1,80,0
26,cret25,4,26,1,80,0
27,cret25,4,27,1,95.0,0
28,cret25,4,28,1,-1,1
29,cret25,4,29,1,80,0
30,cret25,4,30,1,80,0
31,cret25,4,31,1,80,0
32,cret25,4,32,1,80,0
33,cret25,4,33,1,75.0,0
34,cret25,4,34,1,80,0
35,cret25,4,35,1,80,0
36,cret25,4,36,1,80,0
37,cret25,4,37,1,70.0,0
38,cret25,4,38,1,80,0
39,cret25,4,39,1,-1,1
40,cret25,4,40,1,80,0
