,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret06,2,1,1,75.0,0
2,cret06,2,2,1,80.0,0
3,cret06,2,3,1,90.0,0
4,cret06,2,4,1,70,0
5,cret06,2,5,1,77.0,0
6,cret06,2,6,1,70,0
7,cret06,2,7,1,45.0,0
8,cret06,2,8,1,55.0,0
9,cret06,2,9,1,85.0,0
10,cret06,2,10,1,85.0,0
11,cret06,2,11,1,70,0
12,cret06,2,12,1,70,0
13,cret06,2,13,1,90.0,0
14,cret06,2,14,1,80.0,0
15,cret06,2,15,1,70,0
16,cret06,2,16,1,70,0
17,cret06,2,17,1,70,0
18,cret06,2,18,1,80.0,0
19,cret06,2,19,1,70,0
20,cret06,2,20,1,70,0
21,cret06,2,21,1,70,0
22,cret06,2,22,1,70,0
23,cret06,2,23,1,75.0,0
24,cret06,2,24,1,75.0,0
25,cret06,2,25,1,70,0
26,cret06,2,26,1,80.0,0
27,cret06,2,27,1,85.0,0
28,cret06,2,28,1,70,0
29,cret06,2,29,1,70,0
30,cret06,2,30,1,70,0
31,cret06,2,31,1,70,0
32,cret06,2,32,1,90.0,0
33,cret06,2,33,1,-1,1
34,cret06,2,34,1,60.0,0
35,cret06,2,35,1,70,0
36,cret06,2,36,1,85.0,0
37,cret06,2,37,1,70,0
38,cret06,2,38,1,70,0
39,cret06,2,39,1,60.0,0
40,cret06,2,40,1,70,0
