,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret14,3,1,1,-1.0,1
2,cret14,3,2,1,80.0,0
3,cret14,3,3,1,80.0,0
4,cret14,3,4,1,80.0,0
5,cret14,3,5,1,90.0,0
6,cret14,3,6,1,70.0,0
7,cret14,3,7,1,70.0,0
8,cret14,3,8,1,-1.0,1
9,cret14,3,9,1,80.0,0
10,cret14,3,10,1,80.0,0
11,cret14,3,11,1,80.0,0
12,cret14,3,12,1,65.0,0
13,cret14,3,13,1,80.0,0
14,cret14,3,14,1,115.0,0
15,cret14,3,15,1,110.0,0
16,cret14,3,16,1,-1.0,1
17,cret14,3,17,1,-1.0,1
18,cret14,3,18,1,80.0,0
19,cret14,3,19,1,80.0,0
20,cret14,3,20,1,90.0,0
21,cret14,3,21,1,-1.0,1
22,cret14,3,22,1,80.0,0
23,cret14,3,23,1,80.0,0
24,cret14,3,24,1,80.0,0
25,cret14,3,25,1,-1.0,1
26,cret14,3,26,1,80.0,0
27,cret14,3,27,1,80.0,0
28,cret14,3,28,1,80.0,0
29,cret14,3,29,1,80.0,0
30,cret14,3,30,1,80.0,0
31,cret14,3,31,1,80.0,0
32,cret14,3,32,1,80.0,0
33,cret14,3,33,1,80.0,0
34,cret14,3,34,1,70.0,0
35,cret14,3,35,1,80.0,0
36,cret14,3,36,1,80.0,0
37,cret14,3,37,1,125.0,0
38,cret14,3,38,1,85.0,0
39,cret14,3,39,1,80.0,0
40,cret14,3,40,1,65.0,0
