,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret24,2,1,1,110.0,0
2,cret24,2,2,1,80.0,0
3,cret24,2,3,1,100.0,0
4,cret24,2,4,1,80.0,0
5,cret24,2,5,1,90.0,0
6,cret24,2,6,1,90.0,0
7,cret24,2,7,1,120.0,0
8,cret24,2,8,1,115.0,0
9,cret24,2,9,1,100.0,0
10,cret24,2,10,1,80.0,0
11,cret24,2,11,1,80.0,0
12,cret24,2,12,1,80.0,0
13,cret24,2,13,1,90.0,0
14,cret24,2,14,1,110.0,0
15,cret24,2,15,1,80.0,0
16,cret24,2,16,1,110.0,0
17,cret24,2,17,1,100.0,0
18,cret24,2,18,1,80.0,0
19,cret24,2,19,1,80.0,0
20,cret24,2,20,1,90.0,0
21,cret24,2,21,1,80.0,0
22,cret24,2,22,1,80.0,0
23,cret24,2,23,1,80.0,0
24,cret24,2,24,1,80.0,0
25,cret24,2,25,1,85.0,0
26,cret24,2,26,1,100.0,0
27,cret24,2,27,1,80.0,0
28,cret24,2,28,1,80.0,0
29,cret24,2,29,1,80.0,0
30,cret24,2,30,1,80.0,0
31,cret24,2,31,1,80.0,0
32,cret24,2,32,1,80.0,0
33,cret24,2,33,1,80.0,0
34,cret24,2,34,1,80.0,0
35,cret24,2,35,1,80.0,0
36,cret24,2,36,1,80.0,0
37,cret24,2,37,1,80.0,0
38,cret24,2,38,1,80.0,0
39,cret24,2,39,1,110.0,0
40,cret24,2,40,1,80.0,0
