,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret24,4,1,1,110.0,0
2,cret24,4,2,1,95.0,0
3,cret24,4,3,1,80.0,0
4,cret24,4,4,1,80.0,0
5,cret24,4,5,1,80.0,0
6,cret24,4,6,1,105.0,0
7,cret24,4,7,1,80.0,0
8,cret24,4,8,1,80.0,0
9,cret24,4,9,1,80.0,0
10,cret24,4,10,1,80.0,0
11,cret24,4,11,1,110.0,0
12,cret24,4,12,1,100.0,0
13,cret24,4,13,1,45.0,0
14,cret24,4,14,1,80.0,0
15,cret24,4,15,1,80.0,0
16,cret24,4,16,1,80.0,0
17,cret24,4,17,1,80.0,0
18,cret24,4,18,1,80.0,0
19,cret24,4,19,1,85.0,0
20,cret24,4,20,1,80.0,0
21,cret24,4,21,1,115.0,0
22,cret24,4,22,1,80.0,0
23,cret24,4,23,1,80.0,0
24,cret24,4,24,1,80.0,0
25,cret24,4,25,1,80.0,0
26,cret24,4,26,1,80.0,0
27,cret24,4,27,1,90.0,0
28,cret24,4,28,1,80.0,0
29,cret24,4,29,1,80.0,0
30,cret24,4,30,1,80.0,0
31,cret24,4,31,1,80.0,0
32,cret24,4,32,1,80.0,0
33,cret24,4,33,1,80.0,0
34,cret24,4,34,1,80.0,0
35,cret24,4,35,1,80.0,0
36,cret24,4,36,1,80.0,0
37,cret24,4,37,1,80.0,0
38,cret24,4,38,1,80.0,0
39,cret24,4,39,1,80.0,0
40,cret24,4,40,1,80.0,0
