,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret29,4,1,1,80,0
2,cret29,4,2,1,80,0
3,cret29,4,3,1,55.0,0
4,cret29,4,4,1,80,0
5,cret29,4,5,1,80,0
6,cret29,4,6,1,80,0
7,cret29,4,7,1,80,0
8,cret29,4,8,1,80,0
9,cret29,4,9,1,80,0
10,cret29,4,10,1,90.0,0
11,cret29,4,11,1,90.0,0
12,cret29,4,12,1,75.0,0
13,cret29,4,13,1,80,0
14,cret29,4,14,1,80,0
15,cret29,4,15,1,80,0
16,cret29,4,16,1,80,0
17,cret29,4,17,1,45.0,0
18,cret29,4,18,1,80,0
19,cret29,4,19,1,50.0,0
20,cret29,4,20,1,80,0
21,cret29,4,21,1,60.0,0
22,cret29,4,22,1,60.0,0
23,cret29,4,23,1,80,0
24,cret29,4,24,1,80,0
25,cret29,4,25,1,80,0
26,cret29,4,26,1,80,0
27,cret29,4,27,1,80,0
28,cret29,4,28,1,95.0,0
29,cret29,4,29,1,80,0
30,cret29,4,30,1,95.0,0
31,cret29,4,31,1,-1,1
32,cret29,4,32,1,80,0
33,cret29,4,33,1,63.0,0
34,cret29,4,34,1,80,0
35,cret29,4,35,1,80,0
36,cret29,4,36,1,80,0
37,cret29,4,37,1,80,0
38,cret29,4,38,1,80,0
39,cret29,4,39,1,80,0
40,cret29,4,40,1,45.0,0
