,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret37,1,1,1,100.0,0
2,cret37,1,2,1,100.0,0
3,cret37,1,3,1,80,0
4,cret37,1,4,1,-1,1
5,cret37,1,5,1,-1,1
6,cret37,1,6,1,80,0
7,cret37,1,7,1,-1,1
8,cret37,1,8,1,-1,1
9,cret37,1,9,1,95.0,0
10,cret37,1,10,1,95.0,0
11,cret37,1,11,1,85.0,0
12,cret37,1,12,1,93.0,0
13,cret37,1,13,1,-1,1
14,cret37,1,14,1,-1,1
15,cret37,1,15,1,80,0
16,cret37,1,16,1,95.0,0
17,cret37,1,17,1,85.0,0
18,cret37,1,18,1,85.0,0
19,cret37,1,19,1,90.0,0
20,cret37,1,20,1,85.0,0
21,cret37,1,21,1,80,0
22,cret37,1,22,1,95.0,0
23,cret37,1,23,1,80,0
24,cret37,1,24,1,85.0,0
25,cret37,1,25,1,85.0,0
26,cret37,1,26,1,90.0,0
27,cret37,1,27,1,80,0
28,cret37,1,28,1,90.0,0
29,cret37,1,29,1,-1,1
30,cret37,1,30,1,85.0,0
31,cret37,1,31,1,-1,1
32,cret37,1,32,1,90.0,0
33,cret37,1,33,1,95.0,0
34,cret37,1,34,1,80,0
35,cret37,1,35,1,80,0
36,cret37,1,36,1,80,0
37,cret37,1,37,1,97.0,0
38,cret37,1,38,1,-1,1
39,cret37,1,39,1,80,0
40,cret37,1,40,1,80,0
