,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret17,1,1,1,120.0,0
2,cret17,1,2,1,95.0,0
3,cret17,1,3,1,95.0,0
4,cret17,1,4,1,80,0
5,cret17,1,5,1,85.0,0
6,cret17,1,6,1,85.0,0
7,cret17,1,7,1,130.0,0
8,cret17,1,8,1,80,0
9,cret17,1,9,1,90.0,0
10,cret17,1,10,1,80,0
11,cret17,1,11,1,130.0,0
12,cret17,1,12,1,80,0
13,cret17,1,13,1,95.0,0
14,cret17,1,14,1,105.0,0
15,cret17,1,15,1,80,0
16,cret17,1,16,1,80,0
17,cret17,1,17,1,80,0
18,cret17,1,18,1,115.0,0
19,cret17,1,19,1,100.0,0
20,cret17,1,20,1,75.0,0
21,cret17,1,21,1,95.0,0
22,cret17,1,22,1,90.0,0
23,cret17,1,23,1,80,0
24,cret17,1,24,1,80,0
25,cret17,1,25,1,105.0,0
26,cret17,1,26,1,120.0,0
27,cret17,1,27,1,90.0,0
28,cret17,1,28,1,80,0
29,cret17,1,29,1,95.0,0
30,cret17,1,30,1,95.0,0
31,cret17,1,31,1,80,0
32,cret17,1,32,1,90.0,0
33,cret17,1,33,1,85.0,0
34,cret17,1,34,1,80,0
35,cret17,1,35,1,80,0
36,cret17,1,36,1,80,0
37,cret17,1,37,1,90.0,0
38,cret17,1,38,1,60.0,0
39,cret17,1,39,1,110.0,0
40,cret17,1,40,1,80,0
