,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret08,2,1,1,65.0,0
2,cret08,2,2,1,80.0,0
3,cret08,2,3,1,70.0,0
4,cret08,2,4,1,105.0,0
5,cret08,2,5,1,65.0,0
6,cret08,2,6,1,60.0,0
7,cret08,2,7,1,70.0,0
8,cret08,2,8,1,95.0,0
9,cret08,2,9,1,60.0,0
10,cret08,2,10,1,90.0,0
11,cret08,2,11,1,60.0,0
12,cret08,2,12,1,90.0,0
13,cret08,2,13,1,70.0,0
14,cret08,2,14,1,50.0,0
15,cret08,2,15,1,70.0,0
16,cret08,2,16,1,70.0,0
17,cret08,2,17,1,90.0,0
18,cret08,2,18,1,75.0,0
19,cret08,2,19,1,55.0,0
20,cret08,2,20,1,70.0,0
21,cret08,2,21,1,70.0,0
22,cret08,2,22,1,70.0,0
23,cret08,2,23,1,70.0,0
24,cret08,2,24,1,70.0,0
25,cret08,2,25,1,70.0,0
26,cret08,2,26,1,70.0,0
27,cret08,2,27,1,60.0,0
28,cret08,2,28,1,70.0,0
29,cret08,2,29,1,-1.0,1
30,cret08,2,30,1,85.0,0
31,cret08,2,31,1,-1.0,1
32,cret08,2,32,1,75.0,0
33,cret08,2,33,1,75.0,0
34,cret08,2,34,1,70.0,0
35,cret08,2,35,1,70.0,0
36,cret08,2,36,1,80.0,0
37,cret08,2,37,1,65.0,0
38,cret08,2,38,1,-1.0,1
39,cret08,2,39,1,70.0,0
40,cret08,2,40,1,80.0,0
