,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret27,4,1,1,-1.0,1
2,cret27,4,2,1,80.0,0
3,cret27,4,3,1,-1.0,1
4,cret27,4,4,1,80.0,0
5,cret27,4,5,1,-1.0,1
6,cret27,4,6,1,80.0,0
7,cret27,4,7,1,90.0,0
8,cret27,4,8,1,80.0,0
9,cret27,4,9,1,80.0,0
10,cret27,4,10,1,80.0,0
11,cret27,4,11,1,80.0,0
12,cret27,4,12,1,80.0,0
13,cret27,4,13,1,80.0,0
14,cret27,4,14,1,80.0,0
15,cret27,4,15,1,80.0,0
16,cret27,4,16,1,80.0,0
17,cret27,4,17,1,80.0,0
18,cret27,4,18,1,80.0,0
19,cret27,4,19,1,80.0,0
20,cret27,4,20,1,80.0,0
21,cret27,4,21,1,80.0,0
22,cret27,4,22,1,80.0,0
23,cret27,4,23,1,80.0,0
24,cret27,4,24,1,80.0,0
25,cret27,4,25,1,80.0,0
26,cret27,4,26,1,80.0,0
27,cret27,4,27,1,80.0,0
28,cret27,4,28,1,80.0,0
29,cret27,4,29,1,80.0,0
30,cret27,4,30,1,80.0,0
31,cret27,4,31,1,80.0,0
32,cret27,4,32,1,80.0,0
33,cret27,4,33,1,80.0,0
34,cret27,4,34,1,80.0,0
35,cret27,4,35,1,80.0,0
36,cret27,4,36,1,80.0,0
37,cret27,4,37,1,80.0,0
38,cret27,4,38,1,80.0,0
39,cret27,4,39,1,80.0,0
40,cret27,4,40,1,80.0,0
