,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret36,1,1,1,-1,1
2,cret36,1,2,1,80,0
3,cret36,1,3,1,80,0
4,cret36,1,4,1,80.0,0
5,cret36,1,5,1,80,0
6,cret36,1,6,1,100.0,0
7,cret36,1,7,1,105.0,0
8,cret36,1,8,1,100.0,0
9,cret36,1,9,1,65.0,0
10,cret36,1,10,1,80,0
11,cret36,1,11,1,95.0,0
12,cret36,1,12,1,98.0,0
13,cret36,1,13,1,65.0,0
14,cret36,1,14,1,90.0,0
15,cret36,1,15,1,77.0,0
16,cret36,1,16,1,80,0
17,cret36,1,17,1,90.0,0
18,cret36,1,18,1,65.0,0
19,cret36,1,19,1,100.0,0
20,cret36,1,20,1,80,0
21,cret36,1,21,1,70.0,0
22,cret36,1,22,1,90.0,0
23,cret36,1,23,1,80,0
24,cret36,1,24,1,80,0
25,cret36,1,25,1,95.0,0
26,cret36,1,26,1,80,0
27,cret36,1,27,1,80,0
28,cret36,1,28,1,80,0
29,cret36,1,29,1,80,0
30,cret36,1,30,1,65.0,0
31,cret36,1,31,1,80,0
32,cret36,1,32,1,95.0,0
33,cret36,1,33,1,80,0
34,cret36,1,34,1,-1,1
35,cret36,1,35,1,-1,1
36,cret36,1,36,1,80,0
37,cret36,1,37,1,80,0
38,cret36,1,38,1,-1,1
39,cret36,1,39,1,-1,1
40,cret36,1,40,1,-1,1
