,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret14,2,1,1,70.0,0
2,cret14,2,2,1,80.0,0
3,cret14,2,3,1,70.0,0
4,cret14,2,4,1,80.0,0
5,cret14,2,5,1,95.0,0
6,cret14,2,6,1,70.0,0
7,cret14,2,7,1,80.0,0
8,cret14,2,8,1,95.0,0
9,cret14,2,9,1,155.0,0
10,cret14,2,10,1,70.0,0
11,cret14,2,11,1,95.0,0
12,cret14,2,12,1,70.0,0
13,cret14,2,13,1,70.0,0
14,cret14,2,14,1,70.0,0
15,cret14,2,15,1,70.0,0
16,cret14,2,16,1,-1.0,1
17,cret14,2,17,1,100.0,0
18,cret14,2,18,1,-1.0,1
19,cret14,2,19,1,80.0,0
20,cret14,2,20,1,80.0,0
21,cret14,2,21,1,-1.0,1
22,cret14,2,22,1,70.0,0
23,cret14,2,23,1,95.0,0
24,cret14,2,24,1,130.0,0
25,cret14,2,25,1,90.0,0
26,cret14,2,26,1,80.0,0
27,cret14,2,27,1,70.0,0
28,cret14,2,28,1,85.0,0
29,cret14,2,29,1,70.0,0
30,cret14,2,30,1,80.0,0
31,cret14,2,31,1,70.0,0
32,cret14,2,32,1,-1.0,1
33,cret14,2,33,1,70.0,0
34,cret14,2,34,1,70.0,0
35,cret14,2,35,1,105.0,0
36,cret14,2,36,1,80.0,0
37,cret14,2,37,1,70.0,0
38,cret14,2,38,1,-1.0,1
39,cret14,2,39,1,70.0,0
40,cret14,2,40,1,100.0,0
