,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret38,1,1,1,80,0
2,cret38,1,2,1,85.0,0
3,cret38,1,3,1,85.0,0
4,cret38,1,4,1,80,0
5,cret38,1,5,1,90.0,0
6,cret38,1,6,1,105.0,0
7,cret38,1,7,1,70.0,0
8,cret38,1,8,1,100.0,0
9,cret38,1,9,1,100.0,0
10,cret38,1,10,1,100.0,0
11,cret38,1,11,1,85.0,0
12,cret38,1,12,1,65.0,0
13,cret38,1,13,1,-1,1
14,cret38,1,14,1,-1,1
15,cret38,1,15,1,-1,1
16,cret38,1,16,1,-1,1
17,cret38,1,17,1,95.0,0
18,cret38,1,18,1,100.0,0
19,cret38,1,19,1,114.0,0
20,cret38,1,20,1,120.0,0
21,cret38,1,21,1,115.0,0
22,cret38,1,22,1,-1,1
23,cret38,1,23,1,-1,1
24,cret38,1,24,1,90.0,0
25,cret38,1,25,1,105.0,0
26,cret38,1,26,1,-1,1
27,cret38,1,27,1,95.0,0
28,cret38,1,28,1,100.0,0
29,cret38,1,29,1,125.0,0
30,cret38,1,30,1,95.0,0
31,cret38,1,31,1,90.0,0
32,cret38,1,32,1,-1,1
33,cret38,1,33,1,100.0,0
34,cret38,1,34,1,-1,1
35,cret38,1,35,1,80,0
36,cret38,1,36,1,110.0,0
37,cret38,1,37,1,-1,1
38,cret38,1,38,1,110.0,0
39,cret38,1,39,1,125.0,0
40,cret38,1,40,1,85.0,0
