,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret26,3,1,1,-1,1
2,cret26,3,2,1,-1,1
3,cret26,3,3,1,80,0
4,cret26,3,4,1,-1,1
5,cret26,3,5,1,80,0
6,cret26,3,6,1,80,0
7,cret26,3,7,1,80,0
8,cret26,3,8,1,90.0,0
9,cret26,3,9,1,80,0
10,cret26,3,10,1,90.0,0
11,cret26,3,11,1,80,0
12,cret26,3,12,1,80,0
13,cret26,3,13,1,80,0
14,cret26,3,14,1,80,0
15,cret26,3,15,1,80,0
16,cret26,3,16,1,80,0
17,cret26,3,17,1,95.0,0
18,cret26,3,18,1,80,0
19,cret26,3,19,1,80,0
20,cret26,3,20,1,70.0,0
21,cret26,3,21,1,85.0,0
22,cret26,3,22,1,85.0,0
23,cret26,3,23,1,-1,1
24,cret26,3,24,1,85.0,0
25,cret26,3,25,1,80,0
26,cret26,3,26,1,80,0
27,cret26,3,27,1,85.0,0
28,cret26,3,28,1,95.0,0
29,cret26,3,29,1,80,0
30,cret26,3,30,1,80,0
31,cret26,3,31,1,95.0,0
32,cret26,3,32,1,-1,1
33,cret26,3,33,1,-1,1
34,cret26,3,34,1,80,0
35,cret26,3,35,1,80,0
36,cret26,3,36,1,-1,1
37,cret26,3,37,1,80,0
38,cret26,3,38,1,105.0,0
39,cret26,3,39,1,-1,1
40,cret26,3,40,1,80,0
