,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret28,3,1,1,90.0,0
2,cret28,3,2,1,95.0,0
3,cret28,3,3,1,130.0,0
4,cret28,3,4,1,80.0,0
5,cret28,3,5,1,90.0,0
6,cret28,3,6,1,80.0,0
7,cret28,3,7,1,80.0,0
8,cret28,3,8,1,90.0,0
9,cret28,3,9,1,95.0,0
10,cret28,3,10,1,-1.0,1
11,cret28,3,11,1,80.0,0
12,cret28,3,12,1,80.0,0
13,cret28,3,13,1,90.0,0
14,cret28,3,14,1,80.0,0
15,cret28,3,15,1,115.0,0
16,cret28,3,16,1,100.0,0
17,cret28,3,17,1,80.0,0
18,cret28,3,18,1,95.0,0
19,cret28,3,19,1,90.0,0
20,cret28,3,20,1,80.0,0
21,cret28,3,21,1,90.0,0
22,cret28,3,22,1,135.0,0
23,cret28,3,23,1,-1.0,1
24,cret28,3,24,1,105.0,0
25,cret28,3,25,1,80.0,0
26,cret28,3,26,1,-1.0,1
27,cret28,3,27,1,115.0,0
28,cret28,3,28,1,95.0,0
29,cret28,3,29,1,95.0,0
30,cret28,3,30,1,-1.0,1
31,cret28,3,31,1,80.0,0
32,cret28,3,32,1,-1.0,1
33,cret28,3,33,1,90.0,0
34,cret28,3,34,1,80.0,0
35,cret28,3,35,1,85.0,0
36,cret28,3,36,1,80.0,0
37,cret28,3,37,1,80.0,0
38,cret28,3,38,1,105.0,0
39,cret28,3,39,1,80.0,0
40,cret28,3,40,1,70.0,0
