,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret07,2,1,1,-1.0,1
2,cret07,2,2,1,55.0,0
3,cret07,2,3,1,-1.0,1
4,cret07,2,4,1,65.0,0
5,cret07,2,5,1,40.0,0
6,cret07,2,6,1,50.0,0
7,cret07,2,7,1,-1.0,1
8,cret07,2,8,1,50.0,0
9,cret07,2,9,1,55.0,0
10,cret07,2,10,1,-1.0,1
11,cret07,2,11,1,-1.0,1
12,cret07,2,12,1,60.0,0
13,cret07,2,13,1,70.0,0
14,cret07,2,14,1,-1.0,1
15,cret07,2,15,1,-1.0,1
16,cret07,2,16,1,-1.0,1
17,cret07,2,17,1,70.0,0
18,cret07,2,18,1,70.0,0
19,cret07,2,19,1,50.0,0
20,cret07,2,20,1,70.0,0
21,cret07,2,21,1,55.0,0
22,cret07,2,22,1,-1.0,1
23,cret07,2,23,1,-1.0,1
24,cret07,2,24,1,-1.0,1
25,cret07,2,25,1,-1.0,1
26,cret07,2,26,1,75.0,0
27,cret07,2,27,1,60.0,0
28,cret07,2,28,1,78.0,0
29,cret07,2,29,1,60.0,0
30,cret07,2,30,1,70.0,0
31,cret07,2,31,1,70.0,0
32,cret07,2,32,1,70.0,0
33,cret07,2,33,1,70.0,0
34,cret07,2,34,1,-1.0,1
35,cret07,2,35,1,-1.0,1
36,cret07,2,36,1,70.0,0
37,cret07,2,37,1,50.0,0
38,cret07,2,38,1,70.0,0
39,cret07,2,39,1,55.0,0
40,cret07,2,40,1,70.0,0
