,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret28,1,1,1,80.0,0
2,cret28,1,2,1,105.0,0
3,cret28,1,3,1,-1.0,1
4,cret28,1,4,1,125.0,0
5,cret28,1,5,1,90.0,0
6,cret28,1,6,1,80.0,0
7,cret28,1,7,1,65.0,0
8,cret28,1,8,1,90.0,0
9,cret28,1,9,1,93.0,0
10,cret28,1,10,1,80.0,0
11,cret28,1,11,1,-1.0,1
12,cret28,1,12,1,-1.0,1
13,cret28,1,13,1,-1.0,1
14,cret28,1,14,1,95.0,0
15,cret28,1,15,1,85.0,0
16,cret28,1,16,1,80.0,0
17,cret28,1,17,1,120.0,0
18,cret28,1,18,1,90.0,0
19,cret28,1,19,1,110.0,0
20,cret28,1,20,1,80.0,0
21,cret28,1,21,1,98.0,0
22,cret28,1,22,1,90.0,0
23,cret28,1,23,1,105.0,0
24,cret28,1,24,1,80.0,0
25,cret28,1,25,1,-1.0,1
26,cret28,1,26,1,-1.0,1
27,cret28,1,27,1,120.0,0
28,cret28,1,28,1,-1.0,1
29,cret28,1,29,1,-1.0,1
30,cret28,1,30,1,-1.0,1
31,cret28,1,31,1,-1.0,1
32,cret28,1,32,1,80.0,0
33,cret28,1,33,1,80.0,0
34,cret28,1,34,1,95.0,0
35,cret28,1,35,1,-1.0,1
36,cret28,1,36,1,80.0,0
37,cret28,1,37,1,100.0,0
38,cret28,1,38,1,80.0,0
39,cret28,1,39,1,-1.0,1
40,cret28,1,40,1,95.0,0
