,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret05,2,1,1,75.0,0
2,cret05,2,2,1,80.0,0
3,cret05,2,3,1,100.0,0
4,cret05,2,4,1,90.0,0
5,cret05,2,5,1,95.0,0
6,cret05,2,6,1,65.0,0
7,cret05,2,7,1,115.0,0
8,cret05,2,8,1,75.0,0
9,cret05,2,9,1,80.0,0
10,cret05,2,10,1,55.0,0
11,cret05,2,11,1,75.0,0
12,cret05,2,12,1,100.0,0
13,cret05,2,13,1,80.0,0
14,cret05,2,14,1,70.0,0
15,cret05,2,15,1,100.0,0
16,cret05,2,16,1,95.0,0
17,cret05,2,17,1,90.0,0
18,cret05,2,18,1,100.0,0
19,cret05,2,19,1,100.0,0
20,cret05,2,20,1,80.0,0
21,cret05,2,21,1,100.0,0
22,cret05,2,22,1,75.0,0
23,cret05,2,23,1,80.0,0
24,cret05,2,24,1,80.0,0
25,cret05,2,25,1,75.0,0
26,cret05,2,26,1,75.0,0
27,cret05,2,27,1,75.0,0
28,cret05,2,28,1,80.0,0
29,cret05,2,29,1,90.0,0
30,cret05,2,30,1,-1.0,1
31,cret05,2,31,1,90.0,0
32,cret05,2,32,1,80.0,0
33,cret05,2,33,1,90.0,0
34,cret05,2,34,1,100.0,0
35,cret05,2,35,1,100.0,0
36,cret05,2,36,1,75.0,0
37,cret05,2,37,1,90.0,0
38,cret05,2,38,1,100.0,0
39,cret05,2,39,1,100.0,0
40,cret05,2,40,1,75.0,0
