,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret16,4,1,1,90.0,0
2,cret16,4,2,1,140.0,0
3,cret16,4,3,1,-1.0,1
4,cret16,4,4,1,-1.0,1
5,cret16,4,5,1,-1.0,1
6,cret16,4,6,1,115.0,0
7,cret16,4,7,1,110.0,0
8,cret16,4,8,1,-1.0,1
9,cret16,4,9,1,145.0,0
10,cret16,4,10,1,175.0,0
11,cret16,4,11,1,135.0,0
12,cret16,4,12,1,105.0,0
13,cret16,4,13,1,120.0,0
14,cret16,4,14,1,135.0,0
15,cret16,4,15,1,-1.0,1
16,cret16,4,16,1,125.0,0
17,cret16,4,17,1,90.0,0
18,cret16,4,18,1,110.0,0
19,cret16,4,19,1,-1.0,1
20,cret16,4,20,1,130.0,0
21,cret16,4,21,1,-1.0,1
22,cret16,4,22,1,130.0,0
23,cret16,4,23,1,90.0,0
24,cret16,4,24,1,100.0,0
25,cret16,4,25,1,-1.0,1
26,cret16,4,26,1,-1.0,1
27,cret16,4,27,1,-1.0,1
28,cret16,4,28,1,-1.0,1
29,cret16,4,29,1,90.0,0
30,cret16,4,30,1,-1.0,1
31,cret16,4,31,1,145.0,0
32,cret16,4,32,1,100.0,0
33,cret16,4,33,1,-1.0,1
34,cret16,4,34,1,135.0,0
35,cret16,4,35,1,-1.0,1
36,cret16,4,36,1,-1.0,1
37,cret16,4,37,1,-1.0,1
38,cret16,4,38,1,125.0,0
39,cret16,4,39,1,160.0,0
40,cret16,4,40,1,-1.0,1
