,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret09,4,1,1,60.0,0
2,cret09,4,2,1,70.0,0
3,cret09,4,3,1,70.0,0
4,cret09,4,4,1,55.0,0
5,cret09,4,5,1,70.0,0
6,cret09,4,6,1,70.0,0
7,cret09,4,7,1,70.0,0
8,cret09,4,8,1,70.0,0
9,cret09,4,9,1,70.0,0
10,cret09,4,10,1,80.0,0
11,cret09,4,11,1,70.0,0
12,cret09,4,12,1,100.0,0
13,cret09,4,13,1,100.0,0
14,cret09,4,14,1,-1.0,1
15,cret09,4,15,1,70.0,0
16,cret09,4,16,1,75.0,0
17,cret09,4,17,1,-1.0,1
18,cret09,4,18,1,85.0,0
19,cret09,4,19,1,120.0,0
20,cret09,4,20,1,80.0,0
21,cret09,4,21,1,85.0,0
22,cret09,4,22,1,-1.0,1
23,cret09,4,23,1,-1.0,1
24,cret09,4,24,1,60.0,0
25,cret09,4,25,1,70.0,0
26,cret09,4,26,1,50.0,0
27,cret09,4,27,1,60.0,0
28,cret09,4,28,1,82.0,0
29,cret09,4,29,1,-1.0,1
30,cret09,4,30,1,70.0,0
31,cret09,4,31,1,90.0,0
32,cret09,4,32,1,75.0,0
33,cret09,4,33,1,70.0,0
34,cret09,4,34,1,70.0,0
35,cret09,4,35,1,70.0,0
36,cret09,4,36,1,80.0,0
37,cret09,4,37,1,70.0,0
38,cret09,4,38,1,80.0,0
39,cret09,4,39,1,70.0,0
40,cret09,4,40,1,-1.0,1
