,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret27,3,1,1,-1,1
2,cret27,3,2,1,90.0,0
3,cret27,3,3,1,80,0
4,cret27,3,4,1,90.0,0
5,cret27,3,5,1,80,0
6,cret27,3,6,1,80,0
7,cret27,3,7,1,80,0
8,cret27,3,8,1,80,0
9,cret27,3,9,1,80,0
10,cret27,3,10,1,80,0
11,cret27,3,11,1,80,0
12,cret27,3,12,1,80,0
13,cret27,3,13,1,80,0
14,cret27,3,14,1,80,0
15,cret27,3,15,1,80,0
16,cret27,3,16,1,80,0
17,cret27,3,17,1,80,0
18,cret27,3,18,1,80,0
19,cret27,3,19,1,100.0,0
20,cret27,3,20,1,80,0
21,cret27,3,21,1,80,0
22,cret27,3,22,1,80,0
23,cret27,3,23,1,80,0
24,cret27,3,24,1,80,0
25,cret27,3,25,1,80,0
26,cret27,3,26,1,80,0
27,cret27,3,27,1,80,0
28,cret27,3,28,1,80,0
29,cret27,3,29,1,80,0
30,cret27,3,30,1,80,0
31,cret27,3,31,1,80,0
32,cret27,3,32,1,80,0
33,cret27,3,33,1,80,0
34,cret27,3,34,1,80,0
35,cret27,3,35,1,80,0
36,cret27,3,36,1,80,0
37,cret27,3,37,1,80,0
38,cret27,3,38,1,80,0
39,cret27,3,39,1,80,0
40,cret27,3,40,1,95.0,0
