,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret14,4,1,1,70.0,0
2,cret14,4,2,1,85.0,0
3,cret14,4,3,1,90.0,0
4,cret14,4,4,1,80.0,0
5,cret14,4,5,1,70.0,0
6,cret14,4,6,1,80.0,0
7,cret14,4,7,1,65.0,0
8,cret14,4,8,1,90.0,0
9,cret14,4,9,1,80.0,0
10,cret14,4,10,1,80.0,0
11,cret14,4,11,1,80.0,0
12,cret14,4,12,1,80.0,0
13,cret14,4,13,1,90.0,0
14,cret14,4,14,1,80.0,0
15,cret14,4,15,1,90.0,0
16,cret14,4,16,1,80.0,0
17,cret14,4,17,1,80.0,0
18,cret14,4,18,1,80.0,0
19,cret14,4,19,1,80.0,0
20,cret14,4,20,1,80.0,0
21,cret14,4,21,1,80.0,0
22,cret14,4,22,1,80.0,0
23,cret14,4,23,1,80.0,0
24,cret14,4,24,1,80.0,0
25,cret14,4,25,1,80.0,0
26,cret14,4,26,1,80.0,0
27,cret14,4,27,1,70.0,0
28,cret14,4,28,1,80.0,0
29,cret14,4,29,1,70.0,0
30,cret14,4,30,1,80.0,0
31,cret14,4,31,1,130.0,0
32,cret14,4,32,1,133.0,0
33,cret14,4,33,1,80.0,0
34,cret14,4,34,1,90.0,0
35,cret14,4,35,1,85.0,0
36,cret14,4,36,1,115.0,0
37,cret14,4,37,1,80.0,0
38,cret14,4,38,1,70.0,0
39,cret14,4,39,1,80.0,0
40,cret14,4,40,1,-1.0,1
