,sub_id,block_nr,trial_number,completed,endingVelCrit,skip_trial
1,cret19,3,1,1,60.0,0
2,cret19,3,2,1,55.0,0
3,cret19,3,3,1,60.0,0
4,cret19,3,4,1,80.0,0
5,cret19,3,5,1,50.0,0
6,cret19,3,6,1,50.0,0
7,cret19,3,7,1,-1.0,1
8,cret19,3,8,1,55.0,0
9,cret19,3,9,1,-1.0,1
10,cret19,3,10,1,65.0,0
11,cret19,3,11,1,-1.0,1
12,cret19,3,12,1,-1.0,1
13,cret19,3,13,1,-1.0,1
14,cret19,3,14,1,60.0,0
15,cret19,3,15,1,80.0,0
16,cret19,3,16,1,-1.0,1
17,cret19,3,17,1,80.0,0
18,cret19,3,18,1,-1.0,1
19,cret19,3,19,1,-1.0,1
20,cret19,3,20,1,-1.0,1
21,cret19,3,21,1,48.0,0
22,cret19,3,22,1,-1.0,1
23,cret19,3,23,1,-1.0,1
24,cret19,3,24,1,-1.0,1
25,cret19,3,25,1,-1.0,1
26,cret19,3,26,1,-1.0,1
27,cret19,3,27,1,70.0,0
28,cret19,3,28,1,80.0,0
29,cret19,3,29,1,-1.0,1
30,cret19,3,30,1,55.0,0
31,cret19,3,31,1,80.0,0
32,cret19,3,32,1,60.0,0
33,cret19,3,33,1,55.0,0
34,cret19,3,34,1,80.0,0
35,cret19,3,35,1,80.0,0
36,cret19,3,36,1,55.0,0
37,cret19,3,37,1,60.0,0
38,cret19,3,38,1,-1.0,1
39,cret19,3,39,1,-1.0,1
40,cret19,3,40,1,80.0,0
