sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,430.0,7.0,4.0,0.571428571429
1.0,1.0,alcohol,cigarette,430.0,7.0,1.0,0.142857142857
1.0,1.0,alcohol,neutral,430.0,7.0,2.0,0.285714285714
2.0,1.0,alcohol,alcohol,430.0,39.0,27.0,0.692307692308
2.0,1.0,alcohol,cigarette,430.0,39.0,10.0,0.25641025641
2.0,1.0,alcohol,neutral,430.0,39.0,2.0,0.0512820512821
3.0,1.0,alcohol,alcohol,430.0,37.0,30.0,0.810810810811
3.0,1.0,alcohol,cigarette,430.0,37.0,3.0,0.0810810810811
3.0,1.0,alcohol,neutral,430.0,37.0,4.0,0.108108108108
4.0,1.0,alcohol,alcohol,430.0,59.0,55.0,0.932203389831
4.0,1.0,alcohol,cigarette,430.0,59.0,4.0,0.0677966101695
4.0,1.0,alcohol,neutral,430.0,59.0,0.0,0.0
5.0,1.0,alcohol,alcohol,430.0,7.0,5.0,0.714285714286
5.0,1.0,alcohol,cigarette,430.0,7.0,2.0,0.285714285714
5.0,1.0,alcohol,neutral,430.0,7.0,0.0,0.0
6.0,1.0,alcohol,alcohol,430.0,0.0,0.0,
6.0,1.0,alcohol,cigarette,430.0,0.0,0.0,
6.0,1.0,alcohol,neutral,430.0,0.0,0.0,
7.0,1.0,alcohol,alcohol,430.0,0.0,0.0,
7.0,1.0,alcohol,cigarette,430.0,0.0,0.0,
7.0,1.0,alcohol,neutral,430.0,0.0,0.0,
8.0,1.0,alcohol,alcohol,430.0,5.0,4.0,0.8
8.0,1.0,alcohol,cigarette,430.0,5.0,0.0,0.0
8.0,1.0,alcohol,neutral,430.0,5.0,1.0,0.2
9.0,1.0,alcohol,alcohol,430.0,23.0,14.0,0.608695652174
9.0,1.0,alcohol,cigarette,430.0,23.0,7.0,0.304347826087
9.0,1.0,alcohol,neutral,430.0,23.0,2.0,0.0869565217391
10.0,1.0,alcohol,alcohol,430.0,3.0,0.0,0.0
10.0,1.0,alcohol,cigarette,430.0,3.0,3.0,1.0
10.0,1.0,alcohol,neutral,430.0,3.0,0.0,0.0
11.0,1.0,alcohol,alcohol,430.0,58.0,22.0,0.379310344828
11.0,1.0,alcohol,cigarette,430.0,58.0,21.0,0.362068965517
11.0,1.0,alcohol,neutral,430.0,58.0,15.0,0.258620689655
12.0,1.0,alcohol,alcohol,430.0,15.0,9.0,0.6
12.0,1.0,alcohol,cigarette,430.0,15.0,2.0,0.133333333333
12.0,1.0,alcohol,neutral,430.0,15.0,4.0,0.266666666667
13.0,1.0,alcohol,alcohol,430.0,0.0,0.0,
13.0,1.0,alcohol,cigarette,430.0,0.0,0.0,
13.0,1.0,alcohol,neutral,430.0,0.0,0.0,
14.0,1.0,alcohol,alcohol,430.0,25.0,16.0,0.64
14.0,1.0,alcohol,cigarette,430.0,25.0,5.0,0.2
14.0,1.0,alcohol,neutral,430.0,25.0,4.0,0.16
15.0,1.0,alcohol,alcohol,430.0,0.0,0.0,
15.0,1.0,alcohol,cigarette,430.0,0.0,0.0,
15.0,1.0,alcohol,neutral,430.0,0.0,0.0,
16.0,1.0,alcohol,alcohol,430.0,3.0,2.0,0.666666666667
16.0,1.0,alcohol,cigarette,430.0,3.0,1.0,0.333333333333
16.0,1.0,alcohol,neutral,430.0,3.0,0.0,0.0
17.0,1.0,alcohol,alcohol,430.0,5.0,2.0,0.4
17.0,1.0,alcohol,cigarette,430.0,5.0,2.0,0.4
17.0,1.0,alcohol,neutral,430.0,5.0,1.0,0.2
18.0,1.0,alcohol,alcohol,430.0,0.0,0.0,
18.0,1.0,alcohol,cigarette,430.0,0.0,0.0,
18.0,1.0,alcohol,neutral,430.0,0.0,0.0,
19.0,1.0,alcohol,alcohol,430.0,26.0,18.0,0.692307692308
19.0,1.0,alcohol,cigarette,430.0,26.0,2.0,0.0769230769231
19.0,1.0,alcohol,neutral,430.0,26.0,6.0,0.230769230769
20.0,1.0,alcohol,alcohol,430.0,27.0,11.0,0.407407407407
20.0,1.0,alcohol,cigarette,430.0,27.0,13.0,0.481481481481
20.0,1.0,alcohol,neutral,430.0,27.0,3.0,0.111111111111
21.0,1.0,alcohol,alcohol,430.0,3.0,2.0,0.666666666667
21.0,1.0,alcohol,cigarette,430.0,3.0,0.0,0.0
21.0,1.0,alcohol,neutral,430.0,3.0,1.0,0.333333333333
22.0,1.0,alcohol,alcohol,430.0,18.0,15.0,0.833333333333
22.0,1.0,alcohol,cigarette,430.0,18.0,0.0,0.0
22.0,1.0,alcohol,neutral,430.0,18.0,3.0,0.166666666667
23.0,1.0,alcohol,alcohol,430.0,19.0,15.0,0.789473684211
23.0,1.0,alcohol,cigarette,430.0,19.0,1.0,0.0526315789474
23.0,1.0,alcohol,neutral,430.0,19.0,3.0,0.157894736842
24.0,1.0,alcohol,alcohol,430.0,4.0,1.0,0.25
24.0,1.0,alcohol,cigarette,430.0,4.0,1.0,0.25
24.0,1.0,alcohol,neutral,430.0,4.0,2.0,0.5
25.0,1.0,alcohol,alcohol,430.0,41.0,28.0,0.682926829268
25.0,1.0,alcohol,cigarette,430.0,41.0,9.0,0.219512195122
25.0,1.0,alcohol,neutral,430.0,41.0,4.0,0.0975609756098
26.0,1.0,alcohol,alcohol,430.0,1.0,0.0,0.0
26.0,1.0,alcohol,cigarette,430.0,1.0,0.0,0.0
26.0,1.0,alcohol,neutral,430.0,1.0,1.0,1.0
27.0,1.0,alcohol,alcohol,430.0,0.0,0.0,
27.0,1.0,alcohol,cigarette,430.0,0.0,0.0,
27.0,1.0,alcohol,neutral,430.0,0.0,0.0,
28.0,1.0,alcohol,alcohol,430.0,20.0,11.0,0.55
28.0,1.0,alcohol,cigarette,430.0,20.0,6.0,0.3
28.0,1.0,alcohol,neutral,430.0,20.0,3.0,0.15
29.0,1.0,alcohol,alcohol,430.0,19.0,2.0,0.105263157895
29.0,1.0,alcohol,cigarette,430.0,19.0,10.0,0.526315789474
29.0,1.0,alcohol,neutral,430.0,19.0,7.0,0.368421052632
1.0,1.0,cigarette,alcohol,430.0,6.0,0.0,0.0
1.0,1.0,cigarette,cigarette,430.0,6.0,4.0,0.666666666667
1.0,1.0,cigarette,neutral,430.0,6.0,2.0,0.333333333333
2.0,1.0,cigarette,alcohol,430.0,6.0,2.0,0.333333333333
