sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,CIG,alcohol,378.0,3.0,1.0,0.333333333333
1.0,2.0,CIG,cigarette,378.0,3.0,1.0,0.333333333333
1.0,2.0,CIG,neutral,378.0,3.0,1.0,0.333333333333
2.0,2.0,CIG,alcohol,378.0,19.0,8.0,0.421052631579
2.0,2.0,CIG,cigarette,378.0,19.0,10.0,0.526315789474
2.0,2.0,CIG,neutral,378.0,19.0,1.0,0.0526315789474
3.0,2.0,CIG,alcohol,378.0,18.0,10.0,0.555555555556
3.0,2.0,CIG,cigarette,378.0,18.0,5.0,0.277777777778
3.0,2.0,CIG,neutral,378.0,18.0,3.0,0.166666666667
4.0,2.0,CIG,alcohol,378.0,0.0,0.0,
4.0,2.0,CIG,cigarette,378.0,0.0,0.0,
4.0,2.0,CIG,neutral,378.0,0.0,0.0,
5.0,2.0,CIG,alcohol,378.0,13.0,8.0,0.615384615385
5.0,2.0,CIG,cigarette,378.0,13.0,3.0,0.230769230769
5.0,2.0,CIG,neutral,378.0,13.0,2.0,0.153846153846
6.0,2.0,CIG,alcohol,378.0,22.0,6.0,0.272727272727
6.0,2.0,CIG,cigarette,378.0,22.0,13.0,0.590909090909
6.0,2.0,CIG,neutral,378.0,22.0,3.0,0.136363636364
7.0,2.0,CIG,alcohol,378.0,12.0,0.0,0.0
7.0,2.0,CIG,cigarette,378.0,12.0,12.0,1.0
7.0,2.0,CIG,neutral,378.0,12.0,0.0,0.0
8.0,2.0,CIG,alcohol,378.0,14.0,7.0,0.5
8.0,2.0,CIG,cigarette,378.0,14.0,1.0,0.0714285714286
8.0,2.0,CIG,neutral,378.0,14.0,6.0,0.428571428571
9.0,2.0,CIG,alcohol,378.0,23.0,16.0,0.695652173913
9.0,2.0,CIG,cigarette,378.0,23.0,4.0,0.173913043478
9.0,2.0,CIG,neutral,378.0,23.0,3.0,0.130434782609
10.0,2.0,CIG,alcohol,378.0,22.0,7.0,0.318181818182
10.0,2.0,CIG,cigarette,378.0,22.0,15.0,0.681818181818
10.0,2.0,CIG,neutral,378.0,22.0,0.0,0.0
11.0,2.0,CIG,alcohol,378.0,28.0,10.0,0.357142857143
11.0,2.0,CIG,cigarette,378.0,28.0,10.0,0.357142857143
11.0,2.0,CIG,neutral,378.0,28.0,8.0,0.285714285714
12.0,2.0,CIG,alcohol,378.0,3.0,1.0,0.333333333333
12.0,2.0,CIG,cigarette,378.0,3.0,2.0,0.666666666667
12.0,2.0,CIG,neutral,378.0,3.0,0.0,0.0
13.0,2.0,CIG,alcohol,378.0,22.0,6.0,0.272727272727
13.0,2.0,CIG,cigarette,378.0,22.0,9.0,0.409090909091
13.0,2.0,CIG,neutral,378.0,22.0,7.0,0.318181818182
14.0,2.0,CIG,alcohol,378.0,24.0,5.0,0.208333333333
14.0,2.0,CIG,cigarette,378.0,24.0,16.0,0.666666666667
14.0,2.0,CIG,neutral,378.0,24.0,3.0,0.125
15.0,2.0,CIG,alcohol,378.0,1.0,1.0,1.0
15.0,2.0,CIG,cigarette,378.0,1.0,0.0,0.0
15.0,2.0,CIG,neutral,378.0,1.0,0.0,0.0
16.0,2.0,CIG,alcohol,378.0,4.0,3.0,0.75
16.0,2.0,CIG,cigarette,378.0,4.0,0.0,0.0
16.0,2.0,CIG,neutral,378.0,4.0,1.0,0.25
17.0,2.0,CIG,alcohol,378.0,14.0,2.0,0.142857142857
17.0,2.0,CIG,cigarette,378.0,14.0,8.0,0.571428571429
17.0,2.0,CIG,neutral,378.0,14.0,4.0,0.285714285714
18.0,2.0,CIG,alcohol,378.0,5.0,2.0,0.4
18.0,2.0,CIG,cigarette,378.0,5.0,1.0,0.2
18.0,2.0,CIG,neutral,378.0,5.0,2.0,0.4
19.0,2.0,CIG,alcohol,378.0,28.0,4.0,0.142857142857
19.0,2.0,CIG,cigarette,378.0,28.0,15.0,0.535714285714
19.0,2.0,CIG,neutral,378.0,28.0,9.0,0.321428571429
20.0,2.0,CIG,alcohol,378.0,19.0,8.0,0.421052631579
20.0,2.0,CIG,cigarette,378.0,19.0,9.0,0.473684210526
20.0,2.0,CIG,neutral,378.0,19.0,2.0,0.105263157895
21.0,2.0,CIG,alcohol,378.0,6.0,2.0,0.333333333333
21.0,2.0,CIG,cigarette,378.0,6.0,2.0,0.333333333333
21.0,2.0,CIG,neutral,378.0,6.0,2.0,0.333333333333
22.0,2.0,CIG,alcohol,378.0,12.0,4.0,0.333333333333
22.0,2.0,CIG,cigarette,378.0,12.0,7.0,0.583333333333
22.0,2.0,CIG,neutral,378.0,12.0,1.0,0.0833333333333
23.0,2.0,CIG,alcohol,378.0,14.0,4.0,0.285714285714
23.0,2.0,CIG,cigarette,378.0,14.0,6.0,0.428571428571
23.0,2.0,CIG,neutral,378.0,14.0,4.0,0.285714285714
24.0,2.0,CIG,alcohol,378.0,2.0,1.0,0.5
24.0,2.0,CIG,cigarette,378.0,2.0,1.0,0.5
24.0,2.0,CIG,neutral,378.0,2.0,0.0,0.0
25.0,2.0,CIG,alcohol,378.0,27.0,18.0,0.666666666667
25.0,2.0,CIG,cigarette,378.0,27.0,6.0,0.222222222222
25.0,2.0,CIG,neutral,378.0,27.0,3.0,0.111111111111
26.0,2.0,CIG,alcohol,378.0,19.0,1.0,0.0526315789474
26.0,2.0,CIG,cigarette,378.0,19.0,1.0,0.0526315789474
26.0,2.0,CIG,neutral,378.0,19.0,17.0,0.894736842105
27.0,2.0,CIG,alcohol,378.0,26.0,4.0,0.153846153846
27.0,2.0,CIG,cigarette,378.0,26.0,10.0,0.384615384615
27.0,2.0,CIG,neutral,378.0,26.0,12.0,0.461538461538
28.0,2.0,CIG,alcohol,378.0,24.0,4.0,0.166666666667
28.0,2.0,CIG,cigarette,378.0,24.0,18.0,0.75
28.0,2.0,CIG,neutral,378.0,24.0,2.0,0.0833333333333
29.0,2.0,CIG,alcohol,378.0,24.0,11.0,0.458333333333
29.0,2.0,CIG,cigarette,378.0,24.0,5.0,0.208333333333
29.0,2.0,CIG,neutral,378.0,24.0,8.0,0.333333333333
1.0,2.0,ALC,alcohol,378.0,0.0,0.0,
1.0,2.0,ALC,cigarette,378.0,0.0,0.0,
1.0,2.0,ALC,neutral,378.0,0.0,0.0,
2.0,2.0,ALC,alcohol,378.0,0.0,0.0,
2.0,2.0,ALC,cigarette,378.0,0.0,0.0,
2.0,2.0,ALC,neutral,378.0,0.0,0.0,
