sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,716.0,0.5
1.0,1.0,alcohol,cigarette,716.0,0.125
1.0,1.0,alcohol,neutral,716.0,0.375
2.0,1.0,alcohol,alcohol,716.0,0.296296296296
2.0,1.0,alcohol,cigarette,716.0,0.481481481481
2.0,1.0,alcohol,neutral,716.0,0.222222222222
3.0,1.0,alcohol,alcohol,716.0,0.3
3.0,1.0,alcohol,cigarette,716.0,0.1
3.0,1.0,alcohol,neutral,716.0,0.6
4.0,1.0,alcohol,alcohol,716.0,0.333333333333
4.0,1.0,alcohol,cigarette,716.0,0.333333333333
4.0,1.0,alcohol,neutral,716.0,0.333333333333
5.0,1.0,alcohol,alcohol,716.0,0.571428571429
5.0,1.0,alcohol,cigarette,716.0,0.190476190476
5.0,1.0,alcohol,neutral,716.0,0.238095238095
6.0,1.0,alcohol,alcohol,716.0,
6.0,1.0,alcohol,cigarette,716.0,
6.0,1.0,alcohol,neutral,716.0,
7.0,1.0,alcohol,alcohol,716.0,
7.0,1.0,alcohol,cigarette,716.0,
7.0,1.0,alcohol,neutral,716.0,
8.0,1.0,alcohol,alcohol,716.0,0.333333333333
8.0,1.0,alcohol,cigarette,716.0,0.222222222222
8.0,1.0,alcohol,neutral,716.0,0.444444444444
9.0,1.0,alcohol,alcohol,716.0,0.666666666667
9.0,1.0,alcohol,cigarette,716.0,0.222222222222
9.0,1.0,alcohol,neutral,716.0,0.111111111111
10.0,1.0,alcohol,alcohol,716.0,0.25
10.0,1.0,alcohol,cigarette,716.0,0.75
10.0,1.0,alcohol,neutral,716.0,0.0
11.0,1.0,alcohol,alcohol,716.0,0.34375
11.0,1.0,alcohol,cigarette,716.0,0.46875
11.0,1.0,alcohol,neutral,716.0,0.1875
12.0,1.0,alcohol,alcohol,716.0,0.578947368421
12.0,1.0,alcohol,cigarette,716.0,0.157894736842
12.0,1.0,alcohol,neutral,716.0,0.263157894737
13.0,1.0,alcohol,alcohol,716.0,
13.0,1.0,alcohol,cigarette,716.0,
13.0,1.0,alcohol,neutral,716.0,
14.0,1.0,alcohol,alcohol,716.0,0.592592592593
14.0,1.0,alcohol,cigarette,716.0,0.222222222222
14.0,1.0,alcohol,neutral,716.0,0.185185185185
15.0,1.0,alcohol,alcohol,716.0,
15.0,1.0,alcohol,cigarette,716.0,
15.0,1.0,alcohol,neutral,716.0,
16.0,1.0,alcohol,alcohol,716.0,0.666666666667
16.0,1.0,alcohol,cigarette,716.0,0.333333333333
16.0,1.0,alcohol,neutral,716.0,0.0
17.0,1.0,alcohol,alcohol,716.0,0.5
17.0,1.0,alcohol,cigarette,716.0,0.0
17.0,1.0,alcohol,neutral,716.0,0.5
18.0,1.0,alcohol,alcohol,716.0,1.0
18.0,1.0,alcohol,cigarette,716.0,0.0
18.0,1.0,alcohol,neutral,716.0,0.0
19.0,1.0,alcohol,alcohol,716.0,0.384615384615
19.0,1.0,alcohol,cigarette,716.0,0.0769230769231
19.0,1.0,alcohol,neutral,716.0,0.538461538462
20.0,1.0,alcohol,alcohol,716.0,0.633333333333
20.0,1.0,alcohol,cigarette,716.0,0.266666666667
20.0,1.0,alcohol,neutral,716.0,0.1
21.0,1.0,alcohol,alcohol,716.0,0.444444444444
21.0,1.0,alcohol,cigarette,716.0,0.0
21.0,1.0,alcohol,neutral,716.0,0.555555555556
22.0,1.0,alcohol,alcohol,716.0,0.428571428571
22.0,1.0,alcohol,cigarette,716.0,0.285714285714
22.0,1.0,alcohol,neutral,716.0,0.285714285714
23.0,1.0,alcohol,alcohol,716.0,0.75
23.0,1.0,alcohol,cigarette,716.0,0.0
23.0,1.0,alcohol,neutral,716.0,0.25
24.0,1.0,alcohol,alcohol,716.0,0.3125
24.0,1.0,alcohol,cigarette,716.0,0.34375
24.0,1.0,alcohol,neutral,716.0,0.34375
25.0,1.0,alcohol,alcohol,716.0,0.291666666667
25.0,1.0,alcohol,cigarette,716.0,0.416666666667
25.0,1.0,alcohol,neutral,716.0,0.291666666667
26.0,1.0,alcohol,alcohol,716.0,0.0
26.0,1.0,alcohol,cigarette,716.0,1.0
26.0,1.0,alcohol,neutral,716.0,0.0
27.0,1.0,alcohol,alcohol,716.0,
27.0,1.0,alcohol,cigarette,716.0,
27.0,1.0,alcohol,neutral,716.0,
28.0,1.0,alcohol,alcohol,716.0,0.642857142857
28.0,1.0,alcohol,cigarette,716.0,0.285714285714
28.0,1.0,alcohol,neutral,716.0,0.0714285714286
29.0,1.0,alcohol,alcohol,716.0,0.333333333333
29.0,1.0,alcohol,cigarette,716.0,0.541666666667
29.0,1.0,alcohol,neutral,716.0,0.125
1.0,1.0,cigarette,alcohol,716.0,0.5
1.0,1.0,cigarette,cigarette,716.0,0.333333333333
1.0,1.0,cigarette,neutral,716.0,0.166666666667
2.0,1.0,cigarette,alcohol,716.0,0.0
2.0,1.0,cigarette,cigarette,716.0,1.0
2.0,1.0,cigarette,neutral,716.0,0.0
3.0,1.0,cigarette,alcohol,716.0,0.692307692308
3.0,1.0,cigarette,cigarette,716.0,0.230769230769
3.0,1.0,cigarette,neutral,716.0,0.0769230769231
4.0,1.0,cigarette,alcohol,716.0,
4.0,1.0,cigarette,cigarette,716.0,
4.0,1.0,cigarette,neutral,716.0,
5.0,1.0,cigarette,alcohol,716.0,0.368421052632
5.0,1.0,cigarette,cigarette,716.0,0.368421052632
5.0,1.0,cigarette,neutral,716.0,0.263157894737
6.0,1.0,cigarette,alcohol,716.0,0.333333333333
6.0,1.0,cigarette,cigarette,716.0,0.47619047619
6.0,1.0,cigarette,neutral,716.0,0.190476190476
7.0,1.0,cigarette,alcohol,716.0,0.125
7.0,1.0,cigarette,cigarette,716.0,0.75
7.0,1.0,cigarette,neutral,716.0,0.125
8.0,1.0,cigarette,alcohol,716.0,0.181818181818
8.0,1.0,cigarette,cigarette,716.0,0.545454545455
8.0,1.0,cigarette,neutral,716.0,0.272727272727
9.0,1.0,cigarette,alcohol,716.0,0.0
9.0,1.0,cigarette,cigarette,716.0,0.75
9.0,1.0,cigarette,neutral,716.0,0.25
10.0,1.0,cigarette,alcohol,716.0,0.461538461538
10.0,1.0,cigarette,cigarette,716.0,0.461538461538
10.0,1.0,cigarette,neutral,716.0,0.0769230769231
11.0,1.0,cigarette,alcohol,716.0,0.0
11.0,1.0,cigarette,cigarette,716.0,0.666666666667
11.0,1.0,cigarette,neutral,716.0,0.333333333333
12.0,1.0,cigarette,alcohol,716.0,0.0
12.0,1.0,cigarette,cigarette,716.0,0.666666666667
12.0,1.0,cigarette,neutral,716.0,0.333333333333
13.0,1.0,cigarette,alcohol,716.0,0.44
13.0,1.0,cigarette,cigarette,716.0,0.28
13.0,1.0,cigarette,neutral,716.0,0.28
14.0,1.0,cigarette,alcohol,716.0,0.214285714286
14.0,1.0,cigarette,cigarette,716.0,0.428571428571
14.0,1.0,cigarette,neutral,716.0,0.357142857143
15.0,1.0,cigarette,alcohol,716.0,0.173913043478
15.0,1.0,cigarette,cigarette,716.0,0.478260869565
15.0,1.0,cigarette,neutral,716.0,0.347826086957
16.0,1.0,cigarette,alcohol,716.0,0.222222222222
16.0,1.0,cigarette,cigarette,716.0,0.666666666667
16.0,1.0,cigarette,neutral,716.0,0.111111111111
17.0,1.0,cigarette,alcohol,716.0,0.571428571429
17.0,1.0,cigarette,cigarette,716.0,0.285714285714
17.0,1.0,cigarette,neutral,716.0,0.142857142857
18.0,1.0,cigarette,alcohol,716.0,0.538461538462
18.0,1.0,cigarette,cigarette,716.0,0.230769230769
18.0,1.0,cigarette,neutral,716.0,0.230769230769
19.0,1.0,cigarette,alcohol,716.0,0.285714285714
19.0,1.0,cigarette,cigarette,716.0,0.714285714286
19.0,1.0,cigarette,neutral,716.0,0.0
20.0,1.0,cigarette,alcohol,716.0,0.363636363636
20.0,1.0,cigarette,cigarette,716.0,0.5
20.0,1.0,cigarette,neutral,716.0,0.136363636364
21.0,1.0,cigarette,alcohol,716.0,0.363636363636
21.0,1.0,cigarette,cigarette,716.0,0.454545454545
21.0,1.0,cigarette,neutral,716.0,0.181818181818
22.0,1.0,cigarette,alcohol,716.0,0.2
22.0,1.0,cigarette,cigarette,716.0,0.4
22.0,1.0,cigarette,neutral,716.0,0.4
23.0,1.0,cigarette,alcohol,716.0,0.142857142857
23.0,1.0,cigarette,cigarette,716.0,0.428571428571
23.0,1.0,cigarette,neutral,716.0,0.428571428571
24.0,1.0,cigarette,alcohol,716.0,0.4
24.0,1.0,cigarette,cigarette,716.0,0.5
24.0,1.0,cigarette,neutral,716.0,0.1
25.0,1.0,cigarette,alcohol,716.0,0.363636363636
25.0,1.0,cigarette,cigarette,716.0,0.363636363636
25.0,1.0,cigarette,neutral,716.0,0.272727272727
26.0,1.0,cigarette,alcohol,716.0,0.210526315789
26.0,1.0,cigarette,cigarette,716.0,0.368421052632
26.0,1.0,cigarette,neutral,716.0,0.421052631579
27.0,1.0,cigarette,alcohol,716.0,0.333333333333
27.0,1.0,cigarette,cigarette,716.0,0.285714285714
27.0,1.0,cigarette,neutral,716.0,0.380952380952
28.0,1.0,cigarette,alcohol,716.0,0.222222222222
28.0,1.0,cigarette,cigarette,716.0,0.666666666667
28.0,1.0,cigarette,neutral,716.0,0.111111111111
29.0,1.0,cigarette,alcohol,716.0,0.25
29.0,1.0,cigarette,cigarette,716.0,0.645833333333
29.0,1.0,cigarette,neutral,716.0,0.104166666667
1.0,1.0,neutral,alcohol,716.0,0.0
1.0,1.0,neutral,cigarette,716.0,1.0
1.0,1.0,neutral,neutral,716.0,0.0
2.0,1.0,neutral,alcohol,716.0,
2.0,1.0,neutral,cigarette,716.0,
2.0,1.0,neutral,neutral,716.0,
3.0,1.0,neutral,alcohol,716.0,
3.0,1.0,neutral,cigarette,716.0,
3.0,1.0,neutral,neutral,716.0,
4.0,1.0,neutral,alcohol,716.0,
4.0,1.0,neutral,cigarette,716.0,
4.0,1.0,neutral,neutral,716.0,
5.0,1.0,neutral,alcohol,716.0,0.75
5.0,1.0,neutral,cigarette,716.0,0.0
5.0,1.0,neutral,neutral,716.0,0.25
6.0,1.0,neutral,alcohol,716.0,0.0
6.0,1.0,neutral,cigarette,716.0,1.0
6.0,1.0,neutral,neutral,716.0,0.0
7.0,1.0,neutral,alcohol,716.0,
7.0,1.0,neutral,cigarette,716.0,
7.0,1.0,neutral,neutral,716.0,
8.0,1.0,neutral,alcohol,716.0,0.0
8.0,1.0,neutral,cigarette,716.0,0.0
8.0,1.0,neutral,neutral,716.0,1.0
9.0,1.0,neutral,alcohol,716.0,0.0
9.0,1.0,neutral,cigarette,716.0,0.75
9.0,1.0,neutral,neutral,716.0,0.25
10.0,1.0,neutral,alcohol,716.0,
10.0,1.0,neutral,cigarette,716.0,
10.0,1.0,neutral,neutral,716.0,
11.0,1.0,neutral,alcohol,716.0,
11.0,1.0,neutral,cigarette,716.0,
11.0,1.0,neutral,neutral,716.0,
12.0,1.0,neutral,alcohol,716.0,
12.0,1.0,neutral,cigarette,716.0,
12.0,1.0,neutral,neutral,716.0,
13.0,1.0,neutral,alcohol,716.0,0.208333333333
13.0,1.0,neutral,cigarette,716.0,0.25
13.0,1.0,neutral,neutral,716.0,0.541666666667
14.0,1.0,neutral,alcohol,716.0,
14.0,1.0,neutral,cigarette,716.0,
14.0,1.0,neutral,neutral,716.0,
15.0,1.0,neutral,alcohol,716.0,
15.0,1.0,neutral,cigarette,716.0,
15.0,1.0,neutral,neutral,716.0,
16.0,1.0,neutral,alcohol,716.0,0.333333333333
16.0,1.0,neutral,cigarette,716.0,0.333333333333
16.0,1.0,neutral,neutral,716.0,0.333333333333
17.0,1.0,neutral,alcohol,716.0,1.0
17.0,1.0,neutral,cigarette,716.0,0.0
17.0,1.0,neutral,neutral,716.0,0.0
18.0,1.0,neutral,alcohol,716.0,
18.0,1.0,neutral,cigarette,716.0,
18.0,1.0,neutral,neutral,716.0,
19.0,1.0,neutral,alcohol,716.0,0.0
19.0,1.0,neutral,cigarette,716.0,0.0
19.0,1.0,neutral,neutral,716.0,1.0
20.0,1.0,neutral,alcohol,716.0,0.0
20.0,1.0,neutral,cigarette,716.0,0.666666666667
20.0,1.0,neutral,neutral,716.0,0.333333333333
21.0,1.0,neutral,alcohol,716.0,
21.0,1.0,neutral,cigarette,716.0,
21.0,1.0,neutral,neutral,716.0,
22.0,1.0,neutral,alcohol,716.0,
22.0,1.0,neutral,cigarette,716.0,
22.0,1.0,neutral,neutral,716.0,
23.0,1.0,neutral,alcohol,716.0,1.0
23.0,1.0,neutral,cigarette,716.0,0.0
23.0,1.0,neutral,neutral,716.0,0.0
24.0,1.0,neutral,alcohol,716.0,0.5
24.0,1.0,neutral,cigarette,716.0,0.5
24.0,1.0,neutral,neutral,716.0,0.0
25.0,1.0,neutral,alcohol,716.0,0.0
25.0,1.0,neutral,cigarette,716.0,0.333333333333
25.0,1.0,neutral,neutral,716.0,0.666666666667
26.0,1.0,neutral,alcohol,716.0,0.111111111111
26.0,1.0,neutral,cigarette,716.0,0.111111111111
26.0,1.0,neutral,neutral,716.0,0.777777777778
27.0,1.0,neutral,alcohol,716.0,0.3
27.0,1.0,neutral,cigarette,716.0,0.566666666667
27.0,1.0,neutral,neutral,716.0,0.133333333333
28.0,1.0,neutral,alcohol,716.0,0.5
28.0,1.0,neutral,cigarette,716.0,0.0
28.0,1.0,neutral,neutral,716.0,0.5
29.0,1.0,neutral,alcohol,716.0,
29.0,1.0,neutral,cigarette,716.0,
29.0,1.0,neutral,neutral,716.0,
