sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,412.0,0.0
1.0,4.0,alcohol,cigarette,412.0,1.0
1.0,4.0,alcohol,neutral,412.0,0.0
2.0,4.0,alcohol,alcohol,412.0,0.0
2.0,4.0,alcohol,cigarette,412.0,1.0
2.0,4.0,alcohol,neutral,412.0,0.0
3.0,4.0,alcohol,alcohol,412.0,0.857142857143
3.0,4.0,alcohol,cigarette,412.0,0.0
3.0,4.0,alcohol,neutral,412.0,0.142857142857
4.0,4.0,alcohol,alcohol,412.0,
4.0,4.0,alcohol,cigarette,412.0,
4.0,4.0,alcohol,neutral,412.0,
5.0,4.0,alcohol,alcohol,412.0,0.444444444444
5.0,4.0,alcohol,cigarette,412.0,0.111111111111
5.0,4.0,alcohol,neutral,412.0,0.444444444444
6.0,4.0,alcohol,alcohol,412.0,
6.0,4.0,alcohol,cigarette,412.0,
6.0,4.0,alcohol,neutral,412.0,
7.0,4.0,alcohol,alcohol,412.0,
7.0,4.0,alcohol,cigarette,412.0,
7.0,4.0,alcohol,neutral,412.0,
8.0,4.0,alcohol,alcohol,412.0,0.818181818182
8.0,4.0,alcohol,cigarette,412.0,0.0909090909091
8.0,4.0,alcohol,neutral,412.0,0.0909090909091
9.0,4.0,alcohol,alcohol,412.0,0.5
9.0,4.0,alcohol,cigarette,412.0,0.0
9.0,4.0,alcohol,neutral,412.0,0.5
10.0,4.0,alcohol,alcohol,412.0,0.692307692308
10.0,4.0,alcohol,cigarette,412.0,0.0
10.0,4.0,alcohol,neutral,412.0,0.307692307692
11.0,4.0,alcohol,alcohol,412.0,1.0
11.0,4.0,alcohol,cigarette,412.0,0.0
11.0,4.0,alcohol,neutral,412.0,0.0
12.0,4.0,alcohol,alcohol,412.0,
12.0,4.0,alcohol,cigarette,412.0,
12.0,4.0,alcohol,neutral,412.0,
13.0,4.0,alcohol,alcohol,412.0,
13.0,4.0,alcohol,cigarette,412.0,
13.0,4.0,alcohol,neutral,412.0,
14.0,4.0,alcohol,alcohol,412.0,0.578947368421
14.0,4.0,alcohol,cigarette,412.0,0.157894736842
14.0,4.0,alcohol,neutral,412.0,0.263157894737
15.0,4.0,alcohol,alcohol,412.0,
15.0,4.0,alcohol,cigarette,412.0,
15.0,4.0,alcohol,neutral,412.0,
16.0,4.0,alcohol,alcohol,412.0,1.0
16.0,4.0,alcohol,cigarette,412.0,0.0
16.0,4.0,alcohol,neutral,412.0,0.0
17.0,4.0,alcohol,alcohol,412.0,0.75
17.0,4.0,alcohol,cigarette,412.0,0.0833333333333
17.0,4.0,alcohol,neutral,412.0,0.166666666667
18.0,4.0,alcohol,alcohol,412.0,0.8
18.0,4.0,alcohol,cigarette,412.0,0.1
18.0,4.0,alcohol,neutral,412.0,0.1
19.0,4.0,alcohol,alcohol,412.0,0.538461538462
19.0,4.0,alcohol,cigarette,412.0,0.153846153846
19.0,4.0,alcohol,neutral,412.0,0.307692307692
20.0,4.0,alcohol,alcohol,412.0,0.714285714286
20.0,4.0,alcohol,cigarette,412.0,0.285714285714
20.0,4.0,alcohol,neutral,412.0,0.0
21.0,4.0,alcohol,alcohol,412.0,0.555555555556
21.0,4.0,alcohol,cigarette,412.0,0.444444444444
21.0,4.0,alcohol,neutral,412.0,0.0
22.0,4.0,alcohol,alcohol,412.0,0.571428571429
