sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,225.0,2.0,1.0
1.0,2.0,alcohol,cigarette,225.0,2.0,0.0
1.0,2.0,alcohol,neutral,225.0,2.0,0.0
2.0,2.0,alcohol,alcohol,225.0,2.0,1.0
2.0,2.0,alcohol,cigarette,225.0,2.0,0.0
2.0,2.0,alcohol,neutral,225.0,2.0,0.0
3.0,2.0,alcohol,alcohol,225.0,7.0,0.857142857143
3.0,2.0,alcohol,cigarette,225.0,7.0,0.0
3.0,2.0,alcohol,neutral,225.0,7.0,0.142857142857
4.0,2.0,alcohol,alcohol,225.0,0.0,
4.0,2.0,alcohol,cigarette,225.0,0.0,
4.0,2.0,alcohol,neutral,225.0,0.0,
5.0,2.0,alcohol,alcohol,225.0,14.0,0.857142857143
5.0,2.0,alcohol,cigarette,225.0,14.0,0.0714285714286
5.0,2.0,alcohol,neutral,225.0,14.0,0.0714285714286
6.0,2.0,alcohol,alcohol,225.0,0.0,
6.0,2.0,alcohol,cigarette,225.0,0.0,
6.0,2.0,alcohol,neutral,225.0,0.0,
7.0,2.0,alcohol,alcohol,225.0,0.0,
7.0,2.0,alcohol,cigarette,225.0,0.0,
7.0,2.0,alcohol,neutral,225.0,0.0,
8.0,2.0,alcohol,alcohol,225.0,13.0,0.923076923077
8.0,2.0,alcohol,cigarette,225.0,13.0,0.0
8.0,2.0,alcohol,neutral,225.0,13.0,0.0769230769231
9.0,2.0,alcohol,alcohol,225.0,4.0,0.5
9.0,2.0,alcohol,cigarette,225.0,4.0,0.25
9.0,2.0,alcohol,neutral,225.0,4.0,0.25
10.0,2.0,alcohol,alcohol,225.0,0.0,
10.0,2.0,alcohol,cigarette,225.0,0.0,
10.0,2.0,alcohol,neutral,225.0,0.0,
11.0,2.0,alcohol,alcohol,225.0,1.0,0.0
11.0,2.0,alcohol,cigarette,225.0,1.0,1.0
11.0,2.0,alcohol,neutral,225.0,1.0,0.0
12.0,2.0,alcohol,alcohol,225.0,0.0,
12.0,2.0,alcohol,cigarette,225.0,0.0,
12.0,2.0,alcohol,neutral,225.0,0.0,
13.0,2.0,alcohol,alcohol,225.0,0.0,
13.0,2.0,alcohol,cigarette,225.0,0.0,
13.0,2.0,alcohol,neutral,225.0,0.0,
14.0,2.0,alcohol,alcohol,225.0,9.0,0.444444444444
14.0,2.0,alcohol,cigarette,225.0,9.0,0.444444444444
14.0,2.0,alcohol,neutral,225.0,9.0,0.111111111111
15.0,2.0,alcohol,alcohol,225.0,0.0,
15.0,2.0,alcohol,cigarette,225.0,0.0,
