sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,cigarette,alcohol,563.0,2.0,1.0,0.5
1.0,2.0,cigarette,cigarette,563.0,2.0,1.0,0.5
1.0,2.0,cigarette,neutral,563.0,2.0,0.0,0.0
2.0,2.0,cigarette,alcohol,563.0,15.0,7.0,0.466666666667
2.0,2.0,cigarette,cigarette,563.0,15.0,5.0,0.333333333333
2.0,2.0,cigarette,neutral,563.0,15.0,3.0,0.2
3.0,2.0,cigarette,alcohol,563.0,14.0,7.0,0.5
3.0,2.0,cigarette,cigarette,563.0,14.0,3.0,0.214285714286
3.0,2.0,cigarette,neutral,563.0,14.0,4.0,0.285714285714
4.0,2.0,cigarette,alcohol,563.0,0.0,0.0,
4.0,2.0,cigarette,cigarette,563.0,0.0,0.0,
4.0,2.0,cigarette,neutral,563.0,0.0,0.0,
5.0,2.0,cigarette,alcohol,563.0,2.0,0.0,0.0
5.0,2.0,cigarette,cigarette,563.0,2.0,2.0,1.0
5.0,2.0,cigarette,neutral,563.0,2.0,0.0,0.0
6.0,2.0,cigarette,alcohol,563.0,18.0,5.0,0.277777777778
6.0,2.0,cigarette,cigarette,563.0,18.0,11.0,0.611111111111
6.0,2.0,cigarette,neutral,563.0,18.0,2.0,0.111111111111
7.0,2.0,cigarette,alcohol,563.0,5.0,1.0,0.2
7.0,2.0,cigarette,cigarette,563.0,5.0,4.0,0.8
7.0,2.0,cigarette,neutral,563.0,5.0,0.0,0.0
8.0,2.0,cigarette,alcohol,563.0,1.0,1.0,1.0
8.0,2.0,cigarette,cigarette,563.0,1.0,0.0,0.0
8.0,2.0,cigarette,neutral,563.0,1.0,0.0,0.0
9.0,2.0,cigarette,alcohol,563.0,7.0,2.0,0.285714285714
9.0,2.0,cigarette,cigarette,563.0,7.0,3.0,0.428571428571
9.0,2.0,cigarette,neutral,563.0,7.0,2.0,0.285714285714
10.0,2.0,cigarette,alcohol,563.0,13.0,5.0,0.384615384615
10.0,2.0,cigarette,cigarette,563.0,13.0,6.0,0.461538461538
10.0,2.0,cigarette,neutral,563.0,13.0,2.0,0.153846153846
11.0,2.0,cigarette,alcohol,563.0,30.0,13.0,0.433333333333
11.0,2.0,cigarette,cigarette,563.0,30.0,11.0,0.366666666667
11.0,2.0,cigarette,neutral,563.0,30.0,6.0,0.2
12.0,2.0,cigarette,alcohol,563.0,3.0,2.0,0.666666666667
12.0,2.0,cigarette,cigarette,563.0,3.0,0.0,0.0
12.0,2.0,cigarette,neutral,563.0,3.0,1.0,0.333333333333
13.0,2.0,cigarette,alcohol,563.0,8.0,2.0,0.25
13.0,2.0,cigarette,cigarette,563.0,8.0,5.0,0.625
13.0,2.0,cigarette,neutral,563.0,8.0,1.0,0.125
14.0,2.0,cigarette,alcohol,563.0,12.0,5.0,0.416666666667
14.0,2.0,cigarette,cigarette,563.0,12.0,5.0,0.416666666667
14.0,2.0,cigarette,neutral,563.0,12.0,2.0,0.166666666667
15.0,2.0,cigarette,alcohol,563.0,1.0,1.0,1.0
15.0,2.0,cigarette,cigarette,563.0,1.0,0.0,0.0
15.0,2.0,cigarette,neutral,563.0,1.0,0.0,0.0
16.0,2.0,cigarette,alcohol,563.0,2.0,0.0,0.0
16.0,2.0,cigarette,cigarette,563.0,2.0,1.0,0.5
16.0,2.0,cigarette,neutral,563.0,2.0,1.0,0.5
17.0,2.0,cigarette,alcohol,563.0,4.0,2.0,0.5
17.0,2.0,cigarette,cigarette,563.0,4.0,2.0,0.5
17.0,2.0,cigarette,neutral,563.0,4.0,0.0,0.0
18.0,2.0,cigarette,alcohol,563.0,3.0,0.0,0.0
18.0,2.0,cigarette,cigarette,563.0,3.0,0.0,0.0
18.0,2.0,cigarette,neutral,563.0,3.0,3.0,1.0
19.0,2.0,cigarette,alcohol,563.0,19.0,6.0,0.315789473684
19.0,2.0,cigarette,cigarette,563.0,19.0,10.0,0.526315789474
19.0,2.0,cigarette,neutral,563.0,19.0,3.0,0.157894736842
20.0,2.0,cigarette,alcohol,563.0,13.0,3.0,0.230769230769
20.0,2.0,cigarette,cigarette,563.0,13.0,5.0,0.384615384615
20.0,2.0,cigarette,neutral,563.0,13.0,5.0,0.384615384615
21.0,2.0,cigarette,alcohol,563.0,2.0,0.0,0.0
21.0,2.0,cigarette,cigarette,563.0,2.0,1.0,0.5
21.0,2.0,cigarette,neutral,563.0,2.0,1.0,0.5
22.0,2.0,cigarette,alcohol,563.0,7.0,3.0,0.428571428571
22.0,2.0,cigarette,cigarette,563.0,7.0,4.0,0.571428571429
22.0,2.0,cigarette,neutral,563.0,7.0,0.0,0.0
23.0,2.0,cigarette,alcohol,563.0,4.0,2.0,0.5
23.0,2.0,cigarette,cigarette,563.0,4.0,1.0,0.25
23.0,2.0,cigarette,neutral,563.0,4.0,1.0,0.25
24.0,2.0,cigarette,alcohol,563.0,3.0,1.0,0.333333333333
24.0,2.0,cigarette,cigarette,563.0,3.0,2.0,0.666666666667
24.0,2.0,cigarette,neutral,563.0,3.0,0.0,0.0
25.0,2.0,cigarette,alcohol,563.0,7.0,3.0,0.428571428571
25.0,2.0,cigarette,cigarette,563.0,7.0,2.0,0.285714285714
25.0,2.0,cigarette,neutral,563.0,7.0,2.0,0.285714285714
26.0,2.0,cigarette,alcohol,563.0,2.0,1.0,0.5
26.0,2.0,cigarette,cigarette,563.0,2.0,1.0,0.5
26.0,2.0,cigarette,neutral,563.0,2.0,0.0,0.0
27.0,2.0,cigarette,alcohol,563.0,10.0,4.0,0.4
27.0,2.0,cigarette,cigarette,563.0,10.0,4.0,0.4
27.0,2.0,cigarette,neutral,563.0,10.0,2.0,0.2
28.0,2.0,cigarette,alcohol,563.0,10.0,2.0,0.2
28.0,2.0,cigarette,cigarette,563.0,10.0,4.0,0.4
28.0,2.0,cigarette,neutral,563.0,10.0,4.0,0.4
29.0,2.0,cigarette,alcohol,563.0,11.0,1.0,0.0909090909091
29.0,2.0,cigarette,cigarette,563.0,11.0,8.0,0.727272727273
29.0,2.0,cigarette,neutral,563.0,11.0,2.0,0.181818181818
1.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
1.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
1.0,2.0,alcohol,neutral,563.0,0.0,0.0,
2.0,2.0,alcohol,alcohol,563.0,2.0,0.0,0.0
2.0,2.0,alcohol,cigarette,563.0,2.0,2.0,1.0
2.0,2.0,alcohol,neutral,563.0,2.0,0.0,0.0
3.0,2.0,alcohol,alcohol,563.0,6.0,4.0,0.666666666667
3.0,2.0,alcohol,cigarette,563.0,6.0,2.0,0.333333333333
3.0,2.0,alcohol,neutral,563.0,6.0,0.0,0.0
4.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
4.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
4.0,2.0,alcohol,neutral,563.0,0.0,0.0,
5.0,2.0,alcohol,alcohol,563.0,6.0,4.0,0.666666666667
5.0,2.0,alcohol,cigarette,563.0,6.0,0.0,0.0
5.0,2.0,alcohol,neutral,563.0,6.0,2.0,0.333333333333
6.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
6.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
6.0,2.0,alcohol,neutral,563.0,0.0,0.0,
7.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
7.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
7.0,2.0,alcohol,neutral,563.0,0.0,0.0,
8.0,2.0,alcohol,alcohol,563.0,8.0,7.0,0.875
8.0,2.0,alcohol,cigarette,563.0,8.0,0.0,0.0
8.0,2.0,alcohol,neutral,563.0,8.0,1.0,0.125
9.0,2.0,alcohol,alcohol,563.0,2.0,1.0,0.5
9.0,2.0,alcohol,cigarette,563.0,2.0,0.0,0.0
9.0,2.0,alcohol,neutral,563.0,2.0,1.0,0.5
10.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
10.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
10.0,2.0,alcohol,neutral,563.0,0.0,0.0,
11.0,2.0,alcohol,alcohol,563.0,1.0,0.0,0.0
11.0,2.0,alcohol,cigarette,563.0,1.0,1.0,1.0
11.0,2.0,alcohol,neutral,563.0,1.0,0.0,0.0
12.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
12.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
12.0,2.0,alcohol,neutral,563.0,0.0,0.0,
13.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
13.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
13.0,2.0,alcohol,neutral,563.0,0.0,0.0,
14.0,2.0,alcohol,alcohol,563.0,8.0,4.0,0.5
14.0,2.0,alcohol,cigarette,563.0,8.0,2.0,0.25
14.0,2.0,alcohol,neutral,563.0,8.0,2.0,0.25
15.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
15.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
15.0,2.0,alcohol,neutral,563.0,0.0,0.0,
16.0,2.0,alcohol,alcohol,563.0,1.0,1.0,1.0
16.0,2.0,alcohol,cigarette,563.0,1.0,0.0,0.0
16.0,2.0,alcohol,neutral,563.0,1.0,0.0,0.0
17.0,2.0,alcohol,alcohol,563.0,2.0,1.0,0.5
17.0,2.0,alcohol,cigarette,563.0,2.0,1.0,0.5
17.0,2.0,alcohol,neutral,563.0,2.0,0.0,0.0
18.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
18.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
18.0,2.0,alcohol,neutral,563.0,0.0,0.0,
19.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
19.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
19.0,2.0,alcohol,neutral,563.0,0.0,0.0,
20.0,2.0,alcohol,alcohol,563.0,4.0,3.0,0.75
20.0,2.0,alcohol,cigarette,563.0,4.0,0.0,0.0
20.0,2.0,alcohol,neutral,563.0,4.0,1.0,0.25
21.0,2.0,alcohol,alcohol,563.0,2.0,1.0,0.5
21.0,2.0,alcohol,cigarette,563.0,2.0,0.0,0.0
21.0,2.0,alcohol,neutral,563.0,2.0,1.0,0.5
22.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
22.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
22.0,2.0,alcohol,neutral,563.0,0.0,0.0,
23.0,2.0,alcohol,alcohol,563.0,3.0,3.0,1.0
23.0,2.0,alcohol,cigarette,563.0,3.0,0.0,0.0
23.0,2.0,alcohol,neutral,563.0,3.0,0.0,0.0
24.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
24.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
24.0,2.0,alcohol,neutral,563.0,0.0,0.0,
25.0,2.0,alcohol,alcohol,563.0,8.0,7.0,0.875
25.0,2.0,alcohol,cigarette,563.0,8.0,0.0,0.0
25.0,2.0,alcohol,neutral,563.0,8.0,1.0,0.125
26.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
26.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
26.0,2.0,alcohol,neutral,563.0,0.0,0.0,
27.0,2.0,alcohol,alcohol,563.0,0.0,0.0,
27.0,2.0,alcohol,cigarette,563.0,0.0,0.0,
27.0,2.0,alcohol,neutral,563.0,0.0,0.0,
28.0,2.0,alcohol,alcohol,563.0,2.0,2.0,1.0
28.0,2.0,alcohol,cigarette,563.0,2.0,0.0,0.0
28.0,2.0,alcohol,neutral,563.0,2.0,0.0,0.0
29.0,2.0,alcohol,alcohol,563.0,14.0,10.0,0.714285714286
29.0,2.0,alcohol,cigarette,563.0,14.0,2.0,0.142857142857
29.0,2.0,alcohol,neutral,563.0,14.0,2.0,0.142857142857
1.0,2.0,neutral,alcohol,563.0,1.0,1.0,1.0
1.0,2.0,neutral,cigarette,563.0,1.0,0.0,0.0
1.0,2.0,neutral,neutral,563.0,1.0,0.0,0.0
2.0,2.0,neutral,alcohol,563.0,0.0,0.0,
2.0,2.0,neutral,cigarette,563.0,0.0,0.0,
2.0,2.0,neutral,neutral,563.0,0.0,0.0,
3.0,2.0,neutral,alcohol,563.0,1.0,0.0,0.0
3.0,2.0,neutral,cigarette,563.0,1.0,0.0,0.0
3.0,2.0,neutral,neutral,563.0,1.0,1.0,1.0
4.0,2.0,neutral,alcohol,563.0,0.0,0.0,
4.0,2.0,neutral,cigarette,563.0,0.0,0.0,
4.0,2.0,neutral,neutral,563.0,0.0,0.0,
5.0,2.0,neutral,alcohol,563.0,2.0,1.0,0.5
5.0,2.0,neutral,cigarette,563.0,2.0,1.0,0.5
5.0,2.0,neutral,neutral,563.0,2.0,0.0,0.0
6.0,2.0,neutral,alcohol,563.0,0.0,0.0,
6.0,2.0,neutral,cigarette,563.0,0.0,0.0,
6.0,2.0,neutral,neutral,563.0,0.0,0.0,
7.0,2.0,neutral,alcohol,563.0,0.0,0.0,
7.0,2.0,neutral,cigarette,563.0,0.0,0.0,
7.0,2.0,neutral,neutral,563.0,0.0,0.0,
8.0,2.0,neutral,alcohol,563.0,0.0,0.0,
8.0,2.0,neutral,cigarette,563.0,0.0,0.0,
8.0,2.0,neutral,neutral,563.0,0.0,0.0,
9.0,2.0,neutral,alcohol,563.0,6.0,2.0,0.333333333333
9.0,2.0,neutral,cigarette,563.0,6.0,2.0,0.333333333333
9.0,2.0,neutral,neutral,563.0,6.0,2.0,0.333333333333
10.0,2.0,neutral,alcohol,563.0,0.0,0.0,
10.0,2.0,neutral,cigarette,563.0,0.0,0.0,
