sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,ALC,alcohol,958.0,0.0,0.0,
1.0,4.0,ALC,cigarette,958.0,0.0,0.0,
1.0,4.0,ALC,neutral,958.0,0.0,0.0,
2.0,4.0,ALC,alcohol,958.0,0.0,0.0,
2.0,4.0,ALC,cigarette,958.0,0.0,0.0,
2.0,4.0,ALC,neutral,958.0,0.0,0.0,
3.0,4.0,ALC,alcohol,958.0,0.0,0.0,
3.0,4.0,ALC,cigarette,958.0,0.0,0.0,
3.0,4.0,ALC,neutral,958.0,0.0,0.0,
4.0,4.0,ALC,alcohol,958.0,0.0,0.0,
4.0,4.0,ALC,cigarette,958.0,0.0,0.0,
4.0,4.0,ALC,neutral,958.0,0.0,0.0,
5.0,4.0,ALC,alcohol,958.0,0.0,0.0,
5.0,4.0,ALC,cigarette,958.0,0.0,0.0,
5.0,4.0,ALC,neutral,958.0,0.0,0.0,
6.0,4.0,ALC,alcohol,958.0,0.0,0.0,
6.0,4.0,ALC,cigarette,958.0,0.0,0.0,
6.0,4.0,ALC,neutral,958.0,0.0,0.0,
7.0,4.0,ALC,alcohol,958.0,0.0,0.0,
7.0,4.0,ALC,cigarette,958.0,0.0,0.0,
7.0,4.0,ALC,neutral,958.0,0.0,0.0,
8.0,4.0,ALC,alcohol,958.0,0.0,0.0,
8.0,4.0,ALC,cigarette,958.0,0.0,0.0,
8.0,4.0,ALC,neutral,958.0,0.0,0.0,
9.0,4.0,ALC,alcohol,958.0,8.0,3.0,0.375
9.0,4.0,ALC,cigarette,958.0,8.0,2.0,0.25
9.0,4.0,ALC,neutral,958.0,8.0,3.0,0.375
10.0,4.0,ALC,alcohol,958.0,0.0,0.0,
10.0,4.0,ALC,cigarette,958.0,0.0,0.0,
10.0,4.0,ALC,neutral,958.0,0.0,0.0,
11.0,4.0,ALC,alcohol,958.0,0.0,0.0,
11.0,4.0,ALC,cigarette,958.0,0.0,0.0,
11.0,4.0,ALC,neutral,958.0,0.0,0.0,
12.0,4.0,ALC,alcohol,958.0,0.0,0.0,
12.0,4.0,ALC,cigarette,958.0,0.0,0.0,
12.0,4.0,ALC,neutral,958.0,0.0,0.0,
13.0,4.0,ALC,alcohol,958.0,0.0,0.0,
13.0,4.0,ALC,cigarette,958.0,0.0,0.0,
13.0,4.0,ALC,neutral,958.0,0.0,0.0,
14.0,4.0,ALC,alcohol,958.0,0.0,0.0,
14.0,4.0,ALC,cigarette,958.0,0.0,0.0,
14.0,4.0,ALC,neutral,958.0,0.0,0.0,
15.0,4.0,ALC,alcohol,958.0,0.0,0.0,
15.0,4.0,ALC,cigarette,958.0,0.0,0.0,
15.0,4.0,ALC,neutral,958.0,0.0,0.0,
16.0,4.0,ALC,alcohol,958.0,0.0,0.0,
16.0,4.0,ALC,cigarette,958.0,0.0,0.0,
16.0,4.0,ALC,neutral,958.0,0.0,0.0,
17.0,4.0,ALC,alcohol,958.0,0.0,0.0,
17.0,4.0,ALC,cigarette,958.0,0.0,0.0,
17.0,4.0,ALC,neutral,958.0,0.0,0.0,
18.0,4.0,ALC,alcohol,958.0,0.0,0.0,
18.0,4.0,ALC,cigarette,958.0,0.0,0.0,
18.0,4.0,ALC,neutral,958.0,0.0,0.0,
19.0,4.0,ALC,alcohol,958.0,0.0,0.0,
19.0,4.0,ALC,cigarette,958.0,0.0,0.0,
19.0,4.0,ALC,neutral,958.0,0.0,0.0,
20.0,4.0,ALC,alcohol,958.0,0.0,0.0,
20.0,4.0,ALC,cigarette,958.0,0.0,0.0,
20.0,4.0,ALC,neutral,958.0,0.0,0.0,
21.0,4.0,ALC,alcohol,958.0,1.0,0.0,0.0
21.0,4.0,ALC,cigarette,958.0,1.0,1.0,1.0
21.0,4.0,ALC,neutral,958.0,1.0,0.0,0.0
22.0,4.0,ALC,alcohol,958.0,0.0,0.0,
22.0,4.0,ALC,cigarette,958.0,0.0,0.0,
22.0,4.0,ALC,neutral,958.0,0.0,0.0,
23.0,4.0,ALC,alcohol,958.0,0.0,0.0,
23.0,4.0,ALC,cigarette,958.0,0.0,0.0,
23.0,4.0,ALC,neutral,958.0,0.0,0.0,
24.0,4.0,ALC,alcohol,958.0,0.0,0.0,
24.0,4.0,ALC,cigarette,958.0,0.0,0.0,
24.0,4.0,ALC,neutral,958.0,0.0,0.0,
25.0,4.0,ALC,alcohol,958.0,0.0,0.0,
25.0,4.0,ALC,cigarette,958.0,0.0,0.0,
25.0,4.0,ALC,neutral,958.0,0.0,0.0,
26.0,4.0,ALC,alcohol,958.0,3.0,0.0,0.0
26.0,4.0,ALC,cigarette,958.0,3.0,1.0,0.333333333333
26.0,4.0,ALC,neutral,958.0,3.0,2.0,0.666666666667
27.0,4.0,ALC,alcohol,958.0,14.0,4.0,0.285714285714
27.0,4.0,ALC,cigarette,958.0,14.0,5.0,0.357142857143
27.0,4.0,ALC,neutral,958.0,14.0,5.0,0.357142857143
28.0,4.0,ALC,alcohol,958.0,14.0,5.0,0.357142857143
28.0,4.0,ALC,cigarette,958.0,14.0,3.0,0.214285714286
28.0,4.0,ALC,neutral,958.0,14.0,6.0,0.428571428571
29.0,4.0,ALC,alcohol,958.0,0.0,0.0,
29.0,4.0,ALC,cigarette,958.0,0.0,0.0,
29.0,4.0,ALC,neutral,958.0,0.0,0.0,
1.0,4.0,CIG,alcohol,958.0,2.0,0.0,0.0
1.0,4.0,CIG,cigarette,958.0,2.0,1.0,0.5
1.0,4.0,CIG,neutral,958.0,2.0,1.0,0.5
2.0,4.0,CIG,alcohol,958.0,5.0,0.0,0.0
2.0,4.0,CIG,cigarette,958.0,5.0,0.0,0.0
2.0,4.0,CIG,neutral,958.0,5.0,5.0,1.0
3.0,4.0,CIG,alcohol,958.0,18.0,7.0,0.388888888889
3.0,4.0,CIG,cigarette,958.0,18.0,2.0,0.111111111111
3.0,4.0,CIG,neutral,958.0,18.0,9.0,0.5
4.0,4.0,CIG,alcohol,958.0,0.0,0.0,
4.0,4.0,CIG,cigarette,958.0,0.0,0.0,
4.0,4.0,CIG,neutral,958.0,0.0,0.0,
5.0,4.0,CIG,alcohol,958.0,2.0,2.0,1.0
5.0,4.0,CIG,cigarette,958.0,2.0,0.0,0.0
5.0,4.0,CIG,neutral,958.0,2.0,0.0,0.0
6.0,4.0,CIG,alcohol,958.0,8.0,6.0,0.75
6.0,4.0,CIG,cigarette,958.0,8.0,1.0,0.125
6.0,4.0,CIG,neutral,958.0,8.0,1.0,0.125
7.0,4.0,CIG,alcohol,958.0,0.0,0.0,
7.0,4.0,CIG,cigarette,958.0,0.0,0.0,
7.0,4.0,CIG,neutral,958.0,0.0,0.0,
8.0,4.0,CIG,alcohol,958.0,0.0,0.0,
8.0,4.0,CIG,cigarette,958.0,0.0,0.0,
8.0,4.0,CIG,neutral,958.0,0.0,0.0,
9.0,4.0,CIG,alcohol,958.0,0.0,0.0,
9.0,4.0,CIG,cigarette,958.0,0.0,0.0,
9.0,4.0,CIG,neutral,958.0,0.0,0.0,
10.0,4.0,CIG,alcohol,958.0,14.0,7.0,0.5
10.0,4.0,CIG,cigarette,958.0,14.0,2.0,0.142857142857
10.0,4.0,CIG,neutral,958.0,14.0,5.0,0.357142857143
11.0,4.0,CIG,alcohol,958.0,16.0,11.0,0.6875
11.0,4.0,CIG,cigarette,958.0,16.0,2.0,0.125
11.0,4.0,CIG,neutral,958.0,16.0,3.0,0.1875
12.0,4.0,CIG,alcohol,958.0,4.0,3.0,0.75
12.0,4.0,CIG,cigarette,958.0,4.0,0.0,0.0
12.0,4.0,CIG,neutral,958.0,4.0,1.0,0.25
13.0,4.0,CIG,alcohol,958.0,7.0,4.0,0.571428571429
13.0,4.0,CIG,cigarette,958.0,7.0,0.0,0.0
13.0,4.0,CIG,neutral,958.0,7.0,3.0,0.428571428571
14.0,4.0,CIG,alcohol,958.0,15.0,4.0,0.266666666667
14.0,4.0,CIG,cigarette,958.0,15.0,1.0,0.0666666666667
14.0,4.0,CIG,neutral,958.0,15.0,10.0,0.666666666667
15.0,4.0,CIG,alcohol,958.0,1.0,0.0,0.0
15.0,4.0,CIG,cigarette,958.0,1.0,1.0,1.0
15.0,4.0,CIG,neutral,958.0,1.0,0.0,0.0
16.0,4.0,CIG,alcohol,958.0,2.0,1.0,0.5
16.0,4.0,CIG,cigarette,958.0,2.0,1.0,0.5
16.0,4.0,CIG,neutral,958.0,2.0,0.0,0.0
17.0,4.0,CIG,alcohol,958.0,12.0,7.0,0.583333333333
17.0,4.0,CIG,cigarette,958.0,12.0,3.0,0.25
17.0,4.0,CIG,neutral,958.0,12.0,2.0,0.166666666667
18.0,4.0,CIG,alcohol,958.0,13.0,9.0,0.692307692308
18.0,4.0,CIG,cigarette,958.0,13.0,1.0,0.0769230769231
18.0,4.0,CIG,neutral,958.0,13.0,3.0,0.230769230769
19.0,4.0,CIG,alcohol,958.0,16.0,10.0,0.625
19.0,4.0,CIG,cigarette,958.0,16.0,3.0,0.1875
19.0,4.0,CIG,neutral,958.0,16.0,3.0,0.1875
20.0,4.0,CIG,alcohol,958.0,13.0,8.0,0.615384615385
20.0,4.0,CIG,cigarette,958.0,13.0,3.0,0.230769230769
20.0,4.0,CIG,neutral,958.0,13.0,2.0,0.153846153846
21.0,4.0,CIG,alcohol,958.0,0.0,0.0,
21.0,4.0,CIG,cigarette,958.0,0.0,0.0,
21.0,4.0,CIG,neutral,958.0,0.0,0.0,
22.0,4.0,CIG,alcohol,958.0,9.0,8.0,0.888888888889
22.0,4.0,CIG,cigarette,958.0,9.0,1.0,0.111111111111
22.0,4.0,CIG,neutral,958.0,9.0,0.0,0.0
23.0,4.0,CIG,alcohol,958.0,7.0,3.0,0.428571428571
23.0,4.0,CIG,cigarette,958.0,7.0,3.0,0.428571428571
23.0,4.0,CIG,neutral,958.0,7.0,1.0,0.142857142857
24.0,4.0,CIG,alcohol,958.0,2.0,1.0,0.5
24.0,4.0,CIG,cigarette,958.0,2.0,0.0,0.0
24.0,4.0,CIG,neutral,958.0,2.0,1.0,0.5
25.0,4.0,CIG,alcohol,958.0,11.0,6.0,0.545454545455
25.0,4.0,CIG,cigarette,958.0,11.0,0.0,0.0
25.0,4.0,CIG,neutral,958.0,11.0,5.0,0.454545454545
26.0,4.0,CIG,alcohol,958.0,0.0,0.0,
26.0,4.0,CIG,cigarette,958.0,0.0,0.0,
26.0,4.0,CIG,neutral,958.0,0.0,0.0,
27.0,4.0,CIG,alcohol,958.0,0.0,0.0,
27.0,4.0,CIG,cigarette,958.0,0.0,0.0,
27.0,4.0,CIG,neutral,958.0,0.0,0.0,
28.0,4.0,CIG,alcohol,958.0,0.0,0.0,
28.0,4.0,CIG,cigarette,958.0,0.0,0.0,
28.0,4.0,CIG,neutral,958.0,0.0,0.0,
29.0,4.0,CIG,alcohol,958.0,15.0,7.0,0.466666666667
29.0,4.0,CIG,cigarette,958.0,15.0,5.0,0.333333333333
29.0,4.0,CIG,neutral,958.0,15.0,3.0,0.2
