sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,31.0,0.909090909091
1.0,1.0,alcohol,cigarette,31.0,0.0909090909091
1.0,1.0,alcohol,neutral,31.0,0.0
2.0,1.0,alcohol,alcohol,31.0,0.761904761905
2.0,1.0,alcohol,cigarette,31.0,0.0793650793651
2.0,1.0,alcohol,neutral,31.0,0.15873015873
3.0,1.0,alcohol,alcohol,31.0,0.510638297872
3.0,1.0,alcohol,cigarette,31.0,0.340425531915
3.0,1.0,alcohol,neutral,31.0,0.148936170213
4.0,1.0,alcohol,alcohol,31.0,0.973333333333
4.0,1.0,alcohol,cigarette,31.0,0.0266666666667
4.0,1.0,alcohol,neutral,31.0,0.0
5.0,1.0,alcohol,alcohol,31.0,0.428571428571
5.0,1.0,alcohol,cigarette,31.0,0.428571428571
5.0,1.0,alcohol,neutral,31.0,0.142857142857
6.0,1.0,alcohol,alcohol,31.0,
6.0,1.0,alcohol,cigarette,31.0,
6.0,1.0,alcohol,neutral,31.0,
7.0,1.0,alcohol,alcohol,31.0,
7.0,1.0,alcohol,cigarette,31.0,
7.0,1.0,alcohol,neutral,31.0,
8.0,1.0,alcohol,alcohol,31.0,0.909090909091
8.0,1.0,alcohol,cigarette,31.0,0.0454545454545
8.0,1.0,alcohol,neutral,31.0,0.0454545454545
9.0,1.0,alcohol,alcohol,31.0,0.625
9.0,1.0,alcohol,cigarette,31.0,0.208333333333
9.0,1.0,alcohol,neutral,31.0,0.166666666667
10.0,1.0,alcohol,alcohol,31.0,0.5
10.0,1.0,alcohol,cigarette,31.0,0.0
10.0,1.0,alcohol,neutral,31.0,0.5
11.0,1.0,alcohol,alcohol,31.0,0.630769230769
11.0,1.0,alcohol,cigarette,31.0,0.323076923077
11.0,1.0,alcohol,neutral,31.0,0.0461538461538
12.0,1.0,alcohol,alcohol,31.0,0.6
12.0,1.0,alcohol,cigarette,31.0,0.2
12.0,1.0,alcohol,neutral,31.0,0.2
13.0,1.0,alcohol,alcohol,31.0,
13.0,1.0,alcohol,cigarette,31.0,
13.0,1.0,alcohol,neutral,31.0,
14.0,1.0,alcohol,alcohol,31.0,0.8
14.0,1.0,alcohol,cigarette,31.0,0.114285714286
14.0,1.0,alcohol,neutral,31.0,0.0857142857143
15.0,1.0,alcohol,alcohol,31.0,1.0
15.0,1.0,alcohol,cigarette,31.0,0.0
15.0,1.0,alcohol,neutral,31.0,0.0
16.0,1.0,alcohol,alcohol,31.0,0.8
16.0,1.0,alcohol,cigarette,31.0,0.0
16.0,1.0,alcohol,neutral,31.0,0.2
17.0,1.0,alcohol,alcohol,31.0,0.625
17.0,1.0,alcohol,cigarette,31.0,0.125
17.0,1.0,alcohol,neutral,31.0,0.25
18.0,1.0,alcohol,alcohol,31.0,0.5
18.0,1.0,alcohol,cigarette,31.0,0.5
18.0,1.0,alcohol,neutral,31.0,0.0
19.0,1.0,alcohol,alcohol,31.0,0.95
19.0,1.0,alcohol,cigarette,31.0,0.05
19.0,1.0,alcohol,neutral,31.0,0.0
20.0,1.0,alcohol,alcohol,31.0,0.58064516129
20.0,1.0,alcohol,cigarette,31.0,0.161290322581
20.0,1.0,alcohol,neutral,31.0,0.258064516129
21.0,1.0,alcohol,alcohol,31.0,0.526315789474
21.0,1.0,alcohol,cigarette,31.0,0.105263157895
21.0,1.0,alcohol,neutral,31.0,0.368421052632
22.0,1.0,alcohol,alcohol,31.0,0.866666666667
22.0,1.0,alcohol,cigarette,31.0,0.133333333333
22.0,1.0,alcohol,neutral,31.0,0.0
23.0,1.0,alcohol,alcohol,31.0,0.72
23.0,1.0,alcohol,cigarette,31.0,0.04
23.0,1.0,alcohol,neutral,31.0,0.24
24.0,1.0,alcohol,alcohol,31.0,0.342105263158
24.0,1.0,alcohol,cigarette,31.0,0.342105263158
24.0,1.0,alcohol,neutral,31.0,0.315789473684
25.0,1.0,alcohol,alcohol,31.0,0.843137254902
25.0,1.0,alcohol,cigarette,31.0,0.0392156862745
25.0,1.0,alcohol,neutral,31.0,0.117647058824
26.0,1.0,alcohol,alcohol,31.0,0.0
26.0,1.0,alcohol,cigarette,31.0,1.0
26.0,1.0,alcohol,neutral,31.0,0.0
27.0,1.0,alcohol,alcohol,31.0,
27.0,1.0,alcohol,cigarette,31.0,
27.0,1.0,alcohol,neutral,31.0,
28.0,1.0,alcohol,alcohol,31.0,0.863636363636
28.0,1.0,alcohol,cigarette,31.0,0.136363636364
28.0,1.0,alcohol,neutral,31.0,0.0
29.0,1.0,alcohol,alcohol,31.0,0.916666666667
29.0,1.0,alcohol,cigarette,31.0,0.0833333333333
29.0,1.0,alcohol,neutral,31.0,0.0
1.0,1.0,cigarette,alcohol,31.0,0.111111111111
1.0,1.0,cigarette,cigarette,31.0,0.666666666667
1.0,1.0,cigarette,neutral,31.0,0.222222222222
2.0,1.0,cigarette,alcohol,31.0,0.6
2.0,1.0,cigarette,cigarette,31.0,0.4
2.0,1.0,cigarette,neutral,31.0,0.0
3.0,1.0,cigarette,alcohol,31.0,0.391304347826
3.0,1.0,cigarette,cigarette,31.0,0.173913043478
3.0,1.0,cigarette,neutral,31.0,0.434782608696
4.0,1.0,cigarette,alcohol,31.0,1.0
4.0,1.0,cigarette,cigarette,31.0,0.0
4.0,1.0,cigarette,neutral,31.0,0.0
5.0,1.0,cigarette,alcohol,31.0,0.1
5.0,1.0,cigarette,cigarette,31.0,0.6
5.0,1.0,cigarette,neutral,31.0,0.3
6.0,1.0,cigarette,alcohol,31.0,0.107692307692
6.0,1.0,cigarette,cigarette,31.0,0.861538461538
6.0,1.0,cigarette,neutral,31.0,0.0307692307692
7.0,1.0,cigarette,alcohol,31.0,0.227272727273
7.0,1.0,cigarette,cigarette,31.0,0.5
7.0,1.0,cigarette,neutral,31.0,0.272727272727
8.0,1.0,cigarette,alcohol,31.0,0.233333333333
8.0,1.0,cigarette,cigarette,31.0,0.7
8.0,1.0,cigarette,neutral,31.0,0.0666666666667
9.0,1.0,cigarette,alcohol,31.0,0.461538461538
9.0,1.0,cigarette,cigarette,31.0,0.538461538462
9.0,1.0,cigarette,neutral,31.0,0.0
10.0,1.0,cigarette,alcohol,31.0,0.483333333333
10.0,1.0,cigarette,cigarette,31.0,0.183333333333
10.0,1.0,cigarette,neutral,31.0,0.333333333333
11.0,1.0,cigarette,alcohol,31.0,0.2
11.0,1.0,cigarette,cigarette,31.0,0.7
11.0,1.0,cigarette,neutral,31.0,0.1
12.0,1.0,cigarette,alcohol,31.0,0.0
12.0,1.0,cigarette,cigarette,31.0,1.0
12.0,1.0,cigarette,neutral,31.0,0.0
13.0,1.0,cigarette,alcohol,31.0,0.214285714286
13.0,1.0,cigarette,cigarette,31.0,0.571428571429
13.0,1.0,cigarette,neutral,31.0,0.214285714286
14.0,1.0,cigarette,alcohol,31.0,0.461538461538
14.0,1.0,cigarette,cigarette,31.0,0.487179487179
14.0,1.0,cigarette,neutral,31.0,0.0512820512821
15.0,1.0,cigarette,alcohol,31.0,0.234042553191
15.0,1.0,cigarette,cigarette,31.0,0.489361702128
15.0,1.0,cigarette,neutral,31.0,0.276595744681
16.0,1.0,cigarette,alcohol,31.0,0.0833333333333
16.0,1.0,cigarette,cigarette,31.0,0.833333333333
16.0,1.0,cigarette,neutral,31.0,0.0833333333333
17.0,1.0,cigarette,alcohol,31.0,0.03125
17.0,1.0,cigarette,cigarette,31.0,0.96875
17.0,1.0,cigarette,neutral,31.0,0.0
18.0,1.0,cigarette,alcohol,31.0,0.294117647059
18.0,1.0,cigarette,cigarette,31.0,0.588235294118
18.0,1.0,cigarette,neutral,31.0,0.117647058824
19.0,1.0,cigarette,alcohol,31.0,0.0769230769231
19.0,1.0,cigarette,cigarette,31.0,0.923076923077
19.0,1.0,cigarette,neutral,31.0,0.0
20.0,1.0,cigarette,alcohol,31.0,0.192307692308
20.0,1.0,cigarette,cigarette,31.0,0.692307692308
20.0,1.0,cigarette,neutral,31.0,0.115384615385
21.0,1.0,cigarette,alcohol,31.0,0.16
21.0,1.0,cigarette,cigarette,31.0,0.68
21.0,1.0,cigarette,neutral,31.0,0.16
22.0,1.0,cigarette,alcohol,31.0,0.1
22.0,1.0,cigarette,cigarette,31.0,0.833333333333
22.0,1.0,cigarette,neutral,31.0,0.0666666666667
23.0,1.0,cigarette,alcohol,31.0,0.291666666667
23.0,1.0,cigarette,cigarette,31.0,0.625
23.0,1.0,cigarette,neutral,31.0,0.0833333333333
24.0,1.0,cigarette,alcohol,31.0,0.454545454545
24.0,1.0,cigarette,cigarette,31.0,0.454545454545
24.0,1.0,cigarette,neutral,31.0,0.0909090909091
25.0,1.0,cigarette,alcohol,31.0,0.0526315789474
25.0,1.0,cigarette,cigarette,31.0,0.947368421053
25.0,1.0,cigarette,neutral,31.0,0.0
26.0,1.0,cigarette,alcohol,31.0,0.0
26.0,1.0,cigarette,cigarette,31.0,1.0
26.0,1.0,cigarette,neutral,31.0,0.0
27.0,1.0,cigarette,alcohol,31.0,0.375
27.0,1.0,cigarette,cigarette,31.0,0.291666666667
27.0,1.0,cigarette,neutral,31.0,0.333333333333
28.0,1.0,cigarette,alcohol,31.0,0.216216216216
28.0,1.0,cigarette,cigarette,31.0,0.72972972973
28.0,1.0,cigarette,neutral,31.0,0.0540540540541
29.0,1.0,cigarette,alcohol,31.0,0.0816326530612
29.0,1.0,cigarette,cigarette,31.0,0.897959183673
29.0,1.0,cigarette,neutral,31.0,0.0204081632653
1.0,1.0,neutral,alcohol,31.0,0.4
1.0,1.0,neutral,cigarette,31.0,0.2
1.0,1.0,neutral,neutral,31.0,0.4
2.0,1.0,neutral,alcohol,31.0,1.0
2.0,1.0,neutral,cigarette,31.0,0.0
2.0,1.0,neutral,neutral,31.0,0.0
3.0,1.0,neutral,alcohol,31.0,
3.0,1.0,neutral,cigarette,31.0,
3.0,1.0,neutral,neutral,31.0,
4.0,1.0,neutral,alcohol,31.0,
4.0,1.0,neutral,cigarette,31.0,
4.0,1.0,neutral,neutral,31.0,
5.0,1.0,neutral,alcohol,31.0,0.142857142857
5.0,1.0,neutral,cigarette,31.0,0.285714285714
5.0,1.0,neutral,neutral,31.0,0.571428571429
6.0,1.0,neutral,alcohol,31.0,0.0
6.0,1.0,neutral,cigarette,31.0,1.0
6.0,1.0,neutral,neutral,31.0,0.0
7.0,1.0,neutral,alcohol,31.0,
7.0,1.0,neutral,cigarette,31.0,
7.0,1.0,neutral,neutral,31.0,
8.0,1.0,neutral,alcohol,31.0,0.0714285714286
8.0,1.0,neutral,cigarette,31.0,0.214285714286
8.0,1.0,neutral,neutral,31.0,0.714285714286
9.0,1.0,neutral,alcohol,31.0,0.0
9.0,1.0,neutral,cigarette,31.0,0.571428571429
9.0,1.0,neutral,neutral,31.0,0.428571428571
10.0,1.0,neutral,alcohol,31.0,0.0
10.0,1.0,neutral,cigarette,31.0,1.0
10.0,1.0,neutral,neutral,31.0,0.0
11.0,1.0,neutral,alcohol,31.0,
11.0,1.0,neutral,cigarette,31.0,
11.0,1.0,neutral,neutral,31.0,
12.0,1.0,neutral,alcohol,31.0,0.0
12.0,1.0,neutral,cigarette,31.0,0.0
12.0,1.0,neutral,neutral,31.0,1.0
13.0,1.0,neutral,alcohol,31.0,0.25
13.0,1.0,neutral,cigarette,31.0,0.104166666667
13.0,1.0,neutral,neutral,31.0,0.645833333333
14.0,1.0,neutral,alcohol,31.0,
14.0,1.0,neutral,cigarette,31.0,
14.0,1.0,neutral,neutral,31.0,
15.0,1.0,neutral,alcohol,31.0,
15.0,1.0,neutral,cigarette,31.0,
15.0,1.0,neutral,neutral,31.0,
16.0,1.0,neutral,alcohol,31.0,0.0
16.0,1.0,neutral,cigarette,31.0,0.4
16.0,1.0,neutral,neutral,31.0,0.6
