sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,989.0,0.4
1.0,1.0,alcohol,cigarette,989.0,0.2
1.0,1.0,alcohol,neutral,989.0,0.4
2.0,1.0,alcohol,alcohol,989.0,0.333333333333
2.0,1.0,alcohol,cigarette,989.0,0.333333333333
2.0,1.0,alcohol,neutral,989.0,0.333333333333
3.0,1.0,alcohol,alcohol,989.0,0.75
3.0,1.0,alcohol,cigarette,989.0,0.0
3.0,1.0,alcohol,neutral,989.0,0.25
4.0,1.0,alcohol,alcohol,989.0,
4.0,1.0,alcohol,cigarette,989.0,
4.0,1.0,alcohol,neutral,989.0,
5.0,1.0,alcohol,alcohol,989.0,0.529411764706
5.0,1.0,alcohol,cigarette,989.0,0.294117647059
5.0,1.0,alcohol,neutral,989.0,0.176470588235
6.0,1.0,alcohol,alcohol,989.0,
6.0,1.0,alcohol,cigarette,989.0,
6.0,1.0,alcohol,neutral,989.0,
7.0,1.0,alcohol,alcohol,989.0,
7.0,1.0,alcohol,cigarette,989.0,
7.0,1.0,alcohol,neutral,989.0,
8.0,1.0,alcohol,alcohol,989.0,0.0
8.0,1.0,alcohol,cigarette,989.0,0.25
8.0,1.0,alcohol,neutral,989.0,0.75
9.0,1.0,alcohol,alcohol,989.0,0.5
9.0,1.0,alcohol,cigarette,989.0,0.5
9.0,1.0,alcohol,neutral,989.0,0.0
10.0,1.0,alcohol,alcohol,989.0,0.0
10.0,1.0,alcohol,cigarette,989.0,0.0
10.0,1.0,alcohol,neutral,989.0,1.0
11.0,1.0,alcohol,alcohol,989.0,0.239130434783
11.0,1.0,alcohol,cigarette,989.0,0.413043478261
11.0,1.0,alcohol,neutral,989.0,0.347826086957
12.0,1.0,alcohol,alcohol,989.0,0.545454545455
12.0,1.0,alcohol,cigarette,989.0,0.272727272727
12.0,1.0,alcohol,neutral,989.0,0.181818181818
13.0,1.0,alcohol,alcohol,989.0,
13.0,1.0,alcohol,cigarette,989.0,
13.0,1.0,alcohol,neutral,989.0,
14.0,1.0,alcohol,alcohol,989.0,0.285714285714
14.0,1.0,alcohol,cigarette,989.0,0.428571428571
14.0,1.0,alcohol,neutral,989.0,0.285714285714
15.0,1.0,alcohol,alcohol,989.0,
15.0,1.0,alcohol,cigarette,989.0,
15.0,1.0,alcohol,neutral,989.0,
16.0,1.0,alcohol,alcohol,989.0,1.0
16.0,1.0,alcohol,cigarette,989.0,0.0
16.0,1.0,alcohol,neutral,989.0,0.0
17.0,1.0,alcohol,alcohol,989.0,0.5
17.0,1.0,alcohol,cigarette,989.0,0.0
17.0,1.0,alcohol,neutral,989.0,0.5
18.0,1.0,alcohol,alcohol,989.0,0.0
18.0,1.0,alcohol,cigarette,989.0,0.5
18.0,1.0,alcohol,neutral,989.0,0.5
19.0,1.0,alcohol,alcohol,989.0,0.666666666667
19.0,1.0,alcohol,cigarette,989.0,0.333333333333
19.0,1.0,alcohol,neutral,989.0,0.0
20.0,1.0,alcohol,alcohol,989.0,0.619047619048
20.0,1.0,alcohol,cigarette,989.0,0.190476190476
20.0,1.0,alcohol,neutral,989.0,0.190476190476
21.0,1.0,alcohol,alcohol,989.0,0.4
21.0,1.0,alcohol,cigarette,989.0,0.0
21.0,1.0,alcohol,neutral,989.0,0.6
22.0,1.0,alcohol,alcohol,989.0,0.333333333333
22.0,1.0,alcohol,cigarette,989.0,0.333333333333
22.0,1.0,alcohol,neutral,989.0,0.333333333333
23.0,1.0,alcohol,alcohol,989.0,0.5
23.0,1.0,alcohol,cigarette,989.0,0.0
23.0,1.0,alcohol,neutral,989.0,0.5
24.0,1.0,alcohol,alcohol,989.0,0.0666666666667
24.0,1.0,alcohol,cigarette,989.0,0.466666666667
24.0,1.0,alcohol,neutral,989.0,0.466666666667
25.0,1.0,alcohol,alcohol,989.0,0.263157894737
25.0,1.0,alcohol,cigarette,989.0,0.368421052632
25.0,1.0,alcohol,neutral,989.0,0.368421052632
26.0,1.0,alcohol,alcohol,989.0,0.0
26.0,1.0,alcohol,cigarette,989.0,1.0
26.0,1.0,alcohol,neutral,989.0,0.0
27.0,1.0,alcohol,alcohol,989.0,
27.0,1.0,alcohol,cigarette,989.0,
27.0,1.0,alcohol,neutral,989.0,
28.0,1.0,alcohol,alcohol,989.0,0.2
28.0,1.0,alcohol,cigarette,989.0,0.4
28.0,1.0,alcohol,neutral,989.0,0.4
29.0,1.0,alcohol,alcohol,989.0,0.347826086957
29.0,1.0,alcohol,cigarette,989.0,0.521739130435
29.0,1.0,alcohol,neutral,989.0,0.130434782609
1.0,1.0,cigarette,alcohol,989.0,0.5
1.0,1.0,cigarette,cigarette,989.0,0.0
1.0,1.0,cigarette,neutral,989.0,0.5
2.0,1.0,cigarette,alcohol,989.0,1.0
2.0,1.0,cigarette,cigarette,989.0,0.0
2.0,1.0,cigarette,neutral,989.0,0.0
3.0,1.0,cigarette,alcohol,989.0,0.2
3.0,1.0,cigarette,cigarette,989.0,0.8
3.0,1.0,cigarette,neutral,989.0,0.0
4.0,1.0,cigarette,alcohol,989.0,
4.0,1.0,cigarette,cigarette,989.0,
4.0,1.0,cigarette,neutral,989.0,
5.0,1.0,cigarette,alcohol,989.0,0.285714285714
5.0,1.0,cigarette,cigarette,989.0,0.357142857143
5.0,1.0,cigarette,neutral,989.0,0.357142857143
6.0,1.0,cigarette,alcohol,989.0,0.40625
6.0,1.0,cigarette,cigarette,989.0,0.3125
6.0,1.0,cigarette,neutral,989.0,0.28125
7.0,1.0,cigarette,alcohol,989.0,0.0
7.0,1.0,cigarette,cigarette,989.0,0.5
7.0,1.0,cigarette,neutral,989.0,0.5
8.0,1.0,cigarette,alcohol,989.0,0.5
8.0,1.0,cigarette,cigarette,989.0,0.25
8.0,1.0,cigarette,neutral,989.0,0.25
9.0,1.0,cigarette,alcohol,989.0,1.0
9.0,1.0,cigarette,cigarette,989.0,0.0
9.0,1.0,cigarette,neutral,989.0,0.0
10.0,1.0,cigarette,alcohol,989.0,0.4
10.0,1.0,cigarette,cigarette,989.0,0.4
10.0,1.0,cigarette,neutral,989.0,0.2
