sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,cigarette,alcohol,796.0,1.0,0.0,0.0
1.0,4.0,cigarette,cigarette,796.0,1.0,1.0,1.0
1.0,4.0,cigarette,neutral,796.0,1.0,0.0,0.0
2.0,4.0,cigarette,alcohol,796.0,5.0,1.0,0.2
2.0,4.0,cigarette,cigarette,796.0,5.0,2.0,0.4
2.0,4.0,cigarette,neutral,796.0,5.0,2.0,0.4
3.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
3.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
3.0,4.0,cigarette,neutral,796.0,0.0,0.0,
4.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
4.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
4.0,4.0,cigarette,neutral,796.0,0.0,0.0,
5.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
5.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
5.0,4.0,cigarette,neutral,796.0,0.0,0.0,
6.0,4.0,cigarette,alcohol,796.0,7.0,2.0,0.285714285714
6.0,4.0,cigarette,cigarette,796.0,7.0,4.0,0.571428571429
6.0,4.0,cigarette,neutral,796.0,7.0,1.0,0.142857142857
7.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
7.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
7.0,4.0,cigarette,neutral,796.0,0.0,0.0,
8.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
8.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
8.0,4.0,cigarette,neutral,796.0,0.0,0.0,
9.0,4.0,cigarette,alcohol,796.0,1.0,0.0,0.0
9.0,4.0,cigarette,cigarette,796.0,1.0,1.0,1.0
9.0,4.0,cigarette,neutral,796.0,1.0,0.0,0.0
10.0,4.0,cigarette,alcohol,796.0,1.0,0.0,0.0
10.0,4.0,cigarette,cigarette,796.0,1.0,1.0,1.0
10.0,4.0,cigarette,neutral,796.0,1.0,0.0,0.0
11.0,4.0,cigarette,alcohol,796.0,12.0,7.0,0.583333333333
11.0,4.0,cigarette,cigarette,796.0,12.0,2.0,0.166666666667
11.0,4.0,cigarette,neutral,796.0,12.0,3.0,0.25
12.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
12.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
12.0,4.0,cigarette,neutral,796.0,0.0,0.0,
13.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
13.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
13.0,4.0,cigarette,neutral,796.0,0.0,0.0,
14.0,4.0,cigarette,alcohol,796.0,1.0,1.0,1.0
14.0,4.0,cigarette,cigarette,796.0,1.0,0.0,0.0
14.0,4.0,cigarette,neutral,796.0,1.0,0.0,0.0
15.0,4.0,cigarette,alcohol,796.0,1.0,0.0,0.0
15.0,4.0,cigarette,cigarette,796.0,1.0,1.0,1.0
15.0,4.0,cigarette,neutral,796.0,1.0,0.0,0.0
16.0,4.0,cigarette,alcohol,796.0,2.0,1.0,0.5
16.0,4.0,cigarette,cigarette,796.0,2.0,1.0,0.5
16.0,4.0,cigarette,neutral,796.0,2.0,0.0,0.0
17.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
17.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
17.0,4.0,cigarette,neutral,796.0,0.0,0.0,
18.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
18.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
18.0,4.0,cigarette,neutral,796.0,0.0,0.0,
19.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
19.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
19.0,4.0,cigarette,neutral,796.0,0.0,0.0,
20.0,4.0,cigarette,alcohol,796.0,6.0,3.0,0.5
20.0,4.0,cigarette,cigarette,796.0,6.0,1.0,0.166666666667
20.0,4.0,cigarette,neutral,796.0,6.0,2.0,0.333333333333
21.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
21.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
21.0,4.0,cigarette,neutral,796.0,0.0,0.0,
22.0,4.0,cigarette,alcohol,796.0,2.0,2.0,1.0
22.0,4.0,cigarette,cigarette,796.0,2.0,0.0,0.0
22.0,4.0,cigarette,neutral,796.0,2.0,0.0,0.0
23.0,4.0,cigarette,alcohol,796.0,2.0,0.0,0.0
23.0,4.0,cigarette,cigarette,796.0,2.0,0.0,0.0
23.0,4.0,cigarette,neutral,796.0,2.0,2.0,1.0
24.0,4.0,cigarette,alcohol,796.0,1.0,1.0,1.0
24.0,4.0,cigarette,cigarette,796.0,1.0,0.0,0.0
24.0,4.0,cigarette,neutral,796.0,1.0,0.0,0.0
25.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
25.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
25.0,4.0,cigarette,neutral,796.0,0.0,0.0,
26.0,4.0,cigarette,alcohol,796.0,0.0,0.0,
26.0,4.0,cigarette,cigarette,796.0,0.0,0.0,
26.0,4.0,cigarette,neutral,796.0,0.0,0.0,
27.0,4.0,cigarette,alcohol,796.0,8.0,4.0,0.5
27.0,4.0,cigarette,cigarette,796.0,8.0,3.0,0.375
27.0,4.0,cigarette,neutral,796.0,8.0,1.0,0.125
28.0,4.0,cigarette,alcohol,796.0,5.0,1.0,0.2
28.0,4.0,cigarette,cigarette,796.0,5.0,2.0,0.4
28.0,4.0,cigarette,neutral,796.0,5.0,2.0,0.4
29.0,4.0,cigarette,alcohol,796.0,4.0,0.0,0.0
29.0,4.0,cigarette,cigarette,796.0,4.0,2.0,0.5
29.0,4.0,cigarette,neutral,796.0,4.0,2.0,0.5
1.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
1.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
1.0,4.0,alcohol,neutral,796.0,0.0,0.0,
2.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
2.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
2.0,4.0,alcohol,neutral,796.0,0.0,0.0,
3.0,4.0,alcohol,alcohol,796.0,4.0,2.0,0.5
3.0,4.0,alcohol,cigarette,796.0,4.0,1.0,0.25
3.0,4.0,alcohol,neutral,796.0,4.0,1.0,0.25
4.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
4.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
4.0,4.0,alcohol,neutral,796.0,0.0,0.0,
5.0,4.0,alcohol,alcohol,796.0,2.0,2.0,1.0
5.0,4.0,alcohol,cigarette,796.0,2.0,0.0,0.0
5.0,4.0,alcohol,neutral,796.0,2.0,0.0,0.0
6.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
6.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
6.0,4.0,alcohol,neutral,796.0,0.0,0.0,
7.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
7.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
7.0,4.0,alcohol,neutral,796.0,0.0,0.0,
8.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
8.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
8.0,4.0,alcohol,neutral,796.0,0.0,0.0,
9.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
9.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
9.0,4.0,alcohol,neutral,796.0,0.0,0.0,
10.0,4.0,alcohol,alcohol,796.0,10.0,1.0,0.1
10.0,4.0,alcohol,cigarette,796.0,10.0,4.0,0.4
10.0,4.0,alcohol,neutral,796.0,10.0,5.0,0.5
11.0,4.0,alcohol,alcohol,796.0,1.0,0.0,0.0
11.0,4.0,alcohol,cigarette,796.0,1.0,0.0,0.0
11.0,4.0,alcohol,neutral,796.0,1.0,1.0,1.0
12.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
12.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
12.0,4.0,alcohol,neutral,796.0,0.0,0.0,
13.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
13.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
13.0,4.0,alcohol,neutral,796.0,0.0,0.0,
14.0,4.0,alcohol,alcohol,796.0,13.0,9.0,0.692307692308
14.0,4.0,alcohol,cigarette,796.0,13.0,4.0,0.307692307692
14.0,4.0,alcohol,neutral,796.0,13.0,0.0,0.0
15.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
15.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
15.0,4.0,alcohol,neutral,796.0,0.0,0.0,
16.0,4.0,alcohol,alcohol,796.0,0.0,0.0,
16.0,4.0,alcohol,cigarette,796.0,0.0,0.0,
16.0,4.0,alcohol,neutral,796.0,0.0,0.0,
17.0,4.0,alcohol,alcohol,796.0,10.0,6.0,0.6
17.0,4.0,alcohol,cigarette,796.0,10.0,2.0,0.2
17.0,4.0,alcohol,neutral,796.0,10.0,2.0,0.2
18.0,4.0,alcohol,alcohol,796.0,7.0,1.0,0.142857142857
18.0,4.0,alcohol,cigarette,796.0,7.0,2.0,0.285714285714
18.0,4.0,alcohol,neutral,796.0,7.0,4.0,0.571428571429
19.0,4.0,alcohol,alcohol,796.0,8.0,4.0,0.5
19.0,4.0,alcohol,cigarette,796.0,8.0,2.0,0.25
19.0,4.0,alcohol,neutral,796.0,8.0,2.0,0.25
20.0,4.0,alcohol,alcohol,796.0,5.0,3.0,0.6
20.0,4.0,alcohol,cigarette,796.0,5.0,2.0,0.4
20.0,4.0,alcohol,neutral,796.0,5.0,0.0,0.0
21.0,4.0,alcohol,alcohol,796.0,1.0,0.0,0.0
