sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,1119.0,2.0,0.5
1.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
1.0,2.0,alcohol,neutral,1119.0,2.0,0.5
2.0,2.0,alcohol,alcohol,1119.0,2.0,
2.0,2.0,alcohol,cigarette,1119.0,2.0,
2.0,2.0,alcohol,neutral,1119.0,2.0,
3.0,2.0,alcohol,alcohol,1119.0,2.0,0.5
3.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
3.0,2.0,alcohol,neutral,1119.0,2.0,0.5
4.0,2.0,alcohol,alcohol,1119.0,2.0,
4.0,2.0,alcohol,cigarette,1119.0,2.0,
4.0,2.0,alcohol,neutral,1119.0,2.0,
5.0,2.0,alcohol,alcohol,1119.0,2.0,0.428571428571
5.0,2.0,alcohol,cigarette,1119.0,2.0,0.285714285714
5.0,2.0,alcohol,neutral,1119.0,2.0,0.285714285714
6.0,2.0,alcohol,alcohol,1119.0,2.0,
6.0,2.0,alcohol,cigarette,1119.0,2.0,
6.0,2.0,alcohol,neutral,1119.0,2.0,
7.0,2.0,alcohol,alcohol,1119.0,2.0,
7.0,2.0,alcohol,cigarette,1119.0,2.0,
7.0,2.0,alcohol,neutral,1119.0,2.0,
8.0,2.0,alcohol,alcohol,1119.0,2.0,0.0
8.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
8.0,2.0,alcohol,neutral,1119.0,2.0,1.0
9.0,2.0,alcohol,alcohol,1119.0,2.0,1.0
9.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
9.0,2.0,alcohol,neutral,1119.0,2.0,0.0
10.0,2.0,alcohol,alcohol,1119.0,2.0,
10.0,2.0,alcohol,cigarette,1119.0,2.0,
10.0,2.0,alcohol,neutral,1119.0,2.0,
11.0,2.0,alcohol,alcohol,1119.0,2.0,1.0
11.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
11.0,2.0,alcohol,neutral,1119.0,2.0,0.0
12.0,2.0,alcohol,alcohol,1119.0,2.0,
12.0,2.0,alcohol,cigarette,1119.0,2.0,
12.0,2.0,alcohol,neutral,1119.0,2.0,
13.0,2.0,alcohol,alcohol,1119.0,2.0,
13.0,2.0,alcohol,cigarette,1119.0,2.0,
13.0,2.0,alcohol,neutral,1119.0,2.0,
14.0,2.0,alcohol,alcohol,1119.0,2.0,0.8
14.0,2.0,alcohol,cigarette,1119.0,2.0,0.2
14.0,2.0,alcohol,neutral,1119.0,2.0,0.0
15.0,2.0,alcohol,alcohol,1119.0,2.0,
15.0,2.0,alcohol,cigarette,1119.0,2.0,
15.0,2.0,alcohol,neutral,1119.0,2.0,
16.0,2.0,alcohol,alcohol,1119.0,2.0,
16.0,2.0,alcohol,cigarette,1119.0,2.0,
16.0,2.0,alcohol,neutral,1119.0,2.0,
17.0,2.0,alcohol,alcohol,1119.0,2.0,0.0
17.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
17.0,2.0,alcohol,neutral,1119.0,2.0,1.0
18.0,2.0,alcohol,alcohol,1119.0,2.0,
18.0,2.0,alcohol,cigarette,1119.0,2.0,
18.0,2.0,alcohol,neutral,1119.0,2.0,
19.0,2.0,alcohol,alcohol,1119.0,2.0,
19.0,2.0,alcohol,cigarette,1119.0,2.0,
19.0,2.0,alcohol,neutral,1119.0,2.0,
20.0,2.0,alcohol,alcohol,1119.0,2.0,0.75
20.0,2.0,alcohol,cigarette,1119.0,2.0,0.25
20.0,2.0,alcohol,neutral,1119.0,2.0,0.0
21.0,2.0,alcohol,alcohol,1119.0,2.0,0.0
21.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
21.0,2.0,alcohol,neutral,1119.0,2.0,1.0
22.0,2.0,alcohol,alcohol,1119.0,2.0,
22.0,2.0,alcohol,cigarette,1119.0,2.0,
22.0,2.0,alcohol,neutral,1119.0,2.0,
23.0,2.0,alcohol,alcohol,1119.0,2.0,
23.0,2.0,alcohol,cigarette,1119.0,2.0,
23.0,2.0,alcohol,neutral,1119.0,2.0,
24.0,2.0,alcohol,alcohol,1119.0,2.0,1.0
24.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
24.0,2.0,alcohol,neutral,1119.0,2.0,0.0
25.0,2.0,alcohol,alcohol,1119.0,2.0,0.5
25.0,2.0,alcohol,cigarette,1119.0,2.0,0.25
25.0,2.0,alcohol,neutral,1119.0,2.0,0.25
26.0,2.0,alcohol,alcohol,1119.0,2.0,
26.0,2.0,alcohol,cigarette,1119.0,2.0,
26.0,2.0,alcohol,neutral,1119.0,2.0,
27.0,2.0,alcohol,alcohol,1119.0,2.0,
27.0,2.0,alcohol,cigarette,1119.0,2.0,
27.0,2.0,alcohol,neutral,1119.0,2.0,
28.0,2.0,alcohol,alcohol,1119.0,2.0,1.0
28.0,2.0,alcohol,cigarette,1119.0,2.0,0.0
28.0,2.0,alcohol,neutral,1119.0,2.0,0.0
29.0,2.0,alcohol,alcohol,1119.0,2.0,0.333333333333
29.0,2.0,alcohol,cigarette,1119.0,2.0,0.4
29.0,2.0,alcohol,neutral,1119.0,2.0,0.266666666667
1.0,2.0,cigarette,alcohol,1119.0,3.0,0.666666666667
1.0,2.0,cigarette,cigarette,1119.0,3.0,0.333333333333
1.0,2.0,cigarette,neutral,1119.0,3.0,0.0
2.0,2.0,cigarette,alcohol,1119.0,3.0,0.0
2.0,2.0,cigarette,cigarette,1119.0,3.0,0.5
2.0,2.0,cigarette,neutral,1119.0,3.0,0.5
3.0,2.0,cigarette,alcohol,1119.0,3.0,0.0
3.0,2.0,cigarette,cigarette,1119.0,3.0,1.0
3.0,2.0,cigarette,neutral,1119.0,3.0,0.0
4.0,2.0,cigarette,alcohol,1119.0,3.0,
4.0,2.0,cigarette,cigarette,1119.0,3.0,
4.0,2.0,cigarette,neutral,1119.0,3.0,
5.0,2.0,cigarette,alcohol,1119.0,3.0,0.25
5.0,2.0,cigarette,cigarette,1119.0,3.0,0.25
5.0,2.0,cigarette,neutral,1119.0,3.0,0.5
6.0,2.0,cigarette,alcohol,1119.0,3.0,0.647058823529
6.0,2.0,cigarette,cigarette,1119.0,3.0,0.0588235294118
6.0,2.0,cigarette,neutral,1119.0,3.0,0.294117647059
7.0,2.0,cigarette,alcohol,1119.0,3.0,0.0
7.0,2.0,cigarette,cigarette,1119.0,3.0,1.0
7.0,2.0,cigarette,neutral,1119.0,3.0,0.0
8.0,2.0,cigarette,alcohol,1119.0,3.0,
8.0,2.0,cigarette,cigarette,1119.0,3.0,
8.0,2.0,cigarette,neutral,1119.0,3.0,
9.0,2.0,cigarette,alcohol,1119.0,3.0,0.833333333333
9.0,2.0,cigarette,cigarette,1119.0,3.0,0.166666666667
9.0,2.0,cigarette,neutral,1119.0,3.0,0.0
10.0,2.0,cigarette,alcohol,1119.0,3.0,0.6
10.0,2.0,cigarette,cigarette,1119.0,3.0,0.4
10.0,2.0,cigarette,neutral,1119.0,3.0,0.0
11.0,2.0,cigarette,alcohol,1119.0,3.0,0.458333333333
11.0,2.0,cigarette,cigarette,1119.0,3.0,0.291666666667
11.0,2.0,cigarette,neutral,1119.0,3.0,0.25
12.0,2.0,cigarette,alcohol,1119.0,3.0,0.333333333333
12.0,2.0,cigarette,cigarette,1119.0,3.0,0.666666666667
12.0,2.0,cigarette,neutral,1119.0,3.0,0.0
13.0,2.0,cigarette,alcohol,1119.0,3.0,0.333333333333
13.0,2.0,cigarette,cigarette,1119.0,3.0,0.166666666667
13.0,2.0,cigarette,neutral,1119.0,3.0,0.5
14.0,2.0,cigarette,alcohol,1119.0,3.0,0.166666666667
14.0,2.0,cigarette,cigarette,1119.0,3.0,0.333333333333
14.0,2.0,cigarette,neutral,1119.0,3.0,0.5
15.0,2.0,cigarette,alcohol,1119.0,3.0,0.0
15.0,2.0,cigarette,cigarette,1119.0,3.0,0.25
15.0,2.0,cigarette,neutral,1119.0,3.0,0.75
16.0,2.0,cigarette,alcohol,1119.0,3.0,0.5
16.0,2.0,cigarette,cigarette,1119.0,3.0,0.25
16.0,2.0,cigarette,neutral,1119.0,3.0,0.25
17.0,2.0,cigarette,alcohol,1119.0,3.0,0.0
17.0,2.0,cigarette,cigarette,1119.0,3.0,0.0
17.0,2.0,cigarette,neutral,1119.0,3.0,1.0
18.0,2.0,cigarette,alcohol,1119.0,3.0,0.2
18.0,2.0,cigarette,cigarette,1119.0,3.0,0.6
18.0,2.0,cigarette,neutral,1119.0,3.0,0.2
19.0,2.0,cigarette,alcohol,1119.0,3.0,0.2
19.0,2.0,cigarette,cigarette,1119.0,3.0,0.4
19.0,2.0,cigarette,neutral,1119.0,3.0,0.4
20.0,2.0,cigarette,alcohol,1119.0,3.0,0.545454545455
20.0,2.0,cigarette,cigarette,1119.0,3.0,0.0909090909091
20.0,2.0,cigarette,neutral,1119.0,3.0,0.363636363636
21.0,2.0,cigarette,alcohol,1119.0,3.0,
21.0,2.0,cigarette,cigarette,1119.0,3.0,
21.0,2.0,cigarette,neutral,1119.0,3.0,
22.0,2.0,cigarette,alcohol,1119.0,3.0,0.333333333333
