sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,411.0,1.0
1.0,2.0,alcohol,cigarette,411.0,0.0
1.0,2.0,alcohol,neutral,411.0,0.0
2.0,2.0,alcohol,alcohol,411.0,0.0
2.0,2.0,alcohol,cigarette,411.0,1.0
2.0,2.0,alcohol,neutral,411.0,0.0
3.0,2.0,alcohol,alcohol,411.0,0.571428571429
3.0,2.0,alcohol,cigarette,411.0,0.285714285714
3.0,2.0,alcohol,neutral,411.0,0.142857142857
4.0,2.0,alcohol,alcohol,411.0,
4.0,2.0,alcohol,cigarette,411.0,
4.0,2.0,alcohol,neutral,411.0,
5.0,2.0,alcohol,alcohol,411.0,0.8125
5.0,2.0,alcohol,cigarette,411.0,0.0625
5.0,2.0,alcohol,neutral,411.0,0.125
6.0,2.0,alcohol,alcohol,411.0,
6.0,2.0,alcohol,cigarette,411.0,
6.0,2.0,alcohol,neutral,411.0,
7.0,2.0,alcohol,alcohol,411.0,
7.0,2.0,alcohol,cigarette,411.0,
7.0,2.0,alcohol,neutral,411.0,
8.0,2.0,alcohol,alcohol,411.0,1.0
8.0,2.0,alcohol,cigarette,411.0,0.0
8.0,2.0,alcohol,neutral,411.0,0.0
9.0,2.0,alcohol,alcohol,411.0,0.75
9.0,2.0,alcohol,cigarette,411.0,0.0
9.0,2.0,alcohol,neutral,411.0,0.25
10.0,2.0,alcohol,alcohol,411.0,
10.0,2.0,alcohol,cigarette,411.0,
10.0,2.0,alcohol,neutral,411.0,
11.0,2.0,alcohol,alcohol,411.0,0.0
11.0,2.0,alcohol,cigarette,411.0,1.0
11.0,2.0,alcohol,neutral,411.0,0.0
12.0,2.0,alcohol,alcohol,411.0,
12.0,2.0,alcohol,cigarette,411.0,
12.0,2.0,alcohol,neutral,411.0,
13.0,2.0,alcohol,alcohol,411.0,
13.0,2.0,alcohol,cigarette,411.0,
13.0,2.0,alcohol,neutral,411.0,
14.0,2.0,alcohol,alcohol,411.0,0.428571428571
14.0,2.0,alcohol,cigarette,411.0,0.428571428571
14.0,2.0,alcohol,neutral,411.0,0.142857142857
15.0,2.0,alcohol,alcohol,411.0,
15.0,2.0,alcohol,cigarette,411.0,
15.0,2.0,alcohol,neutral,411.0,
16.0,2.0,alcohol,alcohol,411.0,1.0
16.0,2.0,alcohol,cigarette,411.0,0.0
16.0,2.0,alcohol,neutral,411.0,0.0
17.0,2.0,alcohol,alcohol,411.0,1.0
17.0,2.0,alcohol,cigarette,411.0,0.0
17.0,2.0,alcohol,neutral,411.0,0.0
18.0,2.0,alcohol,alcohol,411.0,
18.0,2.0,alcohol,cigarette,411.0,
