sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
1.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
1.0,3.0,cigarette,neutral,599.0,0.0,0.0,
2.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
2.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
2.0,3.0,cigarette,neutral,599.0,0.0,0.0,
3.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
3.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
3.0,3.0,cigarette,neutral,599.0,0.0,0.0,
4.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
4.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
4.0,3.0,cigarette,neutral,599.0,0.0,0.0,
5.0,3.0,cigarette,alcohol,599.0,4.0,1.0,0.25
5.0,3.0,cigarette,cigarette,599.0,4.0,3.0,0.75
5.0,3.0,cigarette,neutral,599.0,4.0,0.0,0.0
6.0,3.0,cigarette,alcohol,599.0,29.0,10.0,0.344827586207
6.0,3.0,cigarette,cigarette,599.0,29.0,18.0,0.620689655172
6.0,3.0,cigarette,neutral,599.0,29.0,1.0,0.0344827586207
7.0,3.0,cigarette,alcohol,599.0,18.0,0.0,0.0
7.0,3.0,cigarette,cigarette,599.0,18.0,17.0,0.944444444444
7.0,3.0,cigarette,neutral,599.0,18.0,1.0,0.0555555555556
8.0,3.0,cigarette,alcohol,599.0,9.0,2.0,0.222222222222
8.0,3.0,cigarette,cigarette,599.0,9.0,6.0,0.666666666667
8.0,3.0,cigarette,neutral,599.0,9.0,1.0,0.111111111111
9.0,3.0,cigarette,alcohol,599.0,2.0,1.0,0.5
9.0,3.0,cigarette,cigarette,599.0,2.0,1.0,0.5
9.0,3.0,cigarette,neutral,599.0,2.0,0.0,0.0
10.0,3.0,cigarette,alcohol,599.0,2.0,1.0,0.5
10.0,3.0,cigarette,cigarette,599.0,2.0,1.0,0.5
10.0,3.0,cigarette,neutral,599.0,2.0,0.0,0.0
11.0,3.0,cigarette,alcohol,599.0,10.0,2.0,0.2
11.0,3.0,cigarette,cigarette,599.0,10.0,8.0,0.8
11.0,3.0,cigarette,neutral,599.0,10.0,0.0,0.0
12.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
12.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
12.0,3.0,cigarette,neutral,599.0,0.0,0.0,
13.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
13.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
13.0,3.0,cigarette,neutral,599.0,0.0,0.0,
14.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
14.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
14.0,3.0,cigarette,neutral,599.0,0.0,0.0,
15.0,3.0,cigarette,alcohol,599.0,10.0,3.0,0.3
15.0,3.0,cigarette,cigarette,599.0,10.0,6.0,0.6
15.0,3.0,cigarette,neutral,599.0,10.0,1.0,0.1
16.0,3.0,cigarette,alcohol,599.0,6.0,1.0,0.166666666667
16.0,3.0,cigarette,cigarette,599.0,6.0,5.0,0.833333333333
16.0,3.0,cigarette,neutral,599.0,6.0,0.0,0.0
17.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
17.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
17.0,3.0,cigarette,neutral,599.0,0.0,0.0,
18.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
18.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
18.0,3.0,cigarette,neutral,599.0,0.0,0.0,
19.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
19.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
19.0,3.0,cigarette,neutral,599.0,0.0,0.0,
20.0,3.0,cigarette,alcohol,599.0,0.0,0.0,
20.0,3.0,cigarette,cigarette,599.0,0.0,0.0,
20.0,3.0,cigarette,neutral,599.0,0.0,0.0,
21.0,3.0,cigarette,alcohol,599.0,6.0,2.0,0.333333333333
21.0,3.0,cigarette,cigarette,599.0,6.0,2.0,0.333333333333
21.0,3.0,cigarette,neutral,599.0,6.0,2.0,0.333333333333
22.0,3.0,cigarette,alcohol,599.0,5.0,1.0,0.2
22.0,3.0,cigarette,cigarette,599.0,5.0,3.0,0.6
22.0,3.0,cigarette,neutral,599.0,5.0,1.0,0.2
23.0,3.0,cigarette,alcohol,599.0,1.0,1.0,1.0
23.0,3.0,cigarette,cigarette,599.0,1.0,0.0,0.0
23.0,3.0,cigarette,neutral,599.0,1.0,0.0,0.0
24.0,3.0,cigarette,alcohol,599.0,4.0,0.0,0.0
24.0,3.0,cigarette,cigarette,599.0,4.0,2.0,0.5
24.0,3.0,cigarette,neutral,599.0,4.0,2.0,0.5
25.0,3.0,cigarette,alcohol,599.0,1.0,0.0,0.0
25.0,3.0,cigarette,cigarette,599.0,1.0,1.0,1.0
25.0,3.0,cigarette,neutral,599.0,1.0,0.0,0.0
26.0,3.0,cigarette,alcohol,599.0,3.0,0.0,0.0
26.0,3.0,cigarette,cigarette,599.0,3.0,1.0,0.333333333333
26.0,3.0,cigarette,neutral,599.0,3.0,2.0,0.666666666667
27.0,3.0,cigarette,alcohol,599.0,18.0,3.0,0.166666666667
27.0,3.0,cigarette,cigarette,599.0,18.0,13.0,0.722222222222
27.0,3.0,cigarette,neutral,599.0,18.0,2.0,0.111111111111
28.0,3.0,cigarette,alcohol,599.0,1.0,0.0,0.0
28.0,3.0,cigarette,cigarette,599.0,1.0,0.0,0.0
28.0,3.0,cigarette,neutral,599.0,1.0,1.0,1.0
29.0,3.0,cigarette,alcohol,599.0,3.0,2.0,0.666666666667
29.0,3.0,cigarette,cigarette,599.0,3.0,1.0,0.333333333333
29.0,3.0,cigarette,neutral,599.0,3.0,0.0,0.0
1.0,3.0,alcohol,alcohol,599.0,6.0,3.0,0.5
1.0,3.0,alcohol,cigarette,599.0,6.0,2.0,0.333333333333
1.0,3.0,alcohol,neutral,599.0,6.0,1.0,0.166666666667
2.0,3.0,alcohol,alcohol,599.0,22.0,20.0,0.909090909091
2.0,3.0,alcohol,cigarette,599.0,22.0,0.0,0.0
2.0,3.0,alcohol,neutral,599.0,22.0,2.0,0.0909090909091
3.0,3.0,alcohol,alcohol,599.0,20.0,8.0,0.4
3.0,3.0,alcohol,cigarette,599.0,20.0,7.0,0.35
3.0,3.0,alcohol,neutral,599.0,20.0,5.0,0.25
4.0,3.0,alcohol,alcohol,599.0,0.0,0.0,
4.0,3.0,alcohol,cigarette,599.0,0.0,0.0,
4.0,3.0,alcohol,neutral,599.0,0.0,0.0,
5.0,3.0,alcohol,alcohol,599.0,16.0,6.0,0.375
5.0,3.0,alcohol,cigarette,599.0,16.0,5.0,0.3125
5.0,3.0,alcohol,neutral,599.0,16.0,5.0,0.3125
6.0,3.0,alcohol,alcohol,599.0,0.0,0.0,
6.0,3.0,alcohol,cigarette,599.0,0.0,0.0,
6.0,3.0,alcohol,neutral,599.0,0.0,0.0,
7.0,3.0,alcohol,alcohol,599.0,0.0,0.0,
7.0,3.0,alcohol,cigarette,599.0,0.0,0.0,
7.0,3.0,alcohol,neutral,599.0,0.0,0.0,
8.0,3.0,alcohol,alcohol,599.0,5.0,3.0,0.6
8.0,3.0,alcohol,cigarette,599.0,5.0,1.0,0.2
8.0,3.0,alcohol,neutral,599.0,5.0,1.0,0.2
9.0,3.0,alcohol,alcohol,599.0,14.0,11.0,0.785714285714
9.0,3.0,alcohol,cigarette,599.0,14.0,1.0,0.0714285714286
9.0,3.0,alcohol,neutral,599.0,14.0,2.0,0.142857142857
10.0,3.0,alcohol,alcohol,599.0,24.0,11.0,0.458333333333
10.0,3.0,alcohol,cigarette,599.0,24.0,7.0,0.291666666667
10.0,3.0,alcohol,neutral,599.0,24.0,6.0,0.25
11.0,3.0,alcohol,alcohol,599.0,20.0,6.0,0.3
11.0,3.0,alcohol,cigarette,599.0,20.0,7.0,0.35
11.0,3.0,alcohol,neutral,599.0,20.0,7.0,0.35
12.0,3.0,alcohol,alcohol,599.0,7.0,5.0,0.714285714286
12.0,3.0,alcohol,cigarette,599.0,7.0,1.0,0.142857142857
12.0,3.0,alcohol,neutral,599.0,7.0,1.0,0.142857142857
13.0,3.0,alcohol,alcohol,599.0,0.0,0.0,
13.0,3.0,alcohol,cigarette,599.0,0.0,0.0,
13.0,3.0,alcohol,neutral,599.0,0.0,0.0,
14.0,3.0,alcohol,alcohol,599.0,30.0,22.0,0.733333333333
14.0,3.0,alcohol,cigarette,599.0,30.0,4.0,0.133333333333
14.0,3.0,alcohol,neutral,599.0,30.0,4.0,0.133333333333
15.0,3.0,alcohol,alcohol,599.0,1.0,0.0,0.0
15.0,3.0,alcohol,cigarette,599.0,1.0,0.0,0.0
15.0,3.0,alcohol,neutral,599.0,1.0,1.0,1.0
16.0,3.0,alcohol,alcohol,599.0,3.0,1.0,0.333333333333
16.0,3.0,alcohol,cigarette,599.0,3.0,2.0,0.666666666667
16.0,3.0,alcohol,neutral,599.0,3.0,0.0,0.0
17.0,3.0,alcohol,alcohol,599.0,11.0,3.0,0.272727272727
17.0,3.0,alcohol,cigarette,599.0,11.0,6.0,0.545454545455
17.0,3.0,alcohol,neutral,599.0,11.0,2.0,0.181818181818
18.0,3.0,alcohol,alcohol,599.0,22.0,15.0,0.681818181818
18.0,3.0,alcohol,cigarette,599.0,22.0,4.0,0.181818181818
18.0,3.0,alcohol,neutral,599.0,22.0,3.0,0.136363636364
19.0,3.0,alcohol,alcohol,599.0,21.0,17.0,0.809523809524
19.0,3.0,alcohol,cigarette,599.0,21.0,4.0,0.190476190476
19.0,3.0,alcohol,neutral,599.0,21.0,0.0,0.0
20.0,3.0,alcohol,alcohol,599.0,15.0,9.0,0.6
20.0,3.0,alcohol,cigarette,599.0,15.0,4.0,0.266666666667
20.0,3.0,alcohol,neutral,599.0,15.0,2.0,0.133333333333
21.0,3.0,alcohol,alcohol,599.0,9.0,5.0,0.555555555556
21.0,3.0,alcohol,cigarette,599.0,9.0,2.0,0.222222222222
21.0,3.0,alcohol,neutral,599.0,9.0,2.0,0.222222222222
22.0,3.0,alcohol,alcohol,599.0,16.0,10.0,0.625
22.0,3.0,alcohol,cigarette,599.0,16.0,4.0,0.25
22.0,3.0,alcohol,neutral,599.0,16.0,2.0,0.125
23.0,3.0,alcohol,alcohol,599.0,15.0,8.0,0.533333333333
23.0,3.0,alcohol,cigarette,599.0,15.0,4.0,0.266666666667
23.0,3.0,alcohol,neutral,599.0,15.0,3.0,0.2
24.0,3.0,alcohol,alcohol,599.0,15.0,6.0,0.4
24.0,3.0,alcohol,cigarette,599.0,15.0,3.0,0.2
