sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,456.0,2.0,1.0,0.5
1.0,3.0,alcohol,cigarette,456.0,2.0,0.0,0.0
1.0,3.0,alcohol,neutral,456.0,2.0,1.0,0.5
2.0,3.0,alcohol,alcohol,456.0,21.0,19.0,0.904761904762
2.0,3.0,alcohol,cigarette,456.0,21.0,1.0,0.047619047619
2.0,3.0,alcohol,neutral,456.0,21.0,1.0,0.047619047619
3.0,3.0,alcohol,alcohol,456.0,28.0,17.0,0.607142857143
3.0,3.0,alcohol,cigarette,456.0,28.0,7.0,0.25
3.0,3.0,alcohol,neutral,456.0,28.0,4.0,0.142857142857
4.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
4.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
4.0,3.0,alcohol,neutral,456.0,0.0,0.0,
5.0,3.0,alcohol,alcohol,456.0,3.0,1.0,0.333333333333
5.0,3.0,alcohol,cigarette,456.0,3.0,1.0,0.333333333333
5.0,3.0,alcohol,neutral,456.0,3.0,1.0,0.333333333333
6.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
6.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
6.0,3.0,alcohol,neutral,456.0,0.0,0.0,
7.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
7.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
7.0,3.0,alcohol,neutral,456.0,0.0,0.0,
8.0,3.0,alcohol,alcohol,456.0,4.0,3.0,0.75
8.0,3.0,alcohol,cigarette,456.0,4.0,0.0,0.0
8.0,3.0,alcohol,neutral,456.0,4.0,1.0,0.25
9.0,3.0,alcohol,alcohol,456.0,13.0,7.0,0.538461538462
9.0,3.0,alcohol,cigarette,456.0,13.0,4.0,0.307692307692
9.0,3.0,alcohol,neutral,456.0,13.0,2.0,0.153846153846
10.0,3.0,alcohol,alcohol,456.0,17.0,5.0,0.294117647059
10.0,3.0,alcohol,cigarette,456.0,17.0,10.0,0.588235294118
10.0,3.0,alcohol,neutral,456.0,17.0,2.0,0.117647058824
11.0,3.0,alcohol,alcohol,456.0,19.0,6.0,0.315789473684
11.0,3.0,alcohol,cigarette,456.0,19.0,7.0,0.368421052632
11.0,3.0,alcohol,neutral,456.0,19.0,6.0,0.315789473684
12.0,3.0,alcohol,alcohol,456.0,4.0,1.0,0.25
12.0,3.0,alcohol,cigarette,456.0,4.0,0.0,0.0
12.0,3.0,alcohol,neutral,456.0,4.0,3.0,0.75
13.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
13.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
13.0,3.0,alcohol,neutral,456.0,0.0,0.0,
14.0,3.0,alcohol,alcohol,456.0,25.0,14.0,0.56
14.0,3.0,alcohol,cigarette,456.0,25.0,6.0,0.24
14.0,3.0,alcohol,neutral,456.0,25.0,5.0,0.2
15.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
15.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
15.0,3.0,alcohol,neutral,456.0,0.0,0.0,
16.0,3.0,alcohol,alcohol,456.0,3.0,2.0,0.666666666667
16.0,3.0,alcohol,cigarette,456.0,3.0,1.0,0.333333333333
16.0,3.0,alcohol,neutral,456.0,3.0,0.0,0.0
17.0,3.0,alcohol,alcohol,456.0,7.0,1.0,0.142857142857
17.0,3.0,alcohol,cigarette,456.0,7.0,4.0,0.571428571429
17.0,3.0,alcohol,neutral,456.0,7.0,2.0,0.285714285714
18.0,3.0,alcohol,alcohol,456.0,10.0,6.0,0.6
18.0,3.0,alcohol,cigarette,456.0,10.0,3.0,0.3
18.0,3.0,alcohol,neutral,456.0,10.0,1.0,0.1
19.0,3.0,alcohol,alcohol,456.0,17.0,11.0,0.647058823529
19.0,3.0,alcohol,cigarette,456.0,17.0,2.0,0.117647058824
19.0,3.0,alcohol,neutral,456.0,17.0,4.0,0.235294117647
20.0,3.0,alcohol,alcohol,456.0,15.0,7.0,0.466666666667
20.0,3.0,alcohol,cigarette,456.0,15.0,6.0,0.4
20.0,3.0,alcohol,neutral,456.0,15.0,2.0,0.133333333333
21.0,3.0,alcohol,alcohol,456.0,4.0,1.0,0.25
21.0,3.0,alcohol,cigarette,456.0,4.0,3.0,0.75
21.0,3.0,alcohol,neutral,456.0,4.0,0.0,0.0
22.0,3.0,alcohol,alcohol,456.0,12.0,7.0,0.583333333333
22.0,3.0,alcohol,cigarette,456.0,12.0,4.0,0.333333333333
22.0,3.0,alcohol,neutral,456.0,12.0,1.0,0.0833333333333
23.0,3.0,alcohol,alcohol,456.0,8.0,2.0,0.25
23.0,3.0,alcohol,cigarette,456.0,8.0,3.0,0.375
23.0,3.0,alcohol,neutral,456.0,8.0,3.0,0.375
24.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
24.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
24.0,3.0,alcohol,neutral,456.0,0.0,0.0,
25.0,3.0,alcohol,alcohol,456.0,20.0,10.0,0.5
25.0,3.0,alcohol,cigarette,456.0,20.0,6.0,0.3
25.0,3.0,alcohol,neutral,456.0,20.0,4.0,0.2
26.0,3.0,alcohol,alcohol,456.0,1.0,0.0,0.0
26.0,3.0,alcohol,cigarette,456.0,1.0,0.0,0.0
26.0,3.0,alcohol,neutral,456.0,1.0,1.0,1.0
27.0,3.0,alcohol,alcohol,456.0,0.0,0.0,
27.0,3.0,alcohol,cigarette,456.0,0.0,0.0,
27.0,3.0,alcohol,neutral,456.0,0.0,0.0,
28.0,3.0,alcohol,alcohol,456.0,21.0,14.0,0.666666666667
28.0,3.0,alcohol,cigarette,456.0,21.0,5.0,0.238095238095
28.0,3.0,alcohol,neutral,456.0,21.0,2.0,0.0952380952381
29.0,3.0,alcohol,alcohol,456.0,20.0,6.0,0.3
29.0,3.0,alcohol,cigarette,456.0,20.0,12.0,0.6
29.0,3.0,alcohol,neutral,456.0,20.0,2.0,0.1
1.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
1.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
1.0,3.0,cigarette,neutral,456.0,0.0,0.0,
2.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
2.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
2.0,3.0,cigarette,neutral,456.0,0.0,0.0,
3.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
3.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
3.0,3.0,cigarette,neutral,456.0,0.0,0.0,
4.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
4.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
4.0,3.0,cigarette,neutral,456.0,0.0,0.0,
5.0,3.0,cigarette,alcohol,456.0,2.0,0.0,0.0
5.0,3.0,cigarette,cigarette,456.0,2.0,2.0,1.0
5.0,3.0,cigarette,neutral,456.0,2.0,0.0,0.0
6.0,3.0,cigarette,alcohol,456.0,27.0,4.0,0.148148148148
6.0,3.0,cigarette,cigarette,456.0,27.0,21.0,0.777777777778
6.0,3.0,cigarette,neutral,456.0,27.0,2.0,0.0740740740741
7.0,3.0,cigarette,alcohol,456.0,7.0,0.0,0.0
7.0,3.0,cigarette,cigarette,456.0,7.0,7.0,1.0
7.0,3.0,cigarette,neutral,456.0,7.0,0.0,0.0
8.0,3.0,cigarette,alcohol,456.0,7.0,0.0,0.0
8.0,3.0,cigarette,cigarette,456.0,7.0,6.0,0.857142857143
8.0,3.0,cigarette,neutral,456.0,7.0,1.0,0.142857142857
9.0,3.0,cigarette,alcohol,456.0,2.0,1.0,0.5
9.0,3.0,cigarette,cigarette,456.0,2.0,1.0,0.5
9.0,3.0,cigarette,neutral,456.0,2.0,0.0,0.0
10.0,3.0,cigarette,alcohol,456.0,2.0,0.0,0.0
10.0,3.0,cigarette,cigarette,456.0,2.0,2.0,1.0
10.0,3.0,cigarette,neutral,456.0,2.0,0.0,0.0
11.0,3.0,cigarette,alcohol,456.0,8.0,0.0,0.0
11.0,3.0,cigarette,cigarette,456.0,8.0,5.0,0.625
11.0,3.0,cigarette,neutral,456.0,8.0,3.0,0.375
12.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
12.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
12.0,3.0,cigarette,neutral,456.0,0.0,0.0,
13.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
13.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
13.0,3.0,cigarette,neutral,456.0,0.0,0.0,
14.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
14.0,3.0,cigarette,cigarette,456.0,0.0,0.0,
14.0,3.0,cigarette,neutral,456.0,0.0,0.0,
15.0,3.0,cigarette,alcohol,456.0,1.0,0.0,0.0
15.0,3.0,cigarette,cigarette,456.0,1.0,1.0,1.0
15.0,3.0,cigarette,neutral,456.0,1.0,0.0,0.0
16.0,3.0,cigarette,alcohol,456.0,3.0,0.0,0.0
16.0,3.0,cigarette,cigarette,456.0,3.0,3.0,1.0
16.0,3.0,cigarette,neutral,456.0,3.0,0.0,0.0
17.0,3.0,cigarette,alcohol,456.0,0.0,0.0,
