sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,CIG,alcohol,767.0,3.0,1.0,0.333333333333
1.0,4.0,CIG,cigarette,767.0,3.0,1.0,0.333333333333
1.0,4.0,CIG,neutral,767.0,3.0,1.0,0.333333333333
2.0,4.0,CIG,alcohol,767.0,9.0,6.0,0.666666666667
2.0,4.0,CIG,cigarette,767.0,9.0,0.0,0.0
2.0,4.0,CIG,neutral,767.0,9.0,3.0,0.333333333333
3.0,4.0,CIG,alcohol,767.0,17.0,9.0,0.529411764706
3.0,4.0,CIG,cigarette,767.0,17.0,5.0,0.294117647059
3.0,4.0,CIG,neutral,767.0,17.0,3.0,0.176470588235
4.0,4.0,CIG,alcohol,767.0,0.0,0.0,
4.0,4.0,CIG,cigarette,767.0,0.0,0.0,
4.0,4.0,CIG,neutral,767.0,0.0,0.0,
5.0,4.0,CIG,alcohol,767.0,4.0,1.0,0.25
5.0,4.0,CIG,cigarette,767.0,4.0,2.0,0.5
5.0,4.0,CIG,neutral,767.0,4.0,1.0,0.25
6.0,4.0,CIG,alcohol,767.0,9.0,5.0,0.555555555556
6.0,4.0,CIG,cigarette,767.0,9.0,3.0,0.333333333333
6.0,4.0,CIG,neutral,767.0,9.0,1.0,0.111111111111
7.0,4.0,CIG,alcohol,767.0,3.0,2.0,0.666666666667
7.0,4.0,CIG,cigarette,767.0,3.0,1.0,0.333333333333
7.0,4.0,CIG,neutral,767.0,3.0,0.0,0.0
8.0,4.0,CIG,alcohol,767.0,3.0,3.0,1.0
8.0,4.0,CIG,cigarette,767.0,3.0,0.0,0.0
8.0,4.0,CIG,neutral,767.0,3.0,0.0,0.0
9.0,4.0,CIG,alcohol,767.0,8.0,4.0,0.5
9.0,4.0,CIG,cigarette,767.0,8.0,2.0,0.25
9.0,4.0,CIG,neutral,767.0,8.0,2.0,0.25
10.0,4.0,CIG,alcohol,767.0,13.0,6.0,0.461538461538
10.0,4.0,CIG,cigarette,767.0,13.0,3.0,0.230769230769
10.0,4.0,CIG,neutral,767.0,13.0,4.0,0.307692307692
11.0,4.0,CIG,alcohol,767.0,15.0,8.0,0.533333333333
11.0,4.0,CIG,cigarette,767.0,15.0,5.0,0.333333333333
11.0,4.0,CIG,neutral,767.0,15.0,2.0,0.133333333333
12.0,4.0,CIG,alcohol,767.0,4.0,1.0,0.25
12.0,4.0,CIG,cigarette,767.0,4.0,1.0,0.25
12.0,4.0,CIG,neutral,767.0,4.0,2.0,0.5
13.0,4.0,CIG,alcohol,767.0,12.0,4.0,0.333333333333
13.0,4.0,CIG,cigarette,767.0,12.0,3.0,0.25
13.0,4.0,CIG,neutral,767.0,12.0,5.0,0.416666666667
14.0,4.0,CIG,alcohol,767.0,13.0,7.0,0.538461538462
14.0,4.0,CIG,cigarette,767.0,13.0,2.0,0.153846153846
14.0,4.0,CIG,neutral,767.0,13.0,4.0,0.307692307692
15.0,4.0,CIG,alcohol,767.0,2.0,0.0,0.0
15.0,4.0,CIG,cigarette,767.0,2.0,2.0,1.0
15.0,4.0,CIG,neutral,767.0,2.0,0.0,0.0
16.0,4.0,CIG,alcohol,767.0,2.0,1.0,0.5
16.0,4.0,CIG,cigarette,767.0,2.0,1.0,0.5
16.0,4.0,CIG,neutral,767.0,2.0,0.0,0.0
17.0,4.0,CIG,alcohol,767.0,13.0,5.0,0.384615384615
17.0,4.0,CIG,cigarette,767.0,13.0,3.0,0.230769230769
17.0,4.0,CIG,neutral,767.0,13.0,5.0,0.384615384615
18.0,4.0,CIG,alcohol,767.0,14.0,9.0,0.642857142857
18.0,4.0,CIG,cigarette,767.0,14.0,2.0,0.142857142857
18.0,4.0,CIG,neutral,767.0,14.0,3.0,0.214285714286
19.0,4.0,CIG,alcohol,767.0,18.0,10.0,0.555555555556
19.0,4.0,CIG,cigarette,767.0,18.0,5.0,0.277777777778
19.0,4.0,CIG,neutral,767.0,18.0,3.0,0.166666666667
20.0,4.0,CIG,alcohol,767.0,13.0,7.0,0.538461538462
20.0,4.0,CIG,cigarette,767.0,13.0,3.0,0.230769230769
20.0,4.0,CIG,neutral,767.0,13.0,3.0,0.230769230769
21.0,4.0,CIG,alcohol,767.0,1.0,0.0,0.0
21.0,4.0,CIG,cigarette,767.0,1.0,1.0,1.0
21.0,4.0,CIG,neutral,767.0,1.0,0.0,0.0
22.0,4.0,CIG,alcohol,767.0,8.0,7.0,0.875
22.0,4.0,CIG,cigarette,767.0,8.0,1.0,0.125
22.0,4.0,CIG,neutral,767.0,8.0,0.0,0.0
23.0,4.0,CIG,alcohol,767.0,7.0,2.0,0.285714285714
23.0,4.0,CIG,cigarette,767.0,7.0,2.0,0.285714285714
23.0,4.0,CIG,neutral,767.0,7.0,3.0,0.428571428571
24.0,4.0,CIG,alcohol,767.0,4.0,2.0,0.5
24.0,4.0,CIG,cigarette,767.0,4.0,1.0,0.25
24.0,4.0,CIG,neutral,767.0,4.0,1.0,0.25
25.0,4.0,CIG,alcohol,767.0,12.0,9.0,0.75
25.0,4.0,CIG,cigarette,767.0,12.0,2.0,0.166666666667
25.0,4.0,CIG,neutral,767.0,12.0,1.0,0.0833333333333
26.0,4.0,CIG,alcohol,767.0,6.0,1.0,0.166666666667
26.0,4.0,CIG,cigarette,767.0,6.0,1.0,0.166666666667
26.0,4.0,CIG,neutral,767.0,6.0,4.0,0.666666666667
27.0,4.0,CIG,alcohol,767.0,17.0,7.0,0.411764705882
27.0,4.0,CIG,cigarette,767.0,17.0,5.0,0.294117647059
27.0,4.0,CIG,neutral,767.0,17.0,5.0,0.294117647059
28.0,4.0,CIG,alcohol,767.0,15.0,2.0,0.133333333333
28.0,4.0,CIG,cigarette,767.0,15.0,4.0,0.266666666667
28.0,4.0,CIG,neutral,767.0,15.0,9.0,0.6
29.0,4.0,CIG,alcohol,767.0,14.0,7.0,0.5
29.0,4.0,CIG,cigarette,767.0,14.0,5.0,0.357142857143
29.0,4.0,CIG,neutral,767.0,14.0,2.0,0.142857142857
1.0,4.0,ALC,alcohol,767.0,0.0,0.0,
1.0,4.0,ALC,cigarette,767.0,0.0,0.0,
1.0,4.0,ALC,neutral,767.0,0.0,0.0,
2.0,4.0,ALC,alcohol,767.0,0.0,0.0,
2.0,4.0,ALC,cigarette,767.0,0.0,0.0,
2.0,4.0,ALC,neutral,767.0,0.0,0.0,
3.0,4.0,ALC,alcohol,767.0,0.0,0.0,
3.0,4.0,ALC,cigarette,767.0,0.0,0.0,
3.0,4.0,ALC,neutral,767.0,0.0,0.0,
4.0,4.0,ALC,alcohol,767.0,0.0,0.0,
4.0,4.0,ALC,cigarette,767.0,0.0,0.0,
4.0,4.0,ALC,neutral,767.0,0.0,0.0,
5.0,4.0,ALC,alcohol,767.0,0.0,0.0,
5.0,4.0,ALC,cigarette,767.0,0.0,0.0,
5.0,4.0,ALC,neutral,767.0,0.0,0.0,
6.0,4.0,ALC,alcohol,767.0,0.0,0.0,
6.0,4.0,ALC,cigarette,767.0,0.0,0.0,
6.0,4.0,ALC,neutral,767.0,0.0,0.0,
7.0,4.0,ALC,alcohol,767.0,0.0,0.0,
7.0,4.0,ALC,cigarette,767.0,0.0,0.0,
7.0,4.0,ALC,neutral,767.0,0.0,0.0,
8.0,4.0,ALC,alcohol,767.0,0.0,0.0,
8.0,4.0,ALC,cigarette,767.0,0.0,0.0,
8.0,4.0,ALC,neutral,767.0,0.0,0.0,
9.0,4.0,ALC,alcohol,767.0,0.0,0.0,
9.0,4.0,ALC,cigarette,767.0,0.0,0.0,
