sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,449.0,8.0,0.75
1.0,1.0,alcohol,cigarette,449.0,8.0,0.125
1.0,1.0,alcohol,neutral,449.0,8.0,0.125
2.0,1.0,alcohol,alcohol,449.0,49.0,0.612244897959
2.0,1.0,alcohol,cigarette,449.0,49.0,0.285714285714
2.0,1.0,alcohol,neutral,449.0,49.0,0.102040816327
3.0,1.0,alcohol,alcohol,449.0,35.0,0.628571428571
3.0,1.0,alcohol,cigarette,449.0,35.0,0.314285714286
3.0,1.0,alcohol,neutral,449.0,35.0,0.0571428571429
4.0,1.0,alcohol,alcohol,449.0,12.0,0.25
4.0,1.0,alcohol,cigarette,449.0,12.0,0.666666666667
4.0,1.0,alcohol,neutral,449.0,12.0,0.0833333333333
5.0,1.0,alcohol,alcohol,449.0,22.0,0.727272727273
5.0,1.0,alcohol,cigarette,449.0,22.0,0.0909090909091
5.0,1.0,alcohol,neutral,449.0,22.0,0.181818181818
6.0,1.0,alcohol,alcohol,449.0,0.0,
6.0,1.0,alcohol,cigarette,449.0,0.0,
6.0,1.0,alcohol,neutral,449.0,0.0,
7.0,1.0,alcohol,alcohol,449.0,0.0,
7.0,1.0,alcohol,cigarette,449.0,0.0,
7.0,1.0,alcohol,neutral,449.0,0.0,
8.0,1.0,alcohol,alcohol,449.0,17.0,0.647058823529
8.0,1.0,alcohol,cigarette,449.0,17.0,0.117647058824
8.0,1.0,alcohol,neutral,449.0,17.0,0.235294117647
9.0,1.0,alcohol,alcohol,449.0,22.0,0.590909090909
9.0,1.0,alcohol,cigarette,449.0,22.0,0.272727272727
9.0,1.0,alcohol,neutral,449.0,22.0,0.136363636364
10.0,1.0,alcohol,alcohol,449.0,4.0,0.5
10.0,1.0,alcohol,cigarette,449.0,4.0,0.25
10.0,1.0,alcohol,neutral,449.0,4.0,0.25
11.0,1.0,alcohol,alcohol,449.0,61.0,0.639344262295
11.0,1.0,alcohol,cigarette,449.0,61.0,0.213114754098
11.0,1.0,alcohol,neutral,449.0,61.0,0.147540983607
12.0,1.0,alcohol,alcohol,449.0,19.0,1.0
12.0,1.0,alcohol,cigarette,449.0,19.0,0.0
12.0,1.0,alcohol,neutral,449.0,19.0,0.0
13.0,1.0,alcohol,alcohol,449.0,0.0,
13.0,1.0,alcohol,cigarette,449.0,0.0,
